Date;YEAR;MONTH;Season;DAY;ALK;TIC;LAT;LONG;PRESS;Pot_Temp;SAL;pCO2;pHtot;ID_SITE;HEURE;CTD_cast;bouteille;PROF;PROF_NUM;TEMP;qT;S;qS;DOXY_MMKG;qDOXY_MMKG
2004-07-27;2004;7;3;27;2582.9;2330.2;43.4167;7.8667;130;13.246;38.488;423.0446;8.0553;DYFAMED;NA;NA;NA;129.53;NA;13.2648;NA;38.4881;2;188.673;2
2004-07-27;2004;7;3;27;2590.9;2337.1;43.4167;7.8667;200;13.372;38.545;425.8419;8.0511;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-07-27;2004;7;3;27;2594.8;2339.4;43.4167;7.8667;300;13.421;38.581;424.6131;8.0485;DYFAMED;NA;NA;NA;299.528;NA;13.4642;NA;38.581;2;168.906;2
2004-07-27;2004;7;3;27;2587.8;2327.3;43.4167;7.8667;499;13.36;38.583;410.3545;8.0517;DYFAMED;NA;NA;NA;499.128;NA;13.4333;NA;38.5829;2;173.154;2
2004-07-27;2004;7;3;27;2579.6;2317.6;43.4167;7.8667;600;13.287;38.567;403.148;8.0528;DYFAMED;NA;NA;NA;599.818;NA;13.375;NA;38.5672;2;177.229;2
2004-07-27;2004;7;3;27;2589.4;2326.4;43.4167;7.8667;701;13.227;38.554;402.5651;8.0505;DYFAMED;NA;NA;NA;700.526;NA;13.3297;NA;38.5536;2;180.272;2
2004-07-27;2004;7;3;27;2593.5;2326.8;43.4167;7.8667;800;13.166;38.539;395.1467;8.0539;DYFAMED;NA;NA;NA;800.423;NA;13.2833;NA;38.539;2;182.818;2
2004-07-27;2004;7;3;27;2591.4;2327;43.4167;7.8667;1002;13.067;38.515;396.2153;8.0441;DYFAMED;NA;NA;NA;1001.519;NA;13.2148;NA;38.5147;2;186.403;2
2004-07-27;2004;7;3;27;2585.9;2325.5;43.4167;7.8667;1250;12.958;38.487;399.2112;8.0302;DYFAMED;NA;NA;NA;1249.954;NA;13.1434;NA;38.4868;2;190.392;2
2004-07-27;2004;7;3;27;2585.6;2324.8;43.4167;7.8667;1500;12.885;38.467;396.0225;8.0228;DYFAMED;NA;NA;NA;1500.19;NA;13.1084;NA;38.4672;2;194.251;2
2004-07-27;2004;7;3;27;2586.7;2325;43.4167;7.8667;2001;12.819;38.45;391.6675;8.0062;DYFAMED;NA;NA;NA;2000.743;NA;13.1226;NA;38.4499;2;200.784;2
2004-08-30;2004;8;3;30;2572.2;2244.1;43.4167;7.8667;5;20.484;38.358;400.1967;8.0775;DYFAMED;NA;NA;NA;4.716;NA;20.4846;NA;38.3582;2;265.041;2
2004-08-30;2004;8;3;30;2570.4;2240.8;43.4167;7.8667;10;19.738;38.345;384.9401;8.0914;DYFAMED;NA;NA;NA;9.649;NA;19.7398;NA;38.3447;2;270.597;2
2004-08-30;2004;8;3;30;2570.9;2271.5;43.4167;7.8667;20;14.737;38.339;357.5271;8.1198;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-08-30;2004;8;3;30;2575.9;2298.4;43.4167;7.8667;29;13.634;38.363;379.1628;8.099;DYFAMED;NA;NA;NA;28.795;NA;13.6377;NA;38.3631;2;277.964;2
2004-08-30;2004;8;3;30;2577.8;2321;43.4167;7.8667;39;13.32;38.396;413.8619;8.0667;DYFAMED;NA;NA;NA;39.322;NA;13.3252;NA;38.3961;2;235.445;2
2004-08-30;2004;8;3;30;2577.8;2324;43.4167;7.8667;50;13.279;38.417;419.3864;8.0613;DYFAMED;NA;NA;NA;50.389;NA;13.2861;NA;38.4165;2;229.802;2
2004-08-30;2004;8;3;30;2581.2;2327.9;43.4167;7.8667;69;13.266;38.453;421.5254;8.0591;DYFAMED;NA;NA;NA;69.116;NA;13.2755;NA;38.4533;2;223.33;2
2004-08-30;2004;8;3;30;2583.4;2328;43.4167;7.8667;90;13.248;38.466;417.6433;8.0619;DYFAMED;NA;NA;NA;89.642;NA;13.2603;NA;38.466;2;223.117;2
2004-08-30;2004;8;3;30;2583.9;2329.6;43.4167;7.8667;109;13.304;38.494;421.2569;8.0579;DYFAMED;NA;NA;NA;109.063;NA;13.3197;NA;38.4937;2;220.968;2
2004-08-30;2004;8;3;30;2586.1;2331.4;43.4167;7.8667;130;13.316;38.507;421.3803;8.0572;DYFAMED;NA;NA;NA;130.434;NA;13.3344;NA;38.507;2;220.484;2
2004-08-30;2004;8;3;30;2588.7;2330.5;43.4167;7.8667;150;13.324;38.519;415.2733;8.0622;DYFAMED;NA;NA;NA;149.795;NA;13.3455;NA;38.5187;2;219.031;2
2004-08-30;2004;8;3;30;2591.4;2335.2;43.4167;7.8667;201;13.371;38.548;421.0773;8.0552;DYFAMED;NA;NA;NA;200.998;NA;13.4002;NA;38.5482;2;213.868;2
2004-08-30;2004;8;3;30;2595.5;2335.3;43.4167;7.8667;299;13.461;38.591;415.925;8.0562;DYFAMED;NA;NA;NA;299.496;NA;13.5047;NA;38.5908;2;175.151;2
2004-08-30;2004;8;3;30;2597.3;2335.3;43.4167;7.8667;400;13.425;38.593;411.8829;8.0558;DYFAMED;NA;NA;NA;399.693;NA;13.4837;NA;38.5929;2;177.326;2
2004-08-30;2004;8;3;30;2595.6;2333.3;43.4167;7.8667;500;13.358;38.58;409.0824;8.0539;DYFAMED;NA;NA;NA;500.238;NA;13.4314;NA;38.5803;2;179.616;2
2004-08-30;2004;8;3;30;2595.4;2327.9;43.4167;7.8667;601;13.279;38.563;397.0967;8.0606;DYFAMED;NA;NA;NA;600.731;NA;13.3673;NA;38.5628;2;183.098;2
2004-08-30;2004;8;3;30;2592.9;2328.2;43.4167;7.8667;699;13.223;38.55;400.2274;8.0533;DYFAMED;NA;NA;NA;699.068;NA;13.3254;NA;38.5504;2;186.769;2
2004-08-30;2004;8;3;30;2593.4;2327.4;43.4167;7.8667;801;13.162;38.536;396.3359;8.0527;DYFAMED;NA;NA;NA;800.88;NA;13.2795;NA;38.5358;2;189.47;2
2004-08-30;2004;8;3;30;2591.5;2324.7;43.4167;7.8667;1001;13.063;38.512;391.6326;8.0485;DYFAMED;NA;NA;NA;1000.65;NA;13.2105;NA;38.5116;2;192.723;2
2004-08-30;2004;8;3;30;2589.4;2327.5;43.4167;7.8667;1250;12.957;38.485;397.3144;8.0325;DYFAMED;NA;NA;NA;1250.182;NA;13.1427;NA;38.4847;2;196.461;2
2004-08-30;2004;8;3;30;2585.8;2320.1;43.4167;7.8667;1501;12.892;38.468;386.9871;8.0312;DYFAMED;NA;NA;NA;1501.03;NA;13.1163;NA;38.4676;2;198.912;2
2004-08-30;2004;8;3;30;2585.2;2324.9;43.4167;7.8667;2001;12.822;38.449;393.9342;8.0039;DYFAMED;NA;NA;NA;2001.019;NA;13.1253;NA;38.4489;2;202.621;2
2004-10-27;2004;10;4;27;2563.4;2235.7;43.4167;7.8667;4;18.294;38.311;363.3552;8.112;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2562.9;2233.3;43.4167;7.8667;10;18.197;38.293;358.574;8.1165;DYFAMED;NA;NA;NA;10.262;NA;18.1987;NA;38.293;2;247.029;2
2004-10-27;2004;10;4;27;2562.6;2237.9;43.4167;7.8667;20;18.068;38.283;364.1972;8.1107;DYFAMED;NA;NA;NA;20.082;NA;18.0716;NA;38.2825;2;248.791;2
2004-10-27;2004;10;4;27;2564.5;2246.3;43.4167;7.8667;29;17.07;38.272;359.9718;8.1153;DYFAMED;NA;NA;NA;28.819;NA;17.0745;NA;38.2719;2;257.826;2
2004-10-27;2004;10;4;27;2565.4;2281.9;43.4167;7.8667;39;13.965;38.199;369.3306;8.1069;DYFAMED;NA;NA;NA;39.348;NA;13.9708;NA;38.1987;2;260.105;2
2004-10-27;2004;10;4;27;2567.1;2300.8;43.4167;7.8667;49;13.547;38.264;394.6686;8.0824;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2575.2;2320.9;43.4167;7.8667;69;13.332;38.323;417.4433;8.062;DYFAMED;NA;NA;NA;68.612;NA;13.3417;NA;38.3227;2;220.559;2
2004-10-27;2004;10;4;27;2560.7;2265.4;43.4167;7.8667;70;14.44;38.247;355.883;8.1182;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2556;2300.8;43.4167;7.8667;90;13.523;38.222;411.9833;8.0634;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2574.7;2326.4;43.4167;7.8667;91;13.334;38.387;430.3699;8.0496;DYFAMED;NA;NA;NA;90.533;NA;13.3471;NA;38.3865;2;215.678;2
2004-10-27;2004;10;4;27;2577;2329.4;43.4167;7.8667;108;13.291;38.422;432.0955;8.0477;DYFAMED;NA;NA;NA;107.826;NA;13.3064;NA;38.4221;2;211.729;2
2004-10-27;2004;10;4;27;2580.6;2331.1;43.4167;7.8667;130;13.286;38.448;429.2978;8.0497;DYFAMED;NA;NA;NA;129.648;NA;13.3043;NA;38.4479;2;211.447;2
2004-10-27;2004;10;4;27;2582.8;2331.3;43.4167;7.8667;149;13.283;38.464;425.8336;8.0522;DYFAMED;NA;NA;NA;149.334;NA;13.3045;NA;38.4635;2;211.133;2
2004-10-27;2004;10;4;27;2569;2318.5;43.4167;7.8667;150;13.25;38.351;421.838;8.0538;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2576.1;2323.9;43.4167;7.8667;200;13.316;38.452;422.5706;8.0519;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2587.4;2331.4;43.4167;7.8667;201;13.326;38.511;419.0607;8.0565;DYFAMED;NA;NA;NA;201.22;NA;13.3547;NA;38.5112;2;210.076;2
2004-10-27;2004;10;4;27;2592.1;2337.6;43.4167;7.8667;299;13.429;38.566;425.6229;8.0473;DYFAMED;NA;NA;NA;299.052;NA;13.4724;NA;38.5657;2;166.947;2
2004-10-27;2004;10;4;27;2587.7;2332.6;43.4167;7.8667;300;13.313;38.515;420.3945;8.0512;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2598.5;2338.4;43.4167;7.8667;398;13.447;38.589;416.3754;8.0521;DYFAMED;NA;NA;NA;397.727;NA;13.5055;NA;38.5886;2;163.318;2
2004-10-27;2004;10;4;27;2586.8;2332.6;43.4167;7.8667;400;13.4;38.567;423.6863;8.0439;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2595.4;2336.6;43.4167;7.8667;499;13.374;38.579;416.2381;8.0476;DYFAMED;NA;NA;NA;498.59;NA;13.4471;NA;38.5788;2;163.861;2
2004-10-27;2004;10;4;27;2595.6;2337.3;43.4167;7.8667;501;13.43;38.591;418.424;8.0456;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2592.4;2334.6;43.4167;7.8667;600;13.377;38.586;417.074;8.0421;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2597.4;2333.4;43.4167;7.8667;601;13.309;38.566;404.9226;8.0537;DYFAMED;NA;NA;NA;600.916;NA;13.3968;NA;38.5662;2;166.036;2
2004-10-27;2004;10;4;27;2598.7;2332;43.4167;7.8667;699;13.25;38.556;398.6442;8.0556;DYFAMED;NA;NA;NA;698.607;NA;13.3524;NA;38.5559;2;171.881;2
2004-10-27;2004;10;4;27;2589.6;2330.2;43.4167;7.8667;701;13.337;38.579;411.8578;8.0422;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2594.9;2330.3;43.4167;7.8667;798;13.198;38.543;400.1371;8.0495;DYFAMED;NA;NA;NA;798.035;NA;13.3157;NA;38.543;2;173.738;2
2004-10-27;2004;10;4;27;2591.1;2327.7;43.4167;7.8667;1000;13.084;38.515;398.3301;8.0422;DYFAMED;NA;NA;NA;999.783;NA;13.2318;NA;38.5149;2;177.763;2
2004-10-27;2004;10;4;27;2593.1;2330;43.4167;7.8667;1001;13.173;38.544;401.3233;8.0397;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2589.3;2328;43.4167;7.8667;1250;12.966;38.485;398.5899;8.0313;DYFAMED;NA;NA;NA;1249.721;NA;13.1516;NA;38.4851;2;181.802;2
2004-10-27;2004;10;4;27;2587.4;2320.9;43.4167;7.8667;1251;13.037;38.51;389.6788;8.0393;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2589.2;2324.9;43.4167;7.8667;1500;12.896;38.467;390.6259;8.0283;DYFAMED;NA;NA;NA;1499.738;NA;13.1199;NA;38.4668;2;184.656;2
2004-10-27;2004;10;4;27;2587.8;2323.1;43.4167;7.8667;1501;12.937;38.484;390.3432;8.0284;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2584.3;2319.2;43.4167;7.8667;2001;12.831;38.456;384.9015;8.0123;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2004-10-27;2004;10;4;27;2586.8;2325.3;43.4167;7.8667;2003;12.824;38.448;392.1335;8.0057;DYFAMED;NA;NA;NA;2002.577;NA;13.1278;NA;38.4475;2;189.809;2
2005-04-26;2005;4;2;26;2575.6;2281.6;43.4167;7.8667;5;14.005;38.404;357.1845;8.1215;DYFAMED;NA;NA;NA;4.69;NA;14.0059;NA;38.4036;2;264.994;4
2005-04-26;2005;4;2;26;2579.1;2277.9;43.4167;7.8667;8;13.828;38.411;344.0274;8.1355;DYFAMED;NA;NA;NA;7.805;NA;13.8292;NA;38.4106;2;261.845;4
2005-04-26;2005;4;2;26;2578.1;2284.9;43.4167;7.8667;20;13.726;38.38;354.6712;8.1239;DYFAMED;NA;NA;NA;20.081;NA;13.7289;NA;38.3796;2;175.756;4
2005-04-26;2005;4;2;26;2580;2283.2;43.4167;7.8667;30;13.71;38.372;349.0392;8.1296;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-04-26;2005;4;2;26;2581.6;2285.3;43.4167;7.8667;39;13.66;38.393;349.6798;8.1287;DYFAMED;NA;NA;NA;39.104;NA;13.6653;NA;38.3935;2;214.366;4
2005-04-26;2005;4;2;26;2585.5;2295.2;43.4167;7.8667;50;13.564;38.403;359.0866;8.1192;DYFAMED;NA;NA;NA;49.673;NA;13.5715;NA;38.4025;2;216.126;4
2005-04-26;2005;4;2;26;2583.7;2303.7;43.4167;7.8667;70;13.381;38.421;373.314;8.104;DYFAMED;NA;NA;NA;69.651;NA;13.3908;NA;38.4363;2;206.175;4
2005-04-26;2005;4;2;26;2588;2311.5;43.4167;7.8667;89;13.277;38.448;379.2148;8.0981;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-04-26;2005;4;2;26;2586.5;2307.7;43.4167;7.8667;109;13.238;38.48;374.334;8.1017;DYFAMED;NA;NA;NA;108.92;NA;13.2539;NA;38.4802;2;171.114;4
2005-04-26;2005;4;2;26;2588.3;2320;43.4167;7.8667;131;13.26;38.494;394.2908;8.082;DYFAMED;NA;NA;NA;130.962;NA;13.279;NA;38.4934;2;163.018;4
2005-04-26;2005;4;2;26;2591.7;2325.2;43.4167;7.8667;150;13.313;38.521;399.7856;8.0766;DYFAMED;NA;NA;NA;149.595;NA;13.3348;NA;38.521;2;185.021;4
2005-04-26;2005;4;2;26;2594.9;2329.5;43.4167;7.8667;200;13.362;38.532;403.5943;8.0714;DYFAMED;NA;NA;NA;200.291;NA;13.3909;NA;38.5323;2;167.7;4
2005-04-26;2005;4;2;26;2596.9;2330.7;43.4167;7.8667;300;13.256;38.54;400.522;8.0703;DYFAMED;NA;NA;NA;300.188;NA;13.2998;NA;38.5402;2;213.723;4
2005-04-26;2005;4;2;26;2595.3;2328.9;43.4167;7.8667;401;13.236;38.541;398.948;8.0673;DYFAMED;NA;NA;NA;400.507;NA;13.2944;NA;38.5415;2;215.209;4
2005-04-26;2005;4;2;26;2594.2;2327.1;43.4167;7.8667;499;13.216;38.541;396.5865;8.0652;DYFAMED;NA;NA;NA;499.335;NA;13.2886;NA;38.5409;2;215.254;4
2005-04-26;2005;4;2;26;2594.5;2327.9;43.4167;7.8667;600;13.173;38.532;396.4137;8.0612;DYFAMED;NA;NA;NA;600.005;NA;13.261;NA;38.5315;2;218.695;4
2005-04-26;2005;4;2;26;2596;2329.7;43.4167;7.8667;700;13.154;38.528;396.6803;8.057;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-04-26;2005;4;2;26;2597.7;2329.1;43.4167;7.8667;800;13.132;38.525;392.0874;8.0573;DYFAMED;NA;NA;NA;800.134;NA;13.2494;NA;38.5251;2;220.464;4
2005-04-26;2005;4;2;26;2593;2326.8;43.4167;7.8667;999;13.092;38.517;393.7401;8.0468;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-04-26;2005;4;2;26;2591.6;2326.6;43.4167;7.8667;1248;13.02;38.499;393.3041;8.0367;DYFAMED;NA;NA;NA;1248.456;NA;13.2051;NA;38.4992;2;229.4;4
2005-04-26;2005;4;2;26;2588.4;2329.6;43.4167;7.8667;1499;12.926;38.476;401.4986;8.0182;DYFAMED;NA;NA;NA;1498.585;NA;13.1496;NA;38.4756;2;235.948;4
2005-04-26;2005;4;2;26;2588.6;2325.6;43.4167;7.8667;1999;12.835;38.451;390.0536;8.0081;DYFAMED;NA;NA;NA;1999.006;NA;13.1384;NA;38.4509;2;253.085;4
2005-06-09;2005;6;2;9;2583.7;2248;43.4167;7.8667;5;18.578;38.429;362.0241;8.1158;DYFAMED;NA;NA;NA;5.117;NA;18.5793;NA;38.4294;2;264.141;4
2005-06-09;2005;6;2;9;2584.2;2247.9;43.4167;7.8667;9;18.563;38.427;360.9798;8.1167;DYFAMED;NA;NA;NA;9.447;NA;18.5642;NA;38.427;2;264.039;4
2005-06-09;2005;6;2;9;2583.7;2255.8;43.4167;7.8667;20;17.933;38.404;364.3319;8.1134;DYFAMED;NA;NA;NA;19.777;NA;17.9362;NA;38.4057;2;269.65;4
2005-06-09;2005;6;2;9;2583.9;2265.2;43.4167;7.8667;30;15.694;38.384;345.2661;8.1333;DYFAMED;NA;NA;NA;29.995;NA;15.6992;NA;38.3875;2;279.9;4
2005-06-09;2005;6;2;9;2582.6;2280.2;43.4167;7.8667;39;13.973;38.385;344.8805;8.1338;DYFAMED;NA;NA;NA;39.473;NA;13.9792;NA;38.3855;2;283.544;4
2005-06-09;2005;6;2;9;2583;2288.3;43.4167;7.8667;50;13.645;38.393;352.362;8.1257;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-06-09;2005;6;2;9;2581.4;2314.3;43.4167;7.8667;90;13.213;38.434;393.2942;8.0837;DYFAMED;NA;NA;NA;89.705;NA;13.2259;NA;38.4338;2;237.348;4
2005-06-09;2005;6;2;9;2583.3;2317.2;43.4167;7.8667;110;13.244;38.467;396.5103;8.0801;DYFAMED;NA;NA;NA;109.806;NA;13.2597;NA;38.4674;2;235.338;4
2005-06-09;2005;6;2;9;2585.7;2320.9;43.4167;7.8667;131;13.208;38.471;399.033;8.0773;DYFAMED;NA;NA;NA;130.78;NA;13.2263;NA;38.4707;2;235.297;4
2005-06-09;2005;6;2;9;2585.6;2320.7;43.4167;7.8667;150;13.22;38.484;399.0741;8.0764;DYFAMED;NA;NA;NA;150.478;NA;13.2415;NA;38.4844;2;232.607;4
2005-06-09;2005;6;2;9;2588.3;2328.2;43.4167;7.8667;201;13.249;38.509;409.7447;8.0649;DYFAMED;NA;NA;NA;201.003;NA;13.2783;NA;38.5096;2;231.821;4
2005-06-09;2005;6;2;9;2592.3;2327.4;43.4167;7.8667;300;13.244;38.53;401.3421;8.0689;DYFAMED;NA;NA;NA;300.362;NA;13.2877;NA;38.5299;2;214.268;4
2005-06-09;2005;6;2;9;2594.4;2328.8;43.4167;7.8667;400;13.23;38.534;400.0366;8.0662;DYFAMED;NA;NA;NA;399.664;NA;13.2878;NA;38.5342;2;215.417;4
2005-06-09;2005;6;2;9;2593.5;2326.9;43.4167;7.8667;498;13.218;38.535;397.3035;8.0645;DYFAMED;NA;NA;NA;497.801;NA;13.2903;NA;38.535;2;216.641;4
2005-06-09;2005;6;2;9;2594.5;2326.1;43.4167;7.8667;602;13.204;38.535;393.5821;8.0637;DYFAMED;NA;NA;NA;601.556;NA;13.2924;NA;38.5354;2;216.731;4
2005-06-09;2005;6;2;9;2596.3;2327.5;43.4167;7.8667;701;13.183;38.532;392.6058;8.0608;DYFAMED;NA;NA;NA;700.518;NA;13.2858;NA;38.5323;2;219.228;4
2005-06-09;2005;6;2;9;2596.1;2327.6;43.4167;7.8667;802;13.148;38.525;392.0753;8.057;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-06-09;2005;6;2;9;2593.7;2325.1;43.4167;7.8667;1001;13.1;38.514;389.5644;8.0508;DYFAMED;NA;NA;NA;1000.764;NA;13.2483;NA;38.5142;2;219.908;4
2005-06-09;2005;6;2;9;2591.4;2322.9;43.4167;7.8667;1251;13.02;38.494;386.6739;8.0428;DYFAMED;NA;NA;NA;1250.698;NA;13.2062;NA;38.4943;2;228.385;4
2005-06-09;2005;6;2;9;2589.1;2320.4;43.4167;7.8667;1500;12.924;38.469;382.9583;8.0356;DYFAMED;NA;NA;NA;1500.386;NA;13.1487;NA;38.4689;2;235.11;4
2005-06-09;2005;6;2;9;2587.3;2317.3;43.4167;7.8667;2000;12.83;38.444;376.6936;8.0207;DYFAMED;NA;NA;NA;2000.089;NA;13.1337;NA;38.444;2;251.526;4
2005-08-02;2005;8;3;2;2581.1;2242.4;43.4167;7.8667;5;21.996;38.436;410.2377;8.0688;DYFAMED;NA;NA;NA;4.916;NA;21.9965;NA;38.4391;2;254.5;2
2005-08-02;2005;8;3;2;2577.7;2242.5;43.4167;7.8667;10;17.813;38.373;349.2585;8.128;DYFAMED;NA;NA;NA;9.756;NA;17.8151;NA;38.3724;2;294.068;2
2005-08-02;2005;8;3;2;2579.9;2258.6;43.4167;7.8667;21;14.42;38.371;322.2785;8.1583;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-08-02;2005;8;3;2;2578.6;2276.5;43.4167;7.8667;30;13.738;38.378;340.8147;8.1379;DYFAMED;NA;NA;NA;30.479;NA;13.7424;NA;38.3775;2;294.1;2
2005-08-02;2005;8;3;2;2576.3;2298.4;43.4167;7.8667;40;13.558;38.38;377.4649;8.1002;DYFAMED;NA;NA;NA;40.304;NA;13.5634;NA;38.3804;2;272.082;2
2005-08-02;2005;8;3;2;2577.9;2315.5;43.4167;7.8667;50;13.35;38.403;403.3954;8.0757;DYFAMED;NA;NA;NA;50.193;NA;13.3573;NA;38.4025;2;245.128;2
2005-08-02;2005;8;3;2;2577.8;2315.8;43.4167;7.8667;70;13.23;38.434;402.317;8.0757;DYFAMED;NA;NA;NA;70.279;NA;13.2397;NA;38.4342;2;239.383;2
2005-08-02;2005;8;3;2;2580.5;2322.3;43.4167;7.8667;131;13.172;38.471;409.6968;8.0668;DYFAMED;NA;NA;NA;130.55;NA;13.1902;NA;38.4706;2;232.509;2
2005-08-02;2005;8;3;2;2585.9;2327;43.4167;7.8667;150;13.181;38.486;410.1709;8.0663;DYFAMED;NA;NA;NA;150.389;NA;13.203;NA;38.4864;2;228.743;2
2005-08-02;2005;8;3;2;2585.5;2332.1;43.4167;7.8667;201;13.24;38.521;422.3544;8.0533;DYFAMED;NA;NA;NA;200.551;NA;13.2689;NA;38.5207;2;223.539;2
2005-08-02;2005;8;3;2;2587.6;2329.5;43.4167;7.8667;301;13.245;38.536;413.3147;8.0574;DYFAMED;NA;NA;NA;300.985;NA;13.2881;NA;38.5413;2;175.184;2
2005-08-02;2005;8;3;2;2591.5;2327.8;43.4167;7.8667;501;13.208;38.537;402.0873;8.0597;DYFAMED;NA;NA;NA;500.52;NA;13.2809;NA;38.5427;2;175.046;2
2005-08-02;2005;8;3;2;2583.8;2323.5;43.4167;7.8667;2000;12.832;38.445;393.6678;8.004;DYFAMED;NA;NA;NA;1999.581;NA;13.1354;NA;38.4509;2;205.272;2
2005-08-30;2005;8;3;30;2578.3;2225.7;43.4167;7.8667;5;21.62;38.46;380.1885;8.0954;DYFAMED;NA;NA;NA;4.55;NA;21.6212;NA;38.4599;2;280.91;2
2005-08-30;2005;8;3;30;2575.4;2228.2;43.4167;7.8667;11;21.441;38.445;385.1026;8.0904;DYFAMED;NA;NA;NA;10.517;NA;21.4432;NA;38.4449;2;282.478;2
2005-08-30;2005;8;3;30;2575.1;2249.5;43.4167;7.8667;20;15.139;38.34;324.5338;8.1549;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-08-30;2005;8;3;30;2576.4;2273.8;43.4167;7.8667;31;13.842;38.348;340.7052;8.1377;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-08-30;2005;8;3;30;2572.5;2294.2;43.4167;7.8667;40;13.449;38.343;373.5808;8.1035;DYFAMED;NA;NA;NA;39.727;NA;13.455;NA;38.343;2;291.881;2
2005-08-30;2005;8;3;30;2573.8;2309.1;43.4167;7.8667;51;13.294;38.377;396.5421;8.0814;DYFAMED;NA;NA;NA;50.693;NA;13.3017;NA;38.377;2;269.903;2
2005-08-30;2005;8;3;30;2576;2313.3;43.4167;7.8667;70;13.26;38.416;400.7613;8.0769;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-08-30;2005;8;3;30;2580.5;2316.1;43.4167;7.8667;109;13.248;38.463;398.9503;8.0775;DYFAMED;NA;NA;NA;109.3;NA;13.2637;NA;38.4629;2;260.481;2
2005-08-30;2005;8;3;30;2580.5;2316.1;43.4167;7.8667;109;13.248;38.463;398.9503;8.0775;DYFAMED;NA;NA;NA;109.3;NA;13.2637;NA;38.4629;2;260.481;2
2005-08-30;2005;8;3;30;2583.8;2316.2;43.4167;7.8667;190;13.231;38.498;393.6115;8.0795;DYFAMED;NA;NA;NA;190.027;NA;13.2586;NA;38.4983;2;265.247;2
2005-08-30;2005;8;3;30;2591;2322.7;43.4167;7.8667;501;13.237;38.539;393.7275;8.0673;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-08-30;2005;8;3;30;2587.9;2317.1;43.4167;7.8667;1500;12.951;38.475;379.3245;8.0389;DYFAMED;NA;NA;NA;1499.621;NA;13.1749;NA;38.4752;2;285.401;4
2005-08-30;2005;8;3;30;2584.7;2316.6;43.4167;7.8667;2000;12.852;38.449;379.8103;8.0173;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-09-27;2005;9;3;27;2573.1;2223.6;43.4167;7.8667;5;20.939;37.9;367.6963;8.1083;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-09-27;2005;9;3;27;2575.4;2227.4;43.4167;7.8667;10;19.696;38.1;354.1598;8.1221;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-09-27;2005;9;3;27;2574.9;2242.8;43.4167;7.8667;21;16.164;38.49;330.6258;8.1473;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
2005-09-27;2005;9;3;27;2576.8;2264.7;43.4167;7.8667;30;14.385;38.24;333.248;8.1458;DYFAMED;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;9
