sampling_date,depth,CSC_flag,salinity,temperature,HCO3,CO3,pH_insi,ta,dic,OmegaCalcite,OmegaAragonite,pCO2,fCO2
2014-10-14,1,15,38.185,22.7449,0.00199006914277159,2.338279688467652e-4,8.03371000531686,2564.31276,2236.89729,5.466914035481439,3.5921692600423603,440.8144674938756,439.3684673728025
2014-10-14,50,15,38.06,22.2329,0.00199272674874518,2.3442100245874616e-4,NA,2568.46359,2239.99791,5.443187187677275,3.573111179643952,429.6173348216107,428.19919259312513
2014-10-21,1,15,38.092,22.5526,0.00199110199084742,2.3617071775813796e-4,NA,2570.76405,2240.09793,5.525167705133669,3.628239590524163,432.482505351364,431.0604974997016
2014-10-21,50,15,38.115,20.7057,0.00199990632753267,2.3118556592853075e-4,NA,2568.56361,2243.89869,5.358791209556421,3.5029634580190008,411.12283882502834,409.7399713999188
2014-10-29,1,15,38.174,21.4225,0.00198302204482294,2.3770562218185983e-4,8.074940269889566,2567.36337,2233.14654,5.552532437503982,3.6347782120134617,406.58673819444266,405.23119233653085
2014-10-29,50,15,38.156,21.0739,0.00198458454024391,2.339140670016118e-4,NA,2560.2119399999997,2231.04612,5.421724440446121,3.5477360879327353,406.925100640492,405.5625755130395
2014-11-06,1,NA,37.397,20.0428,NA,NA,NA,2531.40618,NA,NA,NA,NA,NA
2014-11-06,50,15,38.175,20.349,0.00198325066624976,2.359143626532039e-4,NA,2564.11272,2231.4462000000003,5.464322667110453,3.5686421310608125,390.5605291472757,389.2410419072809
2014-11-12,1,NA,37.588,19.6266,NA,NA,NA,2548.8096600000003,NA,NA,NA,NA,NA
2014-11-12,50,15,38.042,20.0508,0.00198394837181564,2.3309363299177664e-4,NA,2558.0114999999996,2229.39579,5.403717712816981,3.526002346633817,389.3899739619547,388.0695706086927
2014-11-18,1,15,37.883,19.4709,0.00199700192078228,2.2956760294448313e-4,NA,2562.0123000000003,2239.14774,5.368966561692632,3.495665624168403,389.8208839320062,388.48946367731327
2014-11-18,50,15,37.957,19.5862,0.00199004189528716,2.2927829361440123e-4,NA,2554.91088,2231.84628,5.317276128951913,3.4651978379540136,389.60700351466295,388.27822015949505
2014-11-25,1,NA,37.603,18.9621,NA,NA,NA,2533.10652,NA,NA,NA,NA,NA
2014-11-25,50,15,37.978,18.9714,0.00198223431079868,2.3025284714280877e-4,NA,2550.10992,2224.74486,5.337006075423434,3.472599340610853,374.81835030737074,373.5302076688827
2014-12-02,1,15,37.281,17.9784,0.00200587564590444,2.1175522659938855e-4,8.12211453516608,2528.05551,2230.9461,4.972279946795279,3.2238377412779085,394.35836826915295,392.98613281581777
2014-12-02,50,15,37.908,18.4277,0.00198814846122053,2.276452477486623e-4,NA,2549.80986,2228.1455400000004,5.277916907364108,3.429304586438093,371.8086894583241,370.52219806235286
2014-12-09,1,15,37.695,17.7086,0.00200368088815867,2.1936604233612536e-4,NA,2544.85887,2235.89709,5.134172666646037,3.3276274537329193,378.5131717987377,377.1916392215461
2014-12-09,50,15,37.868,18.1443,0.00198723519176626,2.276843019824257e-4,NA,2549.15973,2227.19535,5.279715210903089,3.4279762544171857,366.4782696524319,365.2057307324179
2014-12-16,1,15,37.84,17.6898,0.0020051709921656,2.2097735524171617e-4,NA,2550.35997,2238.9476999999997,5.166085715756632,3.348471526601798,377.1135791577856,375.7966250154972
2014-12-16,50,15,37.842,17.6867,0.00200739902265036,2.2141566106243305e-4,NA,2553.71064,2241.5982299999996,5.134285921954098,3.3297663322151725,376.6184777982814,375.30320229199464
2014-12-22,1,15,37.842,17.4553,0.00200383731173714,2.208677571915244e-4,NA,2548.9596899999997,2237.4474,5.163085939543452,3.3446335598912844,372.91235852176254,371.6062486363665
2014-12-22,50,15,37.843,17.4541,0.00199520662592719,2.2357819357574573e-4,NA,2547.30936,2231.2461599999997,5.183869815551901,3.3600359724059867,364.6783666702533,363.40108847881766
2015-01-06,1,15,37.943,16.1177,0.00200291960213937,2.2189598966351008e-4,8.124950997064833,2551.46019,2237.24736,5.181731517108857,3.346393884312882,350.08797741964963,348.8410406783842
2015-01-06,50,15,37.945,16.0564,0.00201013779763193,2.173049770600681e-4,NA,2547.70944,2240.19795,5.032137174431304,3.2512264907223547,358.5492014334315,357.27112794156665
2015-01-12,1,15,37.963,15.7757,0.00202271398149831,2.1219186106070123e-4,8.140675356253952,2547.6094199999998,2248.0995300000004,4.95419797047303,3.1970061739873725,367.8393244125338,366.5234684559764
2015-01-12,50,15,37.964,15.8023,0.00201401108255665,2.163209144922167e-4,NA,2549.25975,2243.14854,5.008326836693073,3.2340158415900904,357.60904518429606,356.3302296806369
2015-01-20,1,15,37.974,15.3806,0.00202779493007599,2.114777060453171e-4,8.134465947872954,2551.06011,2252.50041,4.936993304865624,3.183112277794901,364.491997475852,363.1815928176855
2015-01-20,50,15,37.973,15.3975,0.00202421617001867,2.1296149809591384e-4,NA,2551.26015,2250.24996,4.929806002119727,3.18045097320743,360.38787198074056,359.09250510506644
2015-01-27,1,15,37.986,14.899,0.00201286976746209,2.1781300376578697e-4,8.140588992286505,2552.11032,2243.24856,5.084398923303729,3.274713044659379,341.29790572344507,340.06341299432535
2015-01-27,50,15,37.999,14.9314,0.00202808012920694,2.116009474025581e-4,NA,2552.11032,2252.80047,4.897005624133706,3.15610723401391,356.708826117147,355.41909914553173
2015-02-03,1,15,38.044,14.4336,0.00204111363443469,2.075616050371755e-4,8.129913414657837,2555.21094,2262.15234,4.843119689079639,3.1162930289637787,361.04020427057816,359.7265395637316
2015-02-03,50,15,38.049,14.4457,0.00203379955756828,2.0908596454227788e-4,NA,2552.11032,2256.15114,4.836777831692157,3.114123465155609,355.51560224791774,354.2222457387748
2015-02-10,1,15,38.06,13.9688,0.00204313766819971,2.069078961618346e-4,8.138518844639108,2555.91108,2263.5026099999995,4.827503380590702,3.1032345315893326,355.4507930173938,354.1498084419222
2015-02-10,50,15,38.012,13.981,0.00204099092921903,2.0803372974340643e-4,NA,2556.61122,2262.3523800000003,4.813611021902501,3.09611873594565,352.0715045417484,350.78309331341546
2015-02-17,1,15,37.988,13.8895,0.00204117628033999,2.068189867374397e-4,NA,2553.81066,2261.40219,4.827993470282331,3.102918246248953,353.1224547949208,351.8286902630455
2015-02-17,50,15,38.003,13.8852,0.00203440913886841,2.089271676083073e-4,NA,2552.46039,2256.50121,4.834585538200518,3.108975919087213,346.7314144225955,345.4610046415997
2015-02-24,1,15,37.907,13.7401,0.00203999664296791,2.0825139770188207e-4,8.139105138514678,2555.96109,2261.50221,4.8643606161503845,3.1251838706986756,347.3394072148329,346.06441519208
2015-02-24,50,15,37.966,13.8564,0.00203688456539683,2.064760938023653e-4,NA,2548.9596899999997,2256.70125,4.77914359876024,3.0730771645805444,350.9745395463636,349.6881055444154
2015-03-03,1,15,38.005,13.9555,0.00203804662521537,2.1173430760648823e-4,8.141380058682627,2562.41238,2262.8524799999996,4.942091926651238,3.1767135130296142,345.0206040765697,343.75759569021017
2015-03-03,50,15,38.067,13.9183,0.00204337427731027,2.063626178682386e-4,NA,2555.06091,2263.20255,4.77302922093671,3.069706313611132,355.14125074066385,353.840563831514
2015-03-10,1,15,37.9105,13.7431,0.00204669013809168,2.0725662881972232e-4,NA,2560.0119,2267.35338,4.841000900947483,3.110201522659388,351.3737695522418,350.0840120309849
2015-03-10,50,15,38.0274,13.8679,0.00204332736503743,2.0584410834324424e-4,NA,2553.71064,2262.65244,4.762399439362447,3.0624858152234244,354.91578834083987,353.6150932386429
2015-03-17,1,15,38.0073,13.7793,0.00204519060743884,2.070880777280868e-4,8.139580262223824,2558.31156,2265.70305,4.833663918160255,3.1058871017452945,352.42372153957086,351.13070489671253
2015-03-17,50,15,38.0095,13.7847,0.00204802029650972,2.0441553556998425e-4,NA,2554.8608699999995,2266.05312,4.7299539806628195,3.041069481796246,357.55231848783274,356.24056824933103
2015-03-24,1,15,37.917,13.9757,0.00204792390944661,2.0431525824440727e-4,8.135280840222466,2554.06071,2265.90309,4.771955310879786,3.067330335266673,360.70116666732025,359.38107353254486
2015-03-24,50,15,37.9822,13.7897,0.00205211924915265,2.0350617464048016e-4,NA,2556.5612100000003,2269.3537799999995,4.709842266525238,3.0281250151892216,360.46870104195335,359.1463314715962
2015-03-31,1,15,37.903,14.3393,0.00205051312693899,2.0437523183842484e-4,8.127099561964238,2556.46119,2268.65364,4.773709644910287,3.0707764589621913,367.411640104536,366.0731807803291
2015-03-31,50,15,37.974,13.8616,0.00204835081603063,2.045301569596085e-4,NA,2555.31096,2266.50321,4.733829231860055,3.0439854398608985,358.4577689206588,357.14398269723534
2015-04-07,1,15,37.908,14.3154,0.00204974902757967,2.045125287287656e-4,NA,2556.061110000001,2268.00351,4.776749315686915,3.072585288129529,366.53206664044745,365.196407275646
2015-04-07,50,15,37.9537,14.1397,0.0020518383648891,2.01755654575891e-4,NA,2551.86027,2267.5034100000003,4.67035595189832,3.0048762260306487,369.1069257675946,367.75887216305273
2015-04-14,1,15,37.7615,15.7993,0.00203537864966144,2.110255044530092e-4,NA,2556.6612299999997,2259.80187,4.934388299820835,3.1840076577168883,373.3706825958165,372.0354293912445
2015-04-14,50,15,37.8928,14.2608,0.00203694092316091,2.0500743772932005e-4,NA,2545.10892,2255.451,4.747769485461981,3.0553548667348722,359.51867112030067,358.20766958070294
2015-04-21,1,15,37.7482,15.9271,0.00203949456026713,2.0578884628794664e-4,NA,2548.05951,2259.10173,4.812492137763177,3.106222559389542,386.5271344912422,385.1470393498136
2015-04-21,50,15,37.8882,14.4471,0.00203536550910426,2.0619509468833728e-4,NA,2546.30916,2255.00091,4.775512324928887,3.074411856488628,359.88761758109433,358.57837278386927
2015-04-28,1,15,37.668,16.1697,0.00203353969126135,2.0868006625449775e-4,NA,2548.9596899999997,2255.80107,4.883201748824218,3.153438731701326,382.4632437524677,381.101837550467
2015-04-28,50,15,37.9468,14.7668,0.00204200328983311,2.0694369120751545e-4,NA,2554.41078,2262.50241,4.790964029107672,3.0865744815830665,366.6289560185953,365.3005777348308
2015-05-05,1,15,37.7085,16.8934,0.00202529168008382,2.123648113827171e-4,8.108435842630554,2549.45979,2251.05012,4.968644715586365,3.214096760581994,385.3558084909029,383.99654190012626
2015-05-05,50,15,37.934,14.9025,0.00204086278114153,2.0644105341077968e-4,NA,2552.0103,2260.9020899999996,4.779861877313919,3.080303082085522,369.2721841294875,367.93652506666257
2015-05-12,1,15,37.6062,18.8919,0.00202765788714449,2.1268217384663664e-4,NA,2551.26015,2254.15074,4.983540641672218,3.2393065021506255,420.51084649206655,419.0641653154189
2015-05-12,50,15,37.9451,14.5957,0.00204733479521745,2.0365757257015065e-4,NA,2551.81026,2264.80287,4.714853669287959,3.0364216797565224,371.5926376116128,370.24334149496815
2015-05-19,1,15,37.4839,18.5062,0.00203565872606114,2.091500741699369e-4,8.092265677829706,2550.56001,2258.85168,4.904573324443311,3.1845986256825527,422.6714413030278,421.2103100635648
2015-05-19,50,15,37.9351,14.599,0.00204502698657487,2.0455824223583456e-4,NA,2551.71024,2263.30257,4.736053330579922,3.0500787502450537,369.10226219812387,367.7620687281752
2015-05-26,1,15,37.8099,19.1051,0.00200850795198445,2.2213231886264272e-4,8.091543831442516,2555.511,2243.69865,5.197167095236268,3.380465761366392,400.4337538606551,399.0598292484737
2015-05-26,50,15,37.9122,15.3745,0.00203137448773242,2.1127312783328396e-4,NA,2554.11072,2255.9010900000003,4.892909103220993,3.1563768157668437,365.0076040049285,363.69524364813986
2015-06-02,1,15,37.7615,20.2363,0.0020300456705275,2.1433672932212177e-4,NA,2557.06131,2258.4516000000003,5.019760665865654,3.274619563595526,445.04956711920835,443.5437978498718
2015-06-02,50,15,37.9557,14.9601,0.00202795748090384,2.0832087669115585e-4,NA,2544.10872,2249.59983,4.822654707597468,3.1083071564751865,362.4290827702264,361.11914176815986
2015-06-09,1,15,37.7981,21.5162,0.00202345740039318,2.134513664184916e-4,8.055870037457803,2548.05951,2251.2501599999996,5.001857188537149,3.274387777896518,469.7636155700357,468.19913730638854
2015-06-09,50,15,38.0051,14.5802,0.00204004519285111,2.0529446523638112e-4,NA,2548.80966,2258.9516999999996,4.750652733770856,3.0594772771189964,366.20368057004225,364.8736986310007
2015-06-16,1,15,37.7736,22.8561,0.00200551947564715,2.223538021435335e-4,8.029960087095676,2551.26015,2241.6982500000004,5.217312357331996,3.428361665535427,469.1233210657869,467.5865078334015
2015-06-16,50,15,37.9789,14.6451,0.00204512830275188,2.0475008483890453e-4,NA,2552.31036,2263.60263,4.738997046100753,3.052350995393383,369.89555946245423,368.55326992939615
2015-06-22,1,15,37.6494,23.8671,0.00200373423477481,2.2512368701292065e-4,8.013695081247935,2555.4109799999997,2242.69845,5.2931145272038105,3.488185253193056,481.7847921012002,480.2258869646703
2015-06-22,50,15,37.9626,15.1121,0.0020200187088192,2.1206520271725295e-4,NA,2545.30896,2245.09893,4.909197421518559,3.1651472977948605,355.7297141145716,354.4464698306048
2015-06-30,1,15,37.97,24.2897,0.00200407121120767,2.2575402991708736e-4,8.018560078802611,2557.5114,2243.79867,5.295603302497944,3.4950517860186605,492.5134196906512,490.9279783143932
2015-06-30,50,15,37.9574,15.701,0.00202755390752596,2.1062753585233908e-4,NA,2548.70964,2251.50021,4.876642381586463,3.148254551770784,370.4910067719034,369.1644100683973
2015-07-07,1,15,37.7491,25.436,0.00200390073096535,2.2761046359168584e-4,NA,2560.86207,2245.59903,5.356464920131075,3.547104847972011,510.480223084039,508.85966968346435
2015-07-07,50,15,37.9812,14.9022,0.00203158392815236,2.1049224137956423e-4,NA,2552.76045,2255.30097,4.871967734933049,3.1397405570049637,359.2223155701868,357.92301635912804
2015-07-15,1,15,38.068,27.487,0.00201078706643024,2.238364779721584e-4,NA,2558.31156,2249.64984,5.26676739751561,3.5115043763252807,573.3519778721696,571.5762858366155
2015-07-15,50,15,37.9773,14.75,0.00204573218745349,2.0170910632251335e-4,NA,2545.509,2261.40219,4.668722266673121,3.0077628847444458,377.46807724951026,376.1001186502003
2015-07-21,1,15,38.1165,27.7832,0.00199353843941132,2.298916632513929e-4,NA,2556.061110000001,2237.89749,5.409118951005281,3.610067351410484,556.073343820615,554.3573276162676
2015-07-21,50,15,37.9529,15.2751,0.00202572630536111,2.106141988064872e-4,NA,2547.15933,2249.54982,4.87608899708317,3.144909327897178,362.7921287137312,361.4860955309539
2015-07-28,1,15,38.1305,25.9473,0.00198756047363696,2.317756468650814e-4,8.003122554102935,2555.511,2233.14654,5.439372087961953,3.608759164642364,507.80110831332394,506.199029169897
2015-07-28,50,15,37.9379,15.2965,0.00202145439960889,2.100010704609097e-4,NA,2541.55821,2244.64884,4.862452887308099,3.136235702968869,362.55635608830784,361.2515254414643
2015-08-04,1,15,38.2047,26.7917,0.00199298022441553,2.341516399735627e-4,7.987218795307752,2566.11312,2241.0981300000003,5.497327029746103,3.657251357316201,524.430047204121,522.7922851323898
2015-08-04,50,15,37.9662,15.1202,0.00202457064951662,2.1130604612824627e-4,NA,2547.8094600000004,2248.99971,4.89149935703046,3.153798969351783,358.77608011829443,357.4819749167204
2015-08-11,1,15,38.161,26.093,0.00198236572004748,2.352544631665189e-4,NA,2558.86167,2231.19615,5.520486699287959,3.664338486288257,501.0504350490949,499.4724530665905
2015-08-11,50,15,37.975,14.959,0.00201746514660223,2.1223919587226955e-4,NA,2543.4085800000003,2242.64844,4.912664406637177,3.1663470806572724,352.1884106261835,350.91547947872056
2015-08-25,1,15,38.228,24.9421,0.00198649511998307,2.3161569571205625e-4,NA,2554.81086,2231.69625,5.424587803565827,3.5878933906919213,487.4486232999288,485.8919121043546
2015-08-25,50,15,37.951,15.539,0.00200001680984743,2.170872573529306e-4,NA,2537.80746,2229.64584,5.026272457709183,3.243665424142667,347.1845288717419,345.9388687848405
2015-09-01,1,15,38.276,25.7272,0.0019725563693007,2.4155907890073257e-4,8.008553934066486,2564.7128399999997,2227.1453399999996,5.660066702598716,3.752911138074452,476.8654698738925,475.3570256087447
2015-09-01,50,15,37.959,15.3889,0.00200671902590536,2.151664925764692e-4,NA,2539.75785,2234.5968299999995,4.981359199201654,3.213623839754742,350.3185172016222,349.059220300025
2015-09-08,1,15,38.279,24.0309,0.00197511102265372,2.4080832342230152e-4,8.033272747887054,2566.11312,2228.6456399999997,5.632077809577245,3.714933362117149,446.3307928667719,444.889549652703
2015-09-08,50,15,37.961,15.4562,0.002011848101478,2.132975974379938e-4,NA,2540.20794,2238.04752,4.938081441680287,3.186183151431038,356.28923505286025,355.00955640039865
2015-09-15,1,15,38.291,23.6813,0.00197258739992764,2.4189400295864316e-4,NA,2566.5132,2227.0453199999997,5.655004305347107,3.726188167590849,436.73553366218607,435.31925482803155
2015-09-15,50,15,37.99,15.5313,0.00201547151346136,2.1352172692494067e-4,NA,2544.25875,2241.9483,4.942275236279789,3.1894736930765917,358.62081218698825,357.3339784639806
2015-09-22,1,15,38.286,23.0692,0.00198384190753125,2.3728498045388343e-4,8.050049803354028,2566.61322,2233.9467,5.544469547416659,3.646765674833055,438.62457719701433,437.19147400080846
2015-09-22,50,15,37.975,17.4822,0.00199696030620238,2.218765586737624e-4,NA,2545.2089399999995,2231.4462000000003,5.1392527853092735,3.3316043006252904,369.5769744077903,368.28298792110985
2015-09-29,1,15,38.368,21.998,0.0019743305211262,2.4186509773621971e-4,8.075223259460271,2569.0137,2228.4456,5.642790992723021,3.700194399536657,407.6813763475932,406.3317829867193
2015-09-29,50,15,38.38,21.6623,0.00197504321724411,2.4224486340456317e-4,NA,2570.96409,2229.4458,5.606977907590653,3.6753641073672783,401.0394973047063,399.7064014258157
2015-10-06,1,15,38.108,20.6287,0.00197652516930666,2.3770411900643463e-4,NA,2561.5122,2226.39519,5.55269957606539,3.626870031467053,389.7173241407552,388.4052391629008
2015-10-06,50,15,38.333,19.6093,0.00199180603373341,2.3312605015948903e-4,NA,2566.41318,2237.34738,5.390261412921393,3.513687980312288,387.19730081983494,385.87711858433465
2015-10-13,1,15,38.133,20.4378,0.00198643341969885,2.344378648309301e-4,8.095505841223208,2563.41258,2233.29657,5.47466899640131,3.5741163065371913,396.0139058334756,394.6774573926626
2015-10-13,50,15,38.325,20.1906,0.00198700080107883,2.3433957272389757e-4,NA,2564.36277,2233.74666,5.420627668528071,3.5388841242641265,393.1498983889487,391.81904904348016
2015-10-20,1,15,38.35,20.1628,0.00198819156860475,2.3590074391781544e-4,NA,2569.11372,2236.4471999999996,5.498258529537742,3.587284064410289,391.2755053822347,389.950547207916
2015-10-20,50,15,38.347,20.0986,0.00199240857831145,2.3348399716268992e-4,NA,2567.6134199999997,2238.39759,5.399545771853082,3.5242968655877664,395.3262369760493,393.9864896714676
2015-10-27,1,15,38.352,19.4984,0.00199352206339758,2.3509486394021023e-4,8.09807235440064,2572.66443,2240.9480999999996,5.477659814864859,3.5676076966106227,383.43182544559943,382.12268392878946
2015-10-27,50,15,38.295,18.8409,0.00201116307373069,2.2801128510908857e-4,NA,2573.21454,2251.9503,5.271387212447306,3.4293490140053926,389.90938123929226,388.56717097678177
2015-11-03,1,15,38.297,18.4833,0.00199122364628819,2.343923189990429e-4,8.11358819434291,2569.2137399999997,2237.74746,5.461559841283168,3.547819787069931,366.5304718740719,365.2631313148102
2015-11-03,50,15,38.266,18.1579,0.00199472584043678,2.3074155717274497e-4,NA,2564.26275,2237.7474600000005,5.334008528162537,3.4641040946226256,367.5466097596862,366.270576681663
2015-11-10,1,15,38.197,18.2446,0.00199861981523667,2.3083340038898196e-4,8.107964080547642,2567.8134600000003,2241.79827,5.382460996949909,3.49418227225324,370.26407235962193,368.9799935065779
2015-11-10,50,15,38.223,18.1547,0.00199923254661138,2.2708983358203983e-4,NA,2559.81186,2238.84768,5.251360189826534,3.4103297987782586,374.7641996061485,373.4630462588768
2015-11-17,1,15,38.261,18.4897,0.00198791817345292,2.3328506450071031e-4,8.099027009479924,2563.41258,2233.3465800000004,5.437320828908157,3.5320690994152595,366.8826337724984,365.6141764240955
2015-11-17,50,15,38.26,18.325,0.00199203481252572,2.347439730783022e-4,NA,2571.06411,2238.84768,5.427194213547345,3.5260744030870197,362.9337926942494,361.6764095910893
2015-11-24,1,15,38.258,18.054,0.00199796545549057,2.3002822642464955e-4,8.1048914646076,2565.513,2240.3479800000005,5.360803479054385,3.4785868354580294,368.6594643653024,367.3779019766168
2015-11-24,50,15,38.26,18.0283,0.00199719499816654,2.3193198503189264e-4,NA,2569.5137999999997,2241.34818,5.361480256099061,3.4808211970465752,364.4244111548186,363.1571696240789
2015-12-01,1,15,38.225,16.8903,0.00200764024398016,2.2668438788374975e-4,8.111607233558527,2567.46339,2246.7492600000005,5.28281445878791,3.4183122162332373,358.4655995399616,357.2011713344646
2015-12-01,50,15,38.24,16.9087,0.0020018339797774,2.2767729727301176e-4,NA,2564.46279,2241.79827,5.261785725943173,3.406855123522383,354.7140263877758,353.46312579028756
2015-12-08,1,15,38.244,17.0146,0.00200315349426781,2.3039896506670896e-4,8.1129377698809,2571.91428,2245.74906,5.368713335644515,3.474947597170868,353.198439333009,351.95454199942463
2015-12-08,50,15,38.246,17.0138,0.00200014698390516,2.294065092210112e-4,NA,2566.86327,2241.7482600000003,5.301678583107984,3.433547462201115,353.14102629158214,351.89731873485647
2015-12-15,1,15,38.229,16.4582,0.00202225196842268,2.265705814359379e-4,8.123011727244007,2581.41618,2261.35218,5.279666427698336,3.412831035515276,356.9650645583412,355.69906748023345
2015-12-15,50,15,38.232,16.4571,0.00200669613833753,2.26901466245614e-4,NA,2567.5134,2245.89909,5.243503215886807,3.3914222753089907,350.4597998303416,349.21686579023094
2015-12-22,1,15,38.219,16.3679,0.00200222887425987,2.2687166072839703e-4,8.127369382234452,2562.96249,2241.34818,5.287028488531002,3.416859180693693,347.98783702979574,346.7522860152464
2015-12-22,50,15,38.227,16.3398,0.00200341608438195,2.256245089740864e-4,NA,2561.4121800000003,2241.34818,5.214036271004529,3.371441231497854,349.417629991736,348.1765611669762
2016-01-05,1,15,38.209,15.6228,0.00201226462480398,2.2050166946151848e-4,8.128142636065306,2557.91148,2245.34898,5.138678892733233,3.315343859612483,349.69100211647225,348.43767383486033
2016-01-05,50,15,38.211,15.6215,0.00201684454714686,2.1920992057167783e-4,NA,2559.4117800000004,2248.7496600000004,5.065637041112803,3.2701190139107057,352.8079935713856,351.5434685469997
2016-01-13,1,15,38.212,14.7563,0.00204799198215001,2.0641826849279455e-4,NA,2559.3117600000005,2268.15354,4.810396828043633,3.09764114156584,372.14433676810194,370.7957872689822
2016-01-13,50,15,38.354,13.9913,0.00210995483521195,1.8642953641528697e-4,NA,2572.2143399999995,2312.36238,4.30296796457719,2.7681913699866714,423.02971399920347,421.48171253886574
2016-01-19,1,15,38.221,14.4197,0.00202933411915472,2.1385556432505353e-4,8.123120609332462,2559.26175,2256.15114,4.983503953368166,3.206813968259337,347.4246692767354,346.1603411574775
2016-01-19,50,15,38.222,14.4343,0.00203295874928503,2.1209458797099616e-4,NA,2558.7116399999995,2258.15154,4.900142474057355,3.1551182218182445,351.24807025484586,349.9700598800593
2016-01-26,1,15,38.207,14.2764,0.00203627054722063,2.1269062938298076e-4,8.135745795926098,2563.1625299999996,2262.05232,4.956934857670611,3.1887274725234898,349.3444247194337,348.07079082663336
2016-01-26,50,15,38.209,14.2855,0.00206298410324297,2.0644890537843403e-4,NA,2574.16473,2283.25656,4.770129800079363,3.070418432390366,368.995744126154,367.6505923465483
2016-02-02,1,15,38.146,14.1871,0.00207022247854441,2.03364637806626e-4,8.11790242692306,2573.5646100000004,2287.70745,4.741746853594158,3.0496351188722666,375.65403803817657,374.28288985174953
2016-02-02,50,15,38.197,14.1199,0.00207297440615083,2.0200608554330892e-4,NA,2573.26455,2289.20775,4.667861193710549,3.003527145125616,377.8299734580344,376.4497007883371
2016-02-09,1,15,38.162,14.0124,0.00206737310742892,2.0489000808690555e-4,8.13386978044606,2574.56481,2286.2071499999997,4.776848788959083,3.0711109605213647,369.0186152543608,367.6687001782568
2016-02-09,50,15,38.184,14.0649,0.00208268898528132,2.0067915871598845e-4,NA,2579.5158,2297.80947,4.637634224009068,2.9837155348638023,382.84177236332766,381.4422043683529
2016-02-16,1,15,38.198,13.8931,0.00207333200647848,2.0277217653648423e-4,8.122423415092218,2575.41498,2290.25796,4.726306091111909,3.0379151819233874,373.2761330447888,371.9085622467738
2016-02-16,50,15,38.198,13.8957,0.00207643155713046,1.995214263481555e-4,NA,2570.81406,2290.35798,4.610399294487006,2.965168928361606,379.93187415172576,378.53995464845946
2016-02-23,1,15,38.167,13.8273,0.00207896799717162,2.018128627455836e-4,8.128029806699944,2578.5155999999997,2295.05892,4.705051443224648,3.0237956397786103,375.7274071045684,374.34969818213295
2016-02-23,50,15,38.183,13.834,0.00207036028913733,2.0234168291781887e-4,NA,2571.71424,2286.80727,4.676078667911691,3.007004566935037,371.2911160957756,369.9297968295264
2016-03-01,1,15,37.851,13.4875,0.00204541956110557,2.094983981155192e-4,8.153552016980196,2564.21274,2268.10353,4.8956141870882295,3.1435344530065468,342.74844404072604,341.4862535258351
2016-03-01,50,15,37.888,13.5333,0.00208847051319057,1.9297059985559975e-4,NA,2566.46319,2296.35918,4.469029104097984,2.871635001840704,388.41434602345754,386.9847518755584
2016-03-08,1,15,37.955,13.4425,0.00206203600387831,2.032443120848616e-4,8.133892664786789,2565.513,2279.10573,4.745958679392472,3.0473421316043994,359.0910865325966,357.7679305298288
2016-03-08,50,15,38.003,13.5585,0.00206456536516121,2.0262810036916185e-4,NA,2566.66323,2281.10613,4.688810637945342,3.0132078226757044,362.7547872517935,361.4201017872863
2016-03-15,1,15,37.917,13.568,0.00208445564936428,1.9679424939486416e-4,8.132603172790418,2571.5642099999995,2295.85908,4.596513353746662,2.9520758217757854,380.84260886056654,379.44151473550096
2016-03-15,50,15,37.923,13.5527,0.00206611097456506,2.041326154415257e-4,NA,2571.6142199999995,2284.0567199999996,4.7263442076384505,3.037157431305398,359.9324778049096,358.60808264515975
2016-03-22,1,15,37.816,13.7778,0.00208114783075976,1.9747539276795056e-4,8.13592340422022,2569.61382,2293.1585400000004,4.615655766932112,2.9654710155177684,381.1603433618504,379.7618234294753
2016-03-22,50,15,37.998,13.6205,0.00207334869435816,2.0594287018532812e-4,NA,2582.91648,2293.10853,4.765684946658982,3.06298986406883,360.9400154366214,359.61305879684426
2016-03-29,1,15,37.86,14.1017,0.00206561468415496,2.1118065982273537e-4,8.137082857536699,2587.21734,2290.25796,4.934284810086588,3.1724023168475903,356.6478348854568,355.34467258304505
2016-03-29,50,15,38.079,13.7551,0.0020728614105315,2.0213049058110993e-4,NA,2573.4145799999997,2289.10773,4.6747269010675305,3.0054891689016516,370.4500460305273,369.0904462827728
2016-04-05,1,15,38.008,14.513,0.00206636422906793,2.067686059159723e-4,8.12130149715229,2577.4653900000003,2287.00731,4.825866320884862,3.1056563958386114,372.5088840217311,371.1548387685128
2016-04-05,50,15,38.093,14.277,0.00206506336529037,2.0507500920314585e-4,NA,2572.66443,2284.05672,4.742412617683301,3.0523468584231974,371.18778831129174,369.8344961243125
2016-04-12,1,15,37.954,15.3076,0.00205234318629141,2.1206897674878097e-4,8.120904758558229,2576.1651299999994,2277.9054899999996,4.95151704355818,3.1919249316313887,370.9559652480364,369.6210797821724
2016-04-12,50,15,38.14,14.4443,0.00206992185203629,2.050560286164333e-4,NA,2577.3153599999996,2289.00771,4.740387433710617,3.052197463447567,376.1723940969688,374.80383332333935
2016-04-19,1,15,37.901,15.9982,0.00205619702278325,2.122985627991532e-4,8.127385378168219,2579.86587,2282.15634,4.9591032073630625,3.201668862384056,383.2507567382898,381.8835920575477
