"datetime";"hour";"depth";"T";"S";"Month";"Year";"year.month"
2002-06-05;09:00:00;0;20.171;37.668;"06";"2002";"2002-06"
2002-06-12;09:00:00;50;15.66;37.887;"06";"2002";"2002-06"
2002-06-12;09:00:00;0;19.982;37.633;"06";"2002";"2002-06"
2002-06-19;09:00:00;50;14.665;37.904;"06";"2002";"2002-06"
2002-06-19;09:00:00;0;21.49;37.457;"06";"2002";"2002-06"
2002-06-26;09:00:00;50;14.864;37.86;"06";"2002";"2002-06"
2002-06-26;09:00:00;0;25.403;37.504;"06";"2002";"2002-06"
2002-07-02;09:00:00;50;14.925;37.902;"07";"2002";"2002-07"
2002-07-02;09:00:00;0;23.905;37.717;"07";"2002";"2002-07"
2002-07-10;09:00:00;50;14.835;37.882;"07";"2002";"2002-07"
2002-07-10;09:00:00;0;22.715;37.766;"07";"2002";"2002-07"
2002-07-18;09:00:00;50;15.241;37.863;"07";"2002";"2002-07"
2002-07-18;09:00:00;0;23.942;37.642;"07";"2002";"2002-07"
2002-07-24;09:00:00;50;15.447;37.827;"07";"2002";"2002-07"
2002-07-24;09:00:00;0;25.045;37.668;"07";"2002";"2002-07"
2002-07-31;09:00:00;50;14.364;37.924;"07";"2002";"2002-07"
2002-07-31;09:00:00;0;24.989;37.615;"07";"2002";"2002-07"
2002-08-07;09:00:00;50;16.16;37.739;"08";"2002";"2002-08"
2002-08-07;09:00:00;0;23.199;37.826;"08";"2002";"2002-08"
2002-08-14;09:00:00;50;14.963;37.884;"08";"2002";"2002-08"
2002-08-14;09:00:00;0;23.62;37.779;"08";"2002";"2002-08"
2002-08-21;09:00:00;50;15.77;37.818;"08";"2002";"2002-08"
2002-08-21;09:00:00;0;24.363;37.764;"08";"2002";"2002-08"
2002-08-28;09:00:00;50;15.012;37.845;"08";"2002";"2002-08"
2002-08-28;09:00:00;0;24.202;37.706;"08";"2002";"2002-08"
2002-09-04;09:00:00;50;15.777;38.166;"09";"2002";"2002-09"
2002-09-04;09:00:00;0;23.6;37.666;"09";"2002";"2002-09"
2002-09-11;09:00:00;50;16.157;38.025;"09";"2002";"2002-09"
2002-09-11;09:00:00;0;23.19;37.83;"09";"2002";"2002-09"
2002-09-19;09:00:00;50;16.846;NA;"09";"2002";"2002-09"
2002-09-19;09:00:00;0;23.231;NA;"09";"2002";"2002-09"
2002-09-26;09:00:00;50;16.18;NA;"09";"2002";"2002-09"
2002-09-26;09:00:00;0;22.161;NA;"09";"2002";"2002-09"
2002-10-02;09:00:00;50;15.605;37.794;"10";"2002";"2002-10"
2002-10-02;09:00:00;0;21.635;37.854;"10";"2002";"2002-10"
2002-10-09;09:00:00;50;16.976;37.769;"10";"2002";"2002-10"
2002-10-09;09:00:00;0;21.015;37.866;"10";"2002";"2002-10"
2002-10-16;09:00:00;50;17.632;37.858;"10";"2002";"2002-10"
2002-10-16;09:00:00;0;20.562;37.77;"10";"2002";"2002-10"
2002-10-25;09:00:00;50;19.63;37.732;"10";"2002";"2002-10"
2002-10-25;09:00:00;0;19.679;37.73;"10";"2002";"2002-10"
2002-10-30;09:00:00;50;18.606;37.735;"10";"2002";"2002-10"
2002-10-30;09:00:00;0;19.487;37.753;"10";"2002";"2002-10"
2002-11-06;09:00:00;50;18.117;37.819;"11";"2002";"2002-11"
2002-11-06;09:00:00;0;18.735;37.794;"11";"2002";"2002-11"
2002-11-13;09:00:00;50;17.863;37.84;"11";"2002";"2002-11"
2002-11-13;09:00:00;0;17.8;37.79;"11";"2002";"2002-11"
2002-11-20;09:00:00;50;17.647;37.736;"11";"2002";"2002-11"
2002-11-20;09:00:00;0;17.647;37.739;"11";"2002";"2002-11"
2002-11-27;09:00:00;50;17.53;37.711;"11";"2002";"2002-11"
2002-11-27;09:00:00;0;17.537;37.625;"11";"2002";"2002-11"
2002-12-04;09:00:00;50;17.365;37.821;"12";"2002";"2002-12"
2002-12-04;09:00:00;0;17.209;37.685;"12";"2002";"2002-12"
2002-12-13;09:00:00;50;15.953;37.849;"12";"2002";"2002-12"
2002-12-13;09:00:00;0;15.969;37.827;"12";"2002";"2002-12"
2002-12-18;09:00:00;50;15.834;37.863;"12";"2002";"2002-12"
2002-12-18;09:00:00;0;15.824;37.86;"12";"2002";"2002-12"
2002-12-23;09:00:00;50;15.648;37.914;"12";"2002";"2002-12"
2002-12-23;09:00:00;0;15.617;37.89;"12";"2002";"2002-12"
2002-12-30;09:00:00;50;15.451;37.862;"12";"2002";"2002-12"
2002-12-30;09:00:00;0;15.314;37.786;"12";"2002";"2002-12"
2003-01-09;09:00:00;50;14.93;37.943;"01";"2003";"2003-01"
2003-01-09;09:00:00;0;14.866;37.939;"01";"2003";"2003-01"
2003-01-15;09:00:00;50;14.527;37.925;"01";"2003";"2003-01"
2003-01-15;09:00:00;0;14.512;37.917;"01";"2003";"2003-01"
2003-01-23;09:00:00;50;14.086;37.88;"01";"2003";"2003-01"
2003-01-23;09:00:00;0;13.948;37.843;"01";"2003";"2003-01"
2003-01-30;09:00:00;50;13.93;37.919;"01";"2003";"2003-01"
2003-01-30;09:00:00;0;13.941;37.919;"01";"2003";"2003-01"
2003-02-05;09:00:00;50;13.583;37.978;"02";"2003";"2003-02"
2003-02-05;09:00:00;0;13.658;37.962;"02";"2003";"2003-02"
2003-02-12;09:00:00;50;13.454;37.983;"02";"2003";"2003-02"
2003-02-12;09:00:00;0;13.447;37.981;"02";"2003";"2003-02"
2003-02-19;09:00:00;50;13.244;38.117;"02";"2003";"2003-02"
2003-02-19;09:00:00;0;13.252;38.118;"02";"2003";"2003-02"
2003-02-28;09:00:00;50;13.111;38.124;"02";"2003";"2003-02"
2003-02-28;09:00:00;0;13.128;38.121;"02";"2003";"2003-02"
2003-03-05;09:00:00;50;13.152;38.114;"03";"2003";"2003-03"
2003-03-05;09:00:00;0;13.296;38.112;"03";"2003";"2003-03"
2003-03-12;09:00:00;50;13.192;38.128;"03";"2003";"2003-03"
2003-03-12;09:00:00;0;13.663;38.093;"03";"2003";"2003-03"
2003-03-19;09:00:00;50;13.325;38.143;"03";"2003";"2003-03"
2003-03-19;09:00:00;0;13.52;38.121;"03";"2003";"2003-03"
2003-03-26;09:00:00;50;13.451;38.136;"03";"2003";"2003-03"
2003-03-26;09:00:00;0;14.07;38.071;"03";"2003";"2003-03"
2003-04-02;09:00:00;50;13.569;38.13;"04";"2003";"2003-04"
2003-04-02;09:00:00;0;13.619;38.126;"04";"2003";"2003-04"
2003-04-10;09:00:00;50;13.473;38.118;"04";"2003";"2003-04"
2003-04-10;09:00:00;0;13.37;38;"04";"2003";"2003-04"
2003-04-16;09:00:00;50;13.618;38.046;"04";"2003";"2003-04"
2003-04-16;09:00:00;0;13.777;38.019;"04";"2003";"2003-04"
2003-04-24;09:00:00;50;13.632;38.079;"04";"2003";"2003-04"
2003-04-24;09:00:00;0;14.648;37.959;"04";"2003";"2003-04"
2003-04-30;09:00:00;50;14.499;37.944;"04";"2003";"2003-04"
2003-04-30;09:00:00;0;15.822;37.842;"04";"2003";"2003-04"
2003-05-07;09:00:00;50;16.351;37.87;"05";"2003";"2003-05"
2003-05-07;09:00:00;0;16.742;37.852;"05";"2003";"2003-05"
2003-05-14;09:00:00;50;14.146;38.055;"05";"2003";"2003-05"
2003-05-14;09:00:00;0;19.43;37.463;"05";"2003";"2003-05"
2003-05-21;09:00:00;50;14.145;38.039;"05";"2003";"2003-05"
2003-05-21;09:00:00;0;19.268;37.669;"05";"2003";"2003-05"
2003-05-27;09:00:00;50;14.303;38.057;"05";"2003";"2003-05"
2003-05-27;09:00:00;0;18.7;37.835;"05";"2003";"2003-05"
2003-06-04;09:00:00;50;14.151;38.057;"06";"2003";"2003-06"
2003-06-04;09:00:00;0;21.096;37.634;"06";"2003";"2003-06"
2003-06-11;09:00:00;50;14.186;38.052;"06";"2003";"2003-06"
2003-06-11;09:00:00;0;23.929;37.779;"06";"2003";"2003-06"
2003-06-18;09:00:00;50;14.428;38.002;"06";"2003";"2003-06"
2003-06-18;09:00:00;0;25.379;37.721;"06";"2003";"2003-06"
2003-06-25;09:00:00;50;14.287;38.027;"06";"2003";"2003-06"
2003-06-25;09:00:00;0;25.93;37.955;"06";"2003";"2003-06"
2003-07-04;09:00:00;50;14.283;38.05;"07";"2003";"2003-07"
2003-07-04;09:00:00;0;18.681;37.938;"07";"2003";"2003-07"
2003-07-09;09:00:00;50;14.367;38.053;"07";"2003";"2003-07"
2003-07-09;09:00:00;0;25.675;38.136;"07";"2003";"2003-07"
2003-07-16;09:00:00;50;14.897;38.026;"07";"2003";"2003-07"
2003-07-16;09:00:00;0;26.454;38.139;"07";"2003";"2003-07"
2003-07-23;09:00:00;50;14.473;38.05;"07";"2003";"2003-07"
2003-07-23;09:00:00;0;26.85;38.083;"07";"2003";"2003-07"
2003-07-30;09:00:00;50;14.372;38.075;"07";"2003";"2003-07"
2003-07-30;09:00:00;0;26.869;38.135;"07";"2003";"2003-07"
2003-08-06;09:00:00;50;14.715;38.053;"08";"2003";"2003-08"
2003-08-06;09:00:00;0;27.003;38.124;"08";"2003";"2003-08"
2003-08-13;09:00:00;50;15.242;38.001;"08";"2003";"2003-08"
2003-08-13;09:00:00;0;27.718;38.182;"08";"2003";"2003-08"
2003-08-20;09:00:00;50;15.274;37.978;"08";"2003";"2003-08"
2003-08-20;09:00:00;0;27.972;38.204;"08";"2003";"2003-08"
2003-08-27;09:00:00;50;14.99;37.991;"08";"2003";"2003-08"
2003-08-27;09:00:00;0;27.608;38.175;"08";"2003";"2003-08"
2003-09-03;09:00:00;50;14.978;38.016;"09";"2003";"2003-09"
2003-09-03;09:00:00;0;24.788;38.174;"09";"2003";"2003-09"
2003-09-10;09:00:00;50;14.922;38.016;"09";"2003";"2003-09"
2003-09-10;09:00:00;0;23.398;38.186;"09";"2003";"2003-09"
2003-09-18;09:00:00;50;15.064;38.005;"09";"2003";"2003-09"
2003-09-18;09:00:00;0;23.071;38.211;"09";"2003";"2003-09"
2003-09-23;09:00:00;50;15.574;37.996;"09";"2003";"2003-09"
2003-09-23;09:00:00;0;22.816;38.201;"09";"2003";"2003-09"
2003-09-30;09:00:00;50;16.166;37.927;"09";"2003";"2003-09"
2003-09-30;09:00:00;0;22.356;38.21;"09";"2003";"2003-09"
2003-10-09;09:00:00;50;16.149;38.011;"10";"2003";"2003-10"
2003-10-09;09:00:00;0;20.286;38.164;"10";"2003";"2003-10"
2003-10-14;09:00:00;50;15.804;37.992;"10";"2003";"2003-10"
2003-10-14;09:00:00;0;20.852;38.219;"10";"2003";"2003-10"
2003-10-22;09:00:00;50;17.095;38.137;"10";"2003";"2003-10"
2003-10-22;09:00:00;0;18.19;38.13;"10";"2003";"2003-10"
2003-10-28;09:00:00;50;17.841;38.169;"10";"2003";"2003-10"
2003-10-28;09:00:00;0;17.945;38.17;"10";"2003";"2003-10"
2003-11-04;09:00:00;50;17.112;38.039;"11";"2003";"2003-11"
2003-11-04;09:00:00;0;17.058;37.975;"11";"2003";"2003-11"
2003-11-12;09:00:00;50;16.859;38.067;"11";"2003";"2003-11"
2003-11-12;09:00:00;0;16.834;38.058;"11";"2003";"2003-11"
2003-11-18;09:00:00;50;16.693;38.071;"11";"2003";"2003-11"
2003-11-18;09:00:00;0;16.589;38.015;"11";"2003";"2003-11"
2003-11-25;09:00:00;50;16.804;38.026;"11";"2003";"2003-11"
2003-11-25;09:00:00;0;16.77;38.013;"11";"2003";"2003-11"
2003-12-05;09:00:00;50;16.555;37.973;"12";"2003";"2003-12"
2003-12-05;09:00:00;0;16.496;37.965;"12";"2003";"2003-12"
2003-12-08;09:00:00;50;16.509;37.994;"12";"2003";"2003-12"
2003-12-08;09:00:00;0;16.498;37.996;"12";"2003";"2003-12"
2003-12-17;09:00:00;50;16.045;37.996;"12";"2003";"2003-12"
2003-12-17;09:00:00;0;16.038;37.983;"12";"2003";"2003-12"
2003-12-22;09:00:00;50;15.738;38.02;"12";"2003";"2003-12"
2003-12-22;09:00:00;0;15.756;38.01;"12";"2003";"2003-12"
2003-12-29;09:00:00;50;14.989;38.083;"12";"2003";"2003-12"
2003-12-29;09:00:00;0;15.091;NA;"12";"2003";"2003-12"
2004-01-06;09:00:00;50;14.717;38.043;"01";"2004";"2004-01"
2004-01-06;09:00:00;0;14.663;37.986;"01";"2004";"2004-01"
2004-01-16;09:00:00;50;14.328;38.052;"01";"2004";"2004-01"
2004-01-16;09:00:00;0;14.301;38.028;"01";"2004";"2004-01"
2004-01-20;09:00:00;50;14.07;38.064;"01";"2004";"2004-01"
2004-01-20;09:00:00;0;14.053;38.056;"01";"2004";"2004-01"
2004-01-30;09:00:00;50;13.718;38.072;"01";"2004";"2004-01"
2004-01-30;09:00:00;0;13.71;38.064;"01";"2004";"2004-01"
2004-02-03;09:00:00;50;13.606;38.104;"02";"2004";"2004-02"
2004-02-03;09:00:00;0;13.578;38.079;"02";"2004";"2004-02"
2004-02-10;09:00:00;50;13.375;38.13;"02";"2004";"2004-02"
2004-02-10;09:00:00;0;13.446;38.144;"02";"2004";"2004-02"
2004-02-17;09:00:00;50;13.395;38.106;"02";"2004";"2004-02"
2004-02-17;09:00:00;0;13.388;38.097;"02";"2004";"2004-02"
2004-02-25;09:00:00;50;13.343;38.124;"02";"2004";"2004-02"
2004-02-25;09:00:00;0;13.317;38.112;"02";"2004";"2004-02"
2004-03-02;09:00:00;50;13.154;38.13;"03";"2004";"2004-03"
2004-03-02;09:00:00;0;13.153;38.129;"03";"2004";"2004-03"
2004-03-09;09:00:00;50;13.036;38.143;"03";"2004";"2004-03"
2004-03-09;09:00:00;0;13.011;38.114;"03";"2004";"2004-03"
2004-03-17;09:00:00;50;13.017;38.118;"03";"2004";"2004-03"
2004-03-17;09:00:00;0;13.227;38.1;"03";"2004";"2004-03"
2004-03-22;09:00:00;50;13.142;38.041;"03";"2004";"2004-03"
2004-03-22;09:00:00;0;13.52;37.947;"03";"2004";"2004-03"
2004-03-31;09:00:00;50;13.174;38.124;"03";"2004";"2004-03"
2004-03-31;09:00:00;0;13.072;37.873;"03";"2004";"2004-03"
2004-04-06;09:00:00;50;13.223;37.991;"04";"2004";"2004-04"
2004-04-06;09:00:00;0;13.54;37.824;"04";"2004";"2004-04"
2004-04-14;09:00:00;50;13.348;38.024;"04";"2004";"2004-04"
2004-04-14;09:00:00;0;13.834;37.833;"04";"2004";"2004-04"
2004-04-21;09:00:00;50;13.49;38.08;"04";"2004";"2004-04"
2004-04-21;09:00:00;0;14.112;37.912;"04";"2004";"2004-04"
2004-04-28;09:00:00;50;13.639;38.063;"04";"2004";"2004-04"
2004-04-28;09:00:00;0;15.067;37.949;"04";"2004";"2004-04"
2004-05-04;09:00:00;50;14.379;37.968;"05";"2004";"2004-05"
2004-05-04;09:00:00;0;14.96;37.812;"05";"2004";"2004-05"
2004-05-11;09:00:00;50;14.389;38.021;"05";"2004";"2004-05"
2004-05-11;09:00:00;0;15.779;37.753;"05";"2004";"2004-05"
2004-05-18;09:00:00;50;14.42;38.012;"05";"2004";"2004-05"
2004-05-18;09:00:00;0;17.049;37.562;"05";"2004";"2004-05"
2004-05-25;09:00:00;50;14.325;38.065;"05";"2004";"2004-05"
2004-05-25;09:00:00;0;17.719;37.388;"05";"2004";"2004-05"
2004-06-01;09:00:00;50;14.405;38.097;"06";"2004";"2004-06"
2004-06-01;09:00:00;0;19.095;37.756;"06";"2004";"2004-06"
2004-06-08;09:00:00;50;14.588;38.09;"06";"2004";"2004-06"
2004-06-08;09:00:00;0;20.615;37.798;"06";"2004";"2004-06"
2004-06-15;09:00:00;50;14.992;38.072;"06";"2004";"2004-06"
2004-06-15;09:00:00;0;19.791;37.88;"06";"2004";"2004-06"
2004-06-22;09:00:00;50;14.024;38.102;"06";"2004";"2004-06"
2004-06-22;09:00:00;0;20.379;37.931;"06";"2004";"2004-06"
2004-06-29;09:00:00;50;14.558;38.064;"06";"2004";"2004-06"
2004-06-29;09:00:00;0;23.249;37.996;"06";"2004";"2004-06"
2004-07-06;09:00:00;50;14.823;38.07;"07";"2004";"2004-07"
2004-07-06;09:00:00;0;24.273;37.968;"07";"2004";"2004-07"
2004-07-13;09:00:00;50;NA;NA;"07";"2004";"2004-07"
2004-07-13;09:00:00;0;NA;NA;"07";"2004";"2004-07"
2004-07-20;09:00:00;50;NA;NA;"07";"2004";"2004-07"
2004-07-20;09:00:00;0;NA;NA;"07";"2004";"2004-07"
2004-07-27;09:00:00;50;NA;NA;"07";"2004";"2004-07"
2004-07-27;09:00:00;0;25.498;NA;"07";"2004";"2004-07"
2004-08-03;09:00:00;50;15.03;38.068;"08";"2004";"2004-08"
2004-08-03;09:00:00;0;25.12;38.208;"08";"2004";"2004-08"
2004-08-10;09:00:00;50;15.333;37.988;"08";"2004";"2004-08"
2004-08-10;09:00:00;0;25.404;38.236;"08";"2004";"2004-08"
2004-08-17;09:00:00;50;14.987;37.995;"08";"2004";"2004-08"
2004-08-17;09:00:00;0;25.051;38.252;"08";"2004";"2004-08"
2004-08-24;09:00:00;50;14.217;38.084;"08";"2004";"2004-08"
2004-08-24;09:00:00;0;24.685;38.292;"08";"2004";"2004-08"
2004-08-31;09:00:00;50;14.494;38.046;"08";"2004";"2004-08"
2004-08-31;09:00:00;0;24.286;38.266;"08";"2004";"2004-08"
2004-09-07;09:00:00;50;15.347;38.057;"09";"2004";"2004-09"
2004-09-07;09:00:00;0;24.5;38.31;"09";"2004";"2004-09"
2004-09-14;09:00:00;50;14.997;38.099;"09";"2004";"2004-09"
2004-09-14;09:00:00;0;24.016;38.341;"09";"2004";"2004-09"
2004-09-21;09:00:00;50;15.565;38.161;"09";"2004";"2004-09"
2004-09-21;09:00:00;0;23.148;38.331;"09";"2004";"2004-09"
2004-09-28;09:00:00;50;14.635;38.07;"09";"2004";"2004-09"
2004-09-28;09:00:00;0;22.306;38.293;"09";"2004";"2004-09"
2004-10-05;09:00:00;50;15.613;38.104;"10";"2004";"2004-10"
2004-10-05;09:00:00;0;22.027;38.31;"10";"2004";"2004-10"
2004-10-12;09:00:00;50;NA;NA;"10";"2004";"2004-10"
2004-10-12;09:00:00;0;NA;NA;"10";"2004";"2004-10"
2004-10-20;09:00:00;50;16.057;38.082;"10";"2004";"2004-10"
2004-10-20;09:00:00;0;19.785;38.283;"10";"2004";"2004-10"
2004-11-02;09:00:00;50;19.819;38.237;"11";"2004";"2004-11"
2004-11-02;09:00:00;0;19.413;38.018;"11";"2004";"2004-11"
2004-11-09;09:00:00;50;19.442;38.156;"11";"2004";"2004-11"
2004-11-09;09:00:00;0;19.583;38.162;"11";"2004";"2004-11"
2004-11-16;09:00:00;50;NA;NA;"11";"2004";"2004-11"
2004-11-16;09:00:00;0;NA;NA;"11";"2004";"2004-11"
2004-11-23;09:00:00;50;16.709;38.169;"11";"2004";"2004-11"
2004-11-23;09:00:00;0;17.445;38.158;"11";"2004";"2004-11"
2004-11-30;09:00:00;50;17.231;38.194;"11";"2004";"2004-11"
2004-11-30;09:00:00;0;16.826;38.031;"11";"2004";"2004-11"
2004-12-07;09:00:00;50;16.451;38.15;"12";"2004";"2004-12"
2004-12-07;09:00:00;0;16.689;38.149;"12";"2004";"2004-12"
2004-12-14;09:00:00;50;16.174;38.147;"12";"2004";"2004-12"
2004-12-14;09:00:00;0;16.164;38.144;"12";"2004";"2004-12"
2004-12-21;09:00:00;50;15.915;38.142;"12";"2004";"2004-12"
2004-12-21;09:00:00;0;15.895;38.138;"12";"2004";"2004-12"
2004-12-28;09:00:00;50;15.449;38.097;"12";"2004";"2004-12"
2004-12-28;09:00:00;0;15.41;38.092;"12";"2004";"2004-12"
2005-01-04;09:00:00;50;15.056;38.101;"01";"2005";"2005-01"
2005-01-04;09:00:00;0;15.05;38.083;"01";"2005";"2005-01"
2005-01-11;09:00:00;50;14.804;38.061;"01";"2005";"2005-01"
2005-01-11;09:00:00;0;14.779;38.062;"01";"2005";"2005-01"
2005-01-21;09:00:00;50;14.39;38.059;"01";"2005";"2005-01"
2005-01-21;09:00:00;0;14.391;38.053;"01";"2005";"2005-01"
2005-01-25;09:00:00;50;NA;NA;"01";"2005";"2005-01"
2005-01-25;09:00:00;0;NA;NA;"01";"2005";"2005-01"
2005-02-01;09:00:00;50;13.48;38.157;"02";"2005";"2005-02"
2005-02-01;09:00:00;0;13.463;38.143;"02";"2005";"2005-02"
2005-02-08;09:00:00;50;13.295;38.169;"02";"2005";"2005-02"
2005-02-08;09:00:00;0;13.295;38.169;"02";"2005";"2005-02"
2005-02-15;09:00:00;50;13.227;38.197;"02";"2005";"2005-02"
2005-02-15;09:00:00;0;13.212;38.199;"02";"2005";"2005-02"
2005-02-23;09:00:00;50;13.161;38.241;"02";"2005";"2005-02"
2005-02-23;09:00:00;0;13.023;38.193;"02";"2005";"2005-02"
2005-03-01;09:00:00;50;12.992;38.26;"03";"2005";"2005-03"
2005-03-01;09:00:00;0;12.972;38.263;"03";"2005";"2005-03"
2005-03-07;09:00:00;50;12.809;38.24;"03";"2005";"2005-03"
2005-03-07;09:00:00;0;12.805;38.24;"03";"2005";"2005-03"
2005-03-15;09:00:00;50;12.835;38.256;"03";"2005";"2005-03"
2005-03-15;09:00:00;0;13.041;38.252;"03";"2005";"2005-03"
2005-03-22;09:00:00;50;12.827;38.265;"03";"2005";"2005-03"
2005-03-22;09:00:00;0;14.124;38.23;"03";"2005";"2005-03"
2005-03-29;09:00:00;50;13.417;38.256;"03";"2005";"2005-03"
2005-03-29;09:00:00;0;14.26;38.182;"03";"2005";"2005-03"
2005-04-05;09:00:00;50;13.743;38.179;"04";"2005";"2005-04"
2005-04-05;09:00:00;0;13.949;38.147;"04";"2005";"2005-04"
2005-04-12;09:00:00;50;13.566;38.181;"04";"2005";"2005-04"
2005-04-12;09:00:00;0;13.714;38.165;"04";"2005";"2005-04"
2005-04-19;09:00:00;50;13.483;38.188;"04";"2005";"2005-04"
2005-04-19;09:00:00;0;14.038;38.133;"04";"2005";"2005-04"
2005-04-26;09:00:00;50;13.851;38.155;"04";"2005";"2005-04"
2005-04-26;09:00:00;0;14.269;38.103;"04";"2005";"2005-04"
2005-05-03;09:00:00;50;14.164;38.115;"05";"2005";"2005-05"
2005-05-03;09:00:00;0;16.941;37.967;"05";"2005";"2005-05"
2005-05-10;09:00:00;50;14.516;38.04;"05";"2005";"2005-05"
2005-05-10;09:00:00;0;17.779;37.72;"05";"2005";"2005-05"
2005-05-17;09:00:00;50;14.69;38.167;"05";"2005";"2005-05"
2005-05-17;09:00:00;0;18.206;37.846;"05";"2005";"2005-05"
2005-05-24;09:00:00;50;14.658;38.106;"05";"2005";"2005-05"
2005-05-24;09:00:00;0;18.751;37.815;"05";"2005";"2005-05"
2005-05-31;09:00:00;50;14.406;38.159;"05";"2005";"2005-05"
2005-05-31;09:00:00;0;20.803;37.985;"05";"2005";"2005-05"
2005-06-07;09:00:00;50;14.399;38.188;"06";"2005";"2005-06"
2005-06-07;09:00:00;0;21.794;38.036;"06";"2005";"2005-06"
2005-06-15;09:00:00;50;15.067;38.188;"06";"2005";"2005-06"
2005-06-15;09:00:00;0;20.212;38.215;"06";"2005";"2005-06"
2005-06-21;09:00:00;50;NA;NA;"06";"2005";"2005-06"
2005-06-21;09:00:00;0;NA;NA;"06";"2005";"2005-06"
2005-06-28;09:00:00;50;14.93;38.204;"06";"2005";"2005-06"
2005-06-28;09:00:00;0;24.335;38.209;"06";"2005";"2005-06"
2005-07-06;09:00:00;50;14.097;38.23;"07";"2005";"2005-07"
2005-07-06;09:00:00;0;23.017;38.24;"07";"2005";"2005-07"
2005-07-12;09:00:00;50;14.063;38.234;"07";"2005";"2005-07"
2005-07-12;09:00:00;0;23.217;38.238;"07";"2005";"2005-07"
2005-07-19;09:00:00;50;14.33;38.215;"07";"2005";"2005-07"
2005-07-19;09:00:00;0;24.584;38.253;"07";"2005";"2005-07"
2005-07-26;09:00:00;50;15.218;38.17;"07";"2005";"2005-07"
2005-07-26;09:00:00;0;25.418;38.379;"07";"2005";"2005-07"
2005-08-02;09:00:00;50;15.717;38.162;"08";"2005";"2005-08"
2005-08-02;09:00:00;0;26.179;38.414;"08";"2005";"2005-08"
2005-08-09;09:00:00;50;14.442;38.16;"08";"2005";"2005-08"
2005-08-09;09:00:00;0;24.908;38.476;"08";"2005";"2005-08"
2005-08-16;09:00:00;50;16.093;38.13;"08";"2005";"2005-08"
2005-08-16;09:00:00;0;24.265;38.46;"08";"2005";"2005-08"
2005-08-23;09:00:00;50;15.397;38.123;"08";"2005";"2005-08"
2005-08-23;09:00:00;0;24.026;38.408;"08";"2005";"2005-08"
2005-08-30;09:00:00;50;15.552;38.129;"08";"2005";"2005-08"
2005-08-30;09:00:00;0;24.334;38.451;"08";"2005";"2005-08"
2005-09-06;09:00:00;50;14.562;38.155;"09";"2005";"2005-09"
2005-09-06;09:00:00;0;24.237;38.393;"09";"2005";"2005-09"
2005-09-13;09:00:00;50;15.033;38.16;"09";"2005";"2005-09"
2005-09-13;09:00:00;0;22.755;38.277;"09";"2005";"2005-09"
2005-09-20;09:00:00;50;17.15;38.169;"09";"2005";"2005-09"
2005-09-20;09:00:00;0;22.981;38.347;"09";"2005";"2005-09"
2005-09-27;09:00:00;50;15.125;38.136;"09";"2005";"2005-09"
2005-09-27;09:00:00;0;22.697;38.419;"09";"2005";"2005-09"
2005-10-04;09:00:00;50;15.699;38.066;"10";"2005";"2005-10"
2005-10-04;09:00:00;0;21.473;38.33;"10";"2005";"2005-10"
2005-10-11;09:00:00;50;19.855;38.325;"10";"2005";"2005-10"
2005-10-11;09:00:00;0;20.715;38.382;"10";"2005";"2005-10"
2005-10-18;09:00:00;50;20.143;38.383;"10";"2005";"2005-10"
2005-10-18;09:00:00;0;20.32;38.387;"10";"2005";"2005-10"
2005-10-25;09:00:00;50;19.187;38.323;"10";"2005";"2005-10"
2005-10-25;09:00:00;0;19.989;38.318;"10";"2005";"2005-10"
2005-11-02;09:00:00;50;19.644;38.33;"11";"2005";"2005-11"
2005-11-02;09:00:00;0;19.772;38.274;"11";"2005";"2005-11"
2005-11-08;09:00:00;50;19.575;38.284;"11";"2005";"2005-11"
2005-11-08;09:00:00;0;19.633;38.284;"11";"2005";"2005-11"
2005-11-15;09:00:00;50;19.193;38.242;"11";"2005";"2005-11"
2005-11-15;09:00:00;0;19.165;38.238;"11";"2005";"2005-11"
2005-11-23;09:00:00;50;18.136;38.233;"11";"2005";"2005-11"
2005-11-23;09:00:00;0;18.086;38.237;"11";"2005";"2005-11"
2005-11-29;09:00:00;50;16.956;38.263;"11";"2005";"2005-11"
2005-11-29;09:00:00;0;16.95;38.261;"11";"2005";"2005-11"
2005-12-06;09:00:00;50;16.483;38.223;"12";"2005";"2005-12"
2005-12-06;09:00:00;0;16.452;38.218;"12";"2005";"2005-12"
2005-12-13;09:00:00;50;15.436;38.186;"12";"2005";"2005-12"
2005-12-13;09:00:00;0;15.683;38.178;"12";"2005";"2005-12"
2005-12-20;09:00:00;50;14.72;38.12;"12";"2005";"2005-12"
2005-12-20;09:00:00;0;14.712;38.112;"12";"2005";"2005-12"
2005-12-27;09:00:00;50;14.145;38.151;"12";"2005";"2005-12"
2005-12-27;09:00:00;0;14.151;38.149;"12";"2005";"2005-12"
2006-01-04;09:00:00;50;13.955;38.195;"01";"2006";"2006-01"
2006-01-04;09:00:00;0;13.951;38.193;"01";"2006";"2006-01"
2006-01-10;09:00:00;50;13.668;38.213;"01";"2006";"2006-01"
2006-01-10;09:00:00;0;13.661;38.211;"01";"2006";"2006-01"
2006-01-17;09:00:00;50;13.315;38.206;"01";"2006";"2006-01"
2006-01-17;09:00:00;0;13.274;38.187;"01";"2006";"2006-01"
2006-01-24;09:00:00;50;13.23;38.201;"01";"2006";"2006-01"
