"datetime";"depth";"temperature";"salinity";"ta";"dic";"NO2";"NO3";"Chla";"pH_s_somlit_temp_25";"pH_s_somlit_temp_insi";"diff_pH";"pH_insi";"Pt";"Sit";"quarter";"monthd";"week";"Patm";"P";"pH_calc";"CO2";"fCO2";"pCO2_w";"fCO2pot";"pCO2pot";"fCO2insitu";"pCO2insitu";"HCO3";"CO3";"OmegaAragonite";"OmegaCalcite";"pH_18";"Nta";"Ndic";"Year.Month";"Year";"Month";"impute_temp";"impute_sal";"impute_pco2_w";"impute_ta";"impute_dic";"impute_Pt";"impute_Sit"
2018-09-04;50;15.2883;38.0795;2526.80526;2236.14714;0;0.089;0.451;7.94873599753496;8.10169827969539;NA;8.10169827969539;0.0369547970301671;1.21756331267814;3;9;36;1;5;8.10077741964265;1.34659472514789e-05;368.915848593771;370.248512694116;368.829157251606;370.161640541899;371.408582328285;379.442187745404;0.00201735616462198;0.00020532502812653;3.06335736708859;4.74917866308908;8.05905315788003;2521.52995391221;2231.47865176801;"2018-09";2018;"09";15.2883;38.0795;370.248512694116;2526.80526;2236.14714;0.0369547970301671;1.21756331267814
2018-09-11;50;15.1464;38.0799;2559.71184;2275.90509;0.014;0.128;0.438;7.95575797937457;8.11116165467138;NA;8.11116165467138;0.0204217411643709;1.24280881943171;3;9;37;1;5;8.08717703689723;1.42322947261073e-05;388.252259063766;389.657334513956;388.161353760533;389.566238991229;390.876942908199;399.347227257603;0.00205961130605967;0.00020206148921422;3.01365299151068;4.67357814256411;8.04331336384352;2554.34100194591;2271.12974088692;"2018-09";2018;"09";15.1464;38.0799;389.657334513956;2559.71184;2275.90509;0.0204217411643709;1.24280881943171
2018-09-17;50;15.3403;38.0798;2556.61122;2264.35278;0.094;0.083;NA;7.94595216941006;8.0980157059151;NA;8.0980157059151;0.0379277207531273;1.29343252824768;3;9;38;1;5;8.09871219273587;1.36873739447536e-05;375.568261496424;376.924071028872;375.479890506418;376.835515938133;378.105486076398;386.278560192602;0.00204327453944396;0.00020739086661128;3.09455369753356;4.79699131863426;8.05778206253291;2551.25358746632;2259.60760403153;"2018-09";2018;"09";15.3403;38.0798;376.924071028872;2556.61122;2264.35278;0.0379277207531273;1.29343252824768
2018-09-26;50;24.7303;38.4057;2570.06391;2239.54782;0;0.107;0.227;NA;NA;NA;NA;0.0633527899653099;1.32943393096435;3;9;39;1;5;8.01124197539963;1.33183025011069e-05;474.243031412439;475.7663343989;474.112742067087;475.635828887257;477.345549188044;486.517344201772;0.00198972434102899;0.00023650517646989;3.63088971299014;5.48951276687734;8.11358269875971;2542.91494700005;2215.89027566221;"2018-09";2018;"09";24.7303;38.4057;475.7663343989;2570.06391;2239.54782;0.0633527899653099;1.32943393096435
2018-10-02;50;16.4998;38.0881;2561.21214;2268.9537;0.035;0.224;0.436;7.95931217803258;8.09292221940146;NA;8.09292221940146;0.0535015677496312;1.13423323629218;4;10;40;1;5;8.08014513144017;1.39331640933796e-05;395.718194598552;397.125949653248;395.622463401656;397.030024207502;398.380808335863;406.865690771079;0.00204689509819902;0.00020812543770759;3.11431193297838;4.81493540087691;8.05711244576341;2555.28790672152;2263.70547756386;"2018-10";2018;"10";16.4998;38.0881;397.125949653248;2561.21214;2268.9537;0.0535015677496312;1.13423323629218
2018-10-09;50;20.8103;38.343;2567.11332;2241.39819;0.01;0.17;0.239;8.01724966112801;8.08279129245312;NA;8.08279129245312;0.0496546673839469;1.35722757516122;4;10;41;1;5;8.06415949175962;1.28143332052044e-05;411.653025400976;413.040549956188;411.545113582274;412.932440436986;414.382107716855;422.74037743816;0.00199701856600127;0.00023156529079351;3.50382422811761;5.35794304639592;8.10715766770536;2544.14902746264;2221.34760503873;"2018-10";2018;"10";20.8103;38.343;413.040549956188;2567.11332;2241.39819;0.0496546673839469;1.35722757516122
2018-10-16;50;21.5008;38.3329;2556.0111;2210.79207;0.113;0.123;0.269;8.01719633371008;8.0718330855467;NA;8.0718330855467;0.0243452583763738;1.81226103353727;4;10;42;1;5;8.08505882841016;1.17851155468077e-05;385.688019605297;386.976913075855;385.585928459126;386.87463805603;388.238953261156;396.002408703243;0.00195498106139864;0.00024402589305454;3.70161226265938;5.6496946372304;8.13872379510169;2533.81355963154;2191.59256565509;"2018-10";2018;"10";21.5008;38.3329;386.976913075855;2556.0111;2210.79207;0.0243452583763738;1.81226103353727
2018-10-23;50;20.8108;38.3035;2563.41258;2220.04392;0.039;0.147;0.306;8.01331889141591;8.07882237835522;NA;8.07882237835522;0.0457615326669474;1.63281043154193;4;10;43;1;5;8.09204324750343;1.18299951169557e-05;379.956183630539;381.236816241156;379.856594939438;381.13704511165;382.475125234301;390.189487870844;0.00196540160107497;0.00024281232380806;3.67513585346126;5.62001062419874;8.13517193210748;2543.1012320023;2202.45327346065;"2018-10";2018;"10";20.8108;38.3035;381.236816241156;2563.41258;2220.04392;0.0457615326669474;1.63281043154193
2018-10-30;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.07696156906552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.11222613963526;NA;NA;"2018-10";2018;"10";20.3022443082519;38.21675;385.417410530949;2538.99930306011;2213.4544886127;0.0433257112245916;1.65318760310029
2018-11-06;50;20.01;38.13;NA;2199.83988;0.02;0.362;0.175;8.00311767744468;8.08121374048904;NA;8.08121374048904;0.0408898897822358;1.67356477465865;4;11;45;NA;NA;8.09260055803863;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.12343777185233;NA;2192.33977025964;"2018-11";2018;"11";20.01;38.13;392.346347204457;2531.25026749534;2199.83988;0.0408898897822358;1.67356477465865
