"datetime";"depth";"temperature";"salinity";"impute_temp";"impute_sal"
2017-12-04;50;16.263;38.206;16.263;38.206
2017-12-13;50;14.809;38.225;14.809;38.225
2017-12-19;50;14.617;38.187;14.617;38.187
2018-01-03;50;14.316;38.203;14.316;38.203
2018-01-10;50;14.091;38.173;14.091;38.173
2018-01-18;50;13.907;38.255;13.907;38.255
2018-01-23;50;13.888;38.271;13.888;38.271
2018-01-30;50;13.837;38.274;13.837;38.274
2018-02-07;50;13.766;38.303;13.766;38.303
2018-02-13;50;13.607;38.335;13.607;38.335
2018-02-19;50;13.532;38.305;13.532;38.305
2018-02-27;50;13.424;38.337;13.424;38.337
2018-03-07;50;13.286;38.297;13.286;38.297
2018-03-14;50;13.376;38.309;13.376;38.309
2018-03-20;50;13.704;38.255;13.704;38.255
2018-03-27;50;13.492;38.13;13.492;38.13
2018-04-04;50;13.675;38.155;13.675;38.155
2018-04-17;50;13.834;38.127;13.834;38.127
2018-04-24;50;14.252;38.124;14.252;38.124
2018-05-02;50;14.697;38.147;14.697;38.147
2018-05-07;50;15.124;38.15;15.124;38.15
2018-05-14;50;14.555;38.206;14.555;38.206
2018-05-22;50;15.502;38.118;15.502;38.118
2018-05-29;50;14.474;38.201;14.474;38.201
2018-06-04;50;14.407;38.222;14.407;38.222
2018-06-12;50;14.818;38.178;14.818;38.178
2018-06-19;50;14.464;38.187;14.464;38.187
2018-06-26;50;14.913;38.17;14.913;38.17
2018-07-03;50;15.102;38.163;15.102;38.163
2018-07-10;50;14.685;38.183;14.685;38.183
2018-07-17;50;15.05;38.153;15.05;38.153
2018-07-24;50;15.035;38.135;15.035;38.135
2018-07-31;50;15.034;38.157;15.034;38.157
2018-08-07;50;14.936;38.143;14.936;38.143
2018-08-21;50;15.968;38.085;15.968;38.085
2018-08-28;50;16.194;38.086;16.194;38.086
2018-09-04;50;15.288;38.08;15.288;38.08
2018-09-11;50;15.146;38.08;15.146;38.08
2018-09-17;50;15.34;38.08;15.34;38.08
2018-09-26;50;24.73;38.406;24.73;38.406
2018-10-02;50;16.5;38.088;16.5;38.088
2018-10-09;50;20.81;38.343;20.81;38.343
2018-10-16;50;21.501;38.333;21.501;38.333
2018-10-23;50;20.811;38.304;20.811;38.304
2018-11-06;50;20.018;38.138;20.018;38.138
2018-11-27;50;18.289;38.089;18.289;38.089
2018-12-04;50;17.58;38.115;17.58;38.115
2018-12-11;50;17.178;38.109;17.178;38.109
2018-12-18;50;16.703;38.093;16.703;38.093
2019-01-02;50;15.997;38.07;15.997;38.07
2019-01-08;50;15.67;38.071;15.67;38.071
2019-01-15;50;14.585;38.063;14.585;38.063
2019-01-22;50;14.467;38.062;14.467;38.062
2019-01-29;50;13.972;38.112;13.972;38.112
2019-02-05;50;13.82;38.014;13.82;38.014
2019-02-12;50;13.742;38.062;13.742;38.062
2019-02-19;50;13.742;38.071;13.742;38.071
2019-02-26;50;13.843;38.071;13.843;38.071
2019-03-06;50;13.861;38.101;13.861;38.101
2019-03-12;50;13.742;38.122;13.742;38.122
2019-03-19;50;13.769;38.123;13.769;38.123
2019-03-27;50;13.817;38.153;13.817;38.153
2019-04-02;50;13.638;38.226;13.638;38.226
2019-04-09;50;13.73;38.152;13.73;38.152
2019-04-16;50;14.012;38.071;14.012;38.071
2019-04-23;50;14.794;38.021;14.794;38.021
2019-04-30;50;14.8;37.994;14.8;37.994
2019-05-07;50;15.239;37.918;15.239;37.918
2019-05-14;50;15.027;37.991;15.027;37.991
2019-05-21;50;15.239;38.068;15.239;38.068
2019-05-28;50;16.003;37.971;16.003;37.971
2019-06-05;50;15.414;38.044;15.414;38.044
2019-06-11;50;15.997;38.017;15.997;38.017
2019-06-19;50;14.802;38.108;14.802;38.108
2019-06-25;50;15.449;38.068;15.449;38.068
2019-07-02;50;14.982;38.084;14.982;38.084
2019-07-09;50;15.26;38.067;15.26;38.067
2019-07-16;50;16.053;38.029;16.053;38.029
2019-07-23;50;15.322;38.067;15.322;38.067
2019-07-30;50;16.403;38.009;16.403;38.009
2019-08-06;50;15.459;38.05;15.459;38.05
2019-08-20;50;14.837;38.093;14.837;38.093
2019-08-27;50;15.167;38.088;15.167;38.088
2019-09-03;50;15.422;38.077;15.422;38.077
2019-09-10;50;15.401;38.09;15.401;38.09
2019-09-17;50;15.55;38.106;15.55;38.106
2019-09-24;50;17.176;38.082;17.176;38.082
2019-10-01;50;20.056;38.158;20.056;38.158
2019-10-08;50;20.569;38.167;20.569;38.167
2019-10-16;50;16.427;38.051;16.427;38.051
2019-10-22;50;20.783;38.146;20.783;38.146
2019-10-29;50;19.739;38.173;19.739;38.173
2019-11-05;50;17.638;38.102;17.638;38.102
2019-11-12;50;18.992;38.05;18.992;38.05
2019-11-19;50;17.831;38.06;17.831;38.06
2019-11-26;50;17.758;37.802;17.758;37.802
2019-12-03;50;17.569;37.978;17.569;37.978
2019-12-10;50;16.907;37.903;16.907;37.903
2019-12-17;50;16.281;37.975;16.281;37.975
2020-01-07;50;15.528;37.903;15.528;37.903
2020-01-14;50;15.201;37.945;15.201;37.945
2020-01-21;50;14.733;38.081;14.733;38.081
2020-01-28;50;14.511;38.092;14.511;38.092
2020-02-05;50;14.318;38.111;14.318;38.111
2020-02-12;50;14;38.269;14;38.269
2020-02-17;50;14.242;38.11;14.242;38.11
2020-02-25;50;14.204;38.117;14.204;38.117
2020-03-03;50;13.968;38.203;13.968;38.203
2020-03-10;50;13.875;38.073;13.875;38.073
2020-04-23;50;15.062;38.019;15.062;38.019
2020-05-05;50;15.464;38.004;15.464;38.004
2020-05-14;50;16.733;37.88;16.733;37.88
2020-05-19;50;16.352;37.834;16.352;37.834
2020-05-26;50;15.526;37.867;15.526;37.867
2020-06-02;50;14.799;38.008;14.799;38.008
2020-06-09;50;15.71;38.001;15.71;38.001
2020-06-23;50;14.369;38.101;14.369;38.101
2020-06-30;50;15.351;38.005;15.351;38.005
2020-07-07;50;15.367;38;15.367;38
2020-07-15;50;14.71;38.064;14.71;38.064
2020-07-21;50;14.97;38.035;14.97;38.035
2020-07-28;50;15.302;38.016;15.302;38.016
2020-08-04;50;16.043;37.982;16.043;37.982
2020-08-25;50;15.26;38.045;15.26;38.045
2020-09-01;50;16.51;37.938;16.51;37.938
2020-09-07;50;15.471;38.015;15.471;38.015
2020-09-14;50;15.809;37.965;15.809;37.965
2020-09-22;50;15.218;38.046;15.218;38.046
2020-09-29;50;14.423;38.157;14.423;38.157
2020-10-06;50;18.206;37.817;18.206;37.817
2020-10-13;50;19.664;37.927;19.664;37.927
2020-10-20;50;18.184;37.977;18.184;37.977
2020-10-27;50;15.933;37.964;15.933;37.964
2020-11-03;50;17.816;37.962;17.816;37.962
2020-11-10;50;18.39;37.956;18.39;37.956
2020-11-17;50;17.93;37.992;17.93;37.992
2020-11-24;50;15.916;38.02;15.916;38.02
2020-12-02;50;16.485;37.999;16.485;37.999
2020-12-08;50;16.083;38.015;16.083;38.015
2020-12-15;50;15.891;37.982;15.891;37.982
2020-12-22;50;15.537;37.701;15.537;37.701
2021-01-05;50;14.757;37.863;14.757;37.863
2021-01-12;50;14.503;37.948;14.503;37.948
2021-01-19;50;14.302;38.012;14.302;38.012
2021-01-26;50;14.161;38.042;14.161;38.042
2021-02-02;50;14.042;38.056;14.042;38.056
2021-02-09;50;13.898;37.97;13.898;37.97
2021-02-16;50;13.933;38.042;13.933;38.042
2021-02-23;50;13.913;38.066;13.913;38.066
2021-03-02;50;13.912;38.074;13.912;38.074
2021-03-09;50;13.971;38.131;13.971;38.131
2021-03-16;50;13.909;38.117;13.909;38.117
2021-03-23;50;13.859;38.151;13.859;38.151
2021-03-30;50;13.858;38.195;13.858;38.195
2021-04-06;50;14.684;38.16;14.684;38.16
2021-04-13;50;14.422;38.181;14.422;38.181
2021-04-20;50;14.18;38.097;14.18;38.097
2021-04-27;50;14.67;38.08;14.67;38.08
2021-05-04;50;14.533;38.111;14.533;38.111
2021-05-11;50;15.851;38.06;15.851;38.06
2021-05-18;50;14.388;38.156;14.388;38.156
2021-05-25;50;15.544;38.09;15.544;38.09
2021-06-01;50;15.598;38.121;15.598;38.121
2021-06-09;50;15.04;38.165;15.04;38.165
2021-06-15;50;14.669;38.155;14.669;38.155
2021-06-22;50;14.947;38.152;14.947;38.152
2021-06-29;50;15.78;38.146;15.78;38.146
2021-07-06;50;15.288;38.143;15.288;38.143
2021-07-13;50;15.242;38.12;15.242;38.12
2021-07-20;50;14.724;38.136;14.724;38.136
2021-07-27;50;16.282;38.084;16.282;38.084
2021-08-03;50;16.148;38.075;16.148;38.075
2021-09-07;50;15.587;38.074;15.587;38.074
2021-09-14;50;15.255;38.077;15.255;38.077
2021-09-21;50;15.758;38.04;15.758;38.04
2021-09-28;50;15.639;38.048;15.639;38.048
2021-10-05;50;17.425;37.999;17.425;37.999
2021-10-12;50;16.848;38.007;16.848;38.007
2021-10-19;50;16.394;38.065;16.394;38.065
2021-10-25;50;19.908;38.186;19.908;38.186
2021-11-03;50;16.153;38.085;16.153;38.085
2021-11-09;50;18.512;38.152;18.512;38.152
2021-11-23;50;17.79;38.119;17.79;38.119
2021-12-07;50;16.366;38.144;16.366;38.144
2021-12-14;50;15.462;38.126;15.462;38.126
2022-01-11;50;14.896;38.112;14.896;38.112
2022-01-18;50;14.508;38.148;14.508;38.148
2022-01-25;50;14.276;38.145;14.276;38.145
2022-02-01;50;14.182;38.148;14.182;38.148
2022-02-08;50;14.154;38.16;14.154;38.16
2022-02-15;50;13.964;38.224;13.964;38.224
2022-02-22;50;13.854;38.201;13.854;38.201
2022-03-02;50;13.785;38.199;13.785;38.199
2022-03-08;50;13.712;38.211;13.712;38.211
2022-03-16;50;13.608;38.233;13.608;38.233
2022-03-22;50;13.505;38.272;13.505;38.272
2022-03-30;50;13.59;38.276;13.59;38.276
2022-04-05;50;13.694;38.27;13.694;38.27
2022-04-12;50;13.736;38.276;13.736;38.276
2022-04-19;50;14.109;38.251;14.109;38.251
2022-04-26;50;13.963;38.23;13.963;38.23
2022-05-02;50;14.01;38.213;14.01;38.213
2022-05-10;50;15.048;38.15;15.048;38.15
2022-05-17;50;14.454;38.19;14.454;38.19
2022-05-24;50;14.603;38.153;14.603;38.153
2022-05-31;50;14.73;38.133;14.73;38.133
2022-06-08;50;15.063;38.151;15.063;38.151
2022-06-14;50;14.462;38.171;14.462;38.171
2022-06-21;50;14.515;38.142;14.515;38.142
2022-06-28;50;15.867;38.081;15.867;38.081
2022-07-05;50;14.629;38.14;14.629;38.14
2022-07-12;50;14.378;38.162;14.378;38.162
2022-07-19;50;14.482;38.163;14.482;38.163
2022-07-25;50;14.666;38.149;14.666;38.149
2022-08-23;50;15.135;38.129;15.135;38.129
2022-08-30;50;15.62;38.103;15.62;38.103
2022-09-13;50;15.24;38.132;15.24;38.132
2022-09-28;50;17.77;38.207;17.77;38.207
2022-10-04;50;19.445;38.217;19.445;38.217
2022-10-11;50;18.246;38.786;18.246;38.786
2022-11-16;50;19.9;38.313;19.9;38.313
2022-11-22;50;19.321;38.32;19.321;38.32
2022-11-29;50;18.1;38.237;18.1;38.237
2022-12-06;50;17.572;38.243;17.572;38.243
2022-12-13;50;16.921;38.18;16.921;38.18
2022-12-20;50;16.621;38.151;16.621;38.151
