"datetime";"temperature";"salinity"
2000-08-23;14.9151333333333;38.0564666666667
2000-08-30;15.6367;38.0374
2000-09-13;14.5113;38.0593
2000-09-19;17.4763666666667;38.0713
2000-09-20;18.2206333333333;38.0835666666667
2000-09-27;16.3001333333333;38.0274666666667
2000-10-04;20.7595;38.2026
2000-10-18;20.2279333333333;37.9137333333333
2000-10-20;19.4634666666667;38.0944666666667
2000-10-25;18.0996;38.0444333333333
2000-11-02;17.1078;38.0735
2000-11-10;17.9719;37.9045333333333
2000-11-15;17.8145333333333;38.1171
2000-11-22;17.7274;38.0550666666667
2000-11-29;17.6194;38.0606
2000-12-05;16.3975;38.0399
2000-12-11;16.3672333333333;38.0220666666667
2000-12-20;15.9393333333333;38.1061666666667
2001-01-04;15.0641333333333;38.0847666666667
2001-01-11;14.8707333333333;38.0185333333333
2001-01-17;14.5582333333333;37.9801
2001-01-18;14.3814333333333;37.9992333333333
2001-01-24;14.1958;38.0016333333333
2001-01-31;14.0433333333333;38.0947666666667
2001-02-08;13.8303;38.0099333333333
2001-02-14;13.8481666666667;38.0246666666667
2001-02-22;13.9551;38.0649
2001-03-02;13.9058666666667;38.1201333333333
2001-03-07;13.8272333333333;38.1173666666667
2001-03-12;13.8806333333333;38.0908666666667
2001-03-15;13.8658333333333;38.1131333333333
2001-03-27;14.0013666666667;38.0854
2001-04-04;14.068;38.0648
2001-04-11;14.4307;38.0024
2001-04-18;14.693;38.0213666666667
2001-04-25;14.5566666666667;38.0338666666667
2001-05-02;15.1575666666667;37.9566
2001-05-09;14.5309666666667;38.0110666666667
2001-05-16;14.5260333333333;38.0142333333333
2001-06-13;16.9768666666667;37.9859333333333
2001-06-20;15.4292666666667;38.0654
2001-06-27;14.9595666666667;38.0579
2001-07-04;15.1681;38.0514333333333
2001-07-11;15.9580333333333;38.016
2001-07-18;16.0799666666667;38.0340666666667
2001-07-25;15.2657333333333;38.0726
2001-08-01;15.7414333333333;38.0375
2001-08-08;14.9474666666667;38.0486333333333
2001-08-21;15.7982666666667;37.9532333333333
2001-08-30;15.5555333333333;37.9599666666667
2001-09-05;14.2806666666667;38.0358666666667
2001-09-21;17.0932333333333;38.0062333333333
2001-09-26;17.9568666666667;38.0294
2001-10-03;18.6219333333333;38.0874666666667
2001-10-10;20.6042666666667;38.2173666666667
2001-10-17;18.1779;38.0398666666667
2001-10-24;19.2323333333333;38.1012
2001-10-31;15.9324;38.0214
2001-11-07;19.5767333333333;38.0876
2001-11-14;18.2375333333333;38.0922333333333
2001-11-21;17.0472;38.0591
2001-11-28;16.9301666666667;38.0547
2001-12-05;16.7963;38.0836
2001-12-12;15.8111;38.0688
2001-12-19;15.4090666666667;38.0721333333333
2001-12-26;14.9510666666667;38.1045666666667
2002-01-02;14.4092666666667;38.1345
2002-01-09;14.0414666666667;38.1699
2002-01-16;13.8721333333333;38.1946
2002-01-23;13.6295333333333;38.1979666666667
2002-01-30;13.5757;38.1786333333333
2002-02-06;13.3945666666667;38.0777333333333
2002-02-07;13.3848333333333;38.0905
2002-02-13;13.3666666666667;38.0753
2002-02-19;13.311;38.0351
2002-02-20;13.3917666666667;38.0995333333333
2002-03-01;NA;NA
2002-03-08;13.2398;38.0388
2002-03-13;NA;NA
2002-03-20;NA;NA
2002-03-27;NA;NA
2002-04-04;NA;NA
2002-04-05;13.7882666666667;38.0034
2002-04-10;NA;NA
2002-04-18;13.7258666666667;37.9996666666667
2002-04-24;13.731;37.9992
2002-04-30;14.5423666666667;37.9560666666667
2002-05-07;15.6800333333333;37.8379666666667
2002-05-15;14.2917666666667;37.9771
2002-05-22;14.3440333333333;37.9937666666667
2002-05-28;14.6548333333333;37.9622
2002-06-05;15.4149666666667;37.9503666666667
2002-06-12;15.6778333333333;37.8785333333333
2002-06-19;14.6750666666667;37.9079
2002-06-26;14.9039333333333;37.8558666666667
2002-07-02;14.9909666666667;37.8747
2002-07-10;14.8466;37.8765
2002-07-17;14.7992666666667;37.9118666666667
2002-07-18;15.306;37.8362666666667
2002-07-24;15.4964;37.8109
2002-07-31;14.3837;37.9098
2002-08-07;16.1727333333333;37.7723333333333
2002-08-14;15.0275666666667;37.8611
2002-08-21;15.7801666666667;37.8194
2002-08-28;15.0122666666667;37.8457
2002-09-04;15.7446;38.2061666666667
2002-09-11;16.2056;37.9903
2002-09-12;16.2045;NA
2002-09-19;16.8592333333333;NA
2002-09-26;16.1980333333333;NA
2002-10-02;15.5745;37.8012333333333
2002-10-09;17.0154333333333;37.7381333333333
2002-10-16;17.8578;37.7176333333333
2002-10-25;19.6212;37.7336666666667
2002-10-30;18.5564333333333;37.7531
2002-11-06;18.0682333333333;37.8167666666667
2002-11-13;17.8635333333333;37.8397666666667
2002-11-20;17.6504;37.7336
2002-11-27;17.5305;37.7101
2002-12-04;17.364;37.8209666666667
2002-12-13;15.9521333333333;37.8499333333333
2002-12-18;15.8337666666667;37.8637
2002-12-23;15.6479666666667;37.9144666666667
2002-12-30;15.4508;37.8626333333333
2003-01-09;14.919;37.9474
2003-01-15;14.5270666666667;37.9250666666667
2003-01-23;14.0861666666667;37.8803333333333
2003-01-30;13.9298;37.9194
2003-02-05;13.5965666666667;37.9691333333333
2003-02-12;13.4540666666667;37.9830666666667
2003-02-19;13.2442666666667;38.1169666666667
2003-02-28;13.1112;38.1234666666667
2003-03-05;13.1516;38.1133333333333
2003-03-12;13.1926333333333;38.1270666666667
2003-03-19;13.3240333333333;38.1436333333333
2003-03-26;13.4505666666667;38.1368
2003-04-03;13.5689333333333;38.1294
2003-04-10;13.4721;38.1184
2003-04-16;13.6182333333333;38.0469333333333
2003-04-24;13.6353666666667;38.0766333333333
2003-04-30;14.5005666666667;37.9407
2003-05-07;16.3576666666667;37.8645
2003-05-08;16.3572666666667;37.8635333333333
2003-05-14;14.1449666666667;38.0533666666667
2003-05-21;14.1510666666667;38.0342333333333
2003-05-27;14.3097;38.0492
2003-05-28;14.3058777777778;38.056
2003-06-04;14.1551666666667;38.0539333333333
2003-06-11;14.1867666666667;38.0504333333333
2003-06-18;14.4153333333333;38.0104
2003-06-25;14.2753;38.0308333333333
2003-07-04;14.2839666666667;38.0482333333333
2003-07-07;14.2602666666667;38.0620666666667
2003-07-09;14.3668;38.0520333333333
2003-07-16;14.9338666666667;38.0276
2003-07-23;14.4998333333333;38.0492
2003-07-30;14.4077333333333;38.0646
2003-08-06;14.7814666666667;38.0334333333333
2003-08-13;15.2914666666667;37.9913
2003-08-20;15.2914;37.9817
2003-08-27;15.0136;37.9897666666667
2003-09-03;15.0133666666667;38.0140666666667
2003-09-10;14.9231333333333;38.0132333333333
2003-09-18;15.0588;38.0068333333333
2003-09-23;15.6040333333333;37.9765
2003-09-30;16.1002333333333;37.9388666666667
2003-10-09;16.0972333333333;38.0166333333333
2003-10-14;15.8479;37.9673
2003-10-22;17.1057;38.1308666666667
2003-10-28;17.8404666666667;38.1680666666667
2003-11-04;17.1133666666667;38.0369
2003-11-12;16.861;38.0652666666667
2003-11-18;16.6923;38.0686666666667
2003-11-25;16.8014333333333;38.0250333333333
2003-12-05;16.5547333333333;37.9712
2003-12-08;16.5077;37.9917666666667
2003-12-16;16.0447333333333;37.9947333333333
2003-12-17;16.0446111111111;37.9962888888889
2003-12-22;15.7399;38.0165
2003-12-29;15.0020666666667;38.0731
2004-01-06;14.7165;38.0408
2004-01-16;14.3283;38.0486
2004-01-20;14.0686;38.0622666666667
2004-01-30;13.7161333333333;38.0710666666667
2004-02-03;13.6060333333333;38.1019333333333
2004-02-10;13.3733;38.1276333333333
2004-02-17;13.3955666666667;38.1032333333333
2004-02-25;13.3463333333333;38.1203333333333
2004-03-01;13.1655666666667;38.1273666666667
2004-03-02;13.1568333333333;38.1282333333333
2004-03-05;13.1479;38.1160666666667
2004-03-09;13.0393666666667;38.1400666666667
2004-03-15;12.9412333333333;38.1167333333333
2004-03-17;13.0150666666667;38.1179
2004-03-22;13.1511666666667;38.0352666666667
2004-03-23;12.9330333333333;38.0041
2004-03-24;13.0467;38.0225333333333
2004-03-25;13.0839666666667;38.0015333333333
2004-03-26;13.1275666666667;37.9991666666667
2004-03-31;13.1739333333333;38.1203666666667
2004-04-06;13.2280333333333;37.9825333333333
2004-04-14;13.3537333333333;38.0098666666667
2004-04-21;13.4899888888889;38.0793
2004-04-28;13.6446666666667;38.0595666666667
2004-05-04;14.3816;37.9626666666667
2004-05-11;14.4176666666667;38.0090666666667
2004-05-13;14.9874666666667;37.8657333333333
2004-05-18;14.4402333333333;38.0135666666667
2004-05-19;14.1369666666667;38.0730333333333
2004-05-25;14.3743666666667;38.0570666666667
2004-06-01;14.4066;38.0939666666667
2004-06-08;14.6012333333333;38.0816666666667
2004-06-15;15.1174666666667;38.0477
2004-06-22;14.0400666666667;38.0958333333333
2004-06-29;14.5266333333333;38.1171
2004-07-06;14.8277666666667;38.0678
2004-07-20;NA;NA
2004-07-27;NA;NA
2004-08-03;15.0891666666667;NA
2004-08-04;14.6956333333333;NA
2004-08-10;15.3892333333333;NA
2004-08-17;15.5268666666667;NA
2004-08-24;14.4304333333333;NA
2004-08-31;14.4753777777778;38.0682222222222
2004-09-07;15.3816666666667;38.0504666666667
2004-09-14;15.1632333333333;38.0594333333333
2004-09-21;15.9192333333333;38.0358333333333
2004-09-28;14.6582;38.0650666666667
2004-10-05;15.8359666666667;38.0118333333333
2004-10-12;NA;NA
2004-10-20;16.0647666666667;38.0744333333333
2004-11-02;19.8193333333333;38.2356333333333
2004-11-09;19.4452;38.1562
2004-11-16;NA;NA
2004-11-23;16.742;38.1838666666667
2004-11-30;17.2312;38.1928333333333
2004-12-07;16.4545666666667;38.1468666666667
2004-12-14;16.1746333333333;38.1449
2004-12-21;15.913;38.1411666666667
2004-12-28;15.4373333333333;38.0980333333333
2005-01-04;15.0329333333333;38.0870333333333
2005-01-11;14.7976666666667;38.0566666666667
2005-01-21;NA;NA
2005-01-25;NA;NA
2005-01-27;14.3903666666667;38.0574
2005-02-01;13.4908333333333;38.1474
2005-02-08;13.2961;38.1673666666667
2005-02-15;13.2078;38.195
2005-02-23;13.0729333333333;38.2078666666667
2005-03-01;12.9274;38.2411
2005-03-07;12.8024;38.2376333333333
2005-03-15;12.8387333333333;38.2583333333333
2005-03-22;12.8535333333333;38.2746333333333
2005-03-29;13.3443333333333;38.2548333333333
2005-04-04;13.7853666666667;38.1594666666667
2005-04-05;NA;NA
2005-04-12;13.6019;38.1824333333333
2005-04-19;13.4629666666667;38.1885666666667
2005-04-26;14.0522;38.1270666666667
2005-05-03;14.2269666666667;38.1079666666667
2005-05-10;14.5407;38.0308666666667
2005-05-17;14.5191666666667;38.1489666666667
2005-05-24;14.8952666666667;38.1145333333333
2005-05-31;14.3495666666667;38.1686666666667
2005-06-07;14.4300333333333;38.1843666666667
2005-06-15;15.024;38.1788
2005-06-21;NA;NA
2005-06-28;NA;NA
2005-07-06;13.8484666666667;38.2511
2005-07-12;13.98;38.2266666666667
2005-07-19;14.3509;38.1935666666667
2005-07-26;15.2813333333333;38.1593333333333
2005-08-02;16.1143;38.1396333333333
2005-08-09;14.2789;38.1441
2005-08-16;16.843;38.1260666666667
2005-08-23;15.5;38.1151
2005-08-30;15.6792666666667;38.1129333333333
2005-09-06;14.7422333333333;38.1398666666667
2005-09-13;15.3638333333333;38.1602
2005-09-20;17.5555666666667;38.1551333333333
2005-09-27;15.2925333333333;38.1215666666667
2005-10-04;15.7304333333333;38.0586666666667
2005-10-11;19.854;38.346
2005-10-18;20.1758333333333;38.3808333333333
2005-10-25;19.2162666666667;38.3185333333333
2005-11-02;19.5844666666667;38.3245666666667
2005-11-08;19.5685666666667;38.2795
2005-11-15;19.1729666666667;38.2323
2005-11-23;18.1535666666667;38.2291
2005-11-29;16.9959666666667;38.2600666666667
2005-12-06;16.4629;38.2084666666667
2005-12-13;15.4816333333333;38.1794333333333
2005-12-20;14.6500666666667;38.0919
2005-12-27;14.1639333333333;38.1472333333333
2006-01-04;13.9584666666667;38.1899666666667
2006-01-10;13.6685333333333;38.2067666666667
2006-01-17;13.3162333333333;38.2
2006-01-24;13.2351666666667;38.1980333333333
2006-01-31;12.8948;38.1667666666667
2006-02-07;12.7937333333333;38.1263333333333
2006-02-14;12.7882;38.1797333333333
2006-02-23;12.7503;38.2469333333333
2006-02-28;12.7425666666667;38.2380666666667
2006-03-07;12.794;38.2868333333333
2006-03-14;12.6965;38.2874666666667
2006-03-21;12.4511666666667;38.1786666666667
2006-03-30;12.5908333333333;38.1970333333333
2006-04-04;12.7487333333333;38.1371333333333
2006-04-11;12.9858;38.1707333333333
2006-04-18;13.4725333333333;38.1921
2006-04-25;13.6099;38.1803333333333
2006-05-02;13.8520333333333;38.2292
2006-05-10;13.9409666666667;38.2351
2006-05-16;14.1859;38.2181666666667
2006-05-23;15.1786333333333;38.1894
2006-05-31;13.5206666666667;38.2538666666667
2006-06-06;14.0607333333333;38.2259666666667
