"datetime";"depth";"temperature";"salinity"
2010-10-12;"0";19.787;38.144
2010-10-12;"50";19.604;38.138
2010-10-19;"0";19.787;38.144
2010-10-19;"50";19.604;38.138
2010-11-03;"0";18.047;36.899
2010-11-03;"50";18.792;38.169
2010-11-09;"0";18.319;38.034
2010-11-09;"50";15.306;38.115
2010-11-17;"0";17.824;38.003
2010-11-17;"50";17.816;38.001
2010-11-23;"0";17.076;37.617
2010-11-23;"50";17.168;37.667
2010-11-30;"0";15.061;35.473
2010-11-30;"50";14.981;35.523
2010-12-08;"0";14.204;35.468
2010-12-08;"50";14.21;35.485
2010-12-14;"0";15.166;37.658
2010-12-14;"50";15.695;37.857
2010-12-21;"0";14.731;37.824
2010-12-21;"50";14.84;37.885
2010-12-28;"0";14.064;37.532
2010-12-28;"50";14.6;37.881
2011-01-04;"0";14.085;37.73
2011-01-04;"50";14.163;37.847
2011-01-11;"0";13.616;37.661
2011-01-11;"50";13.803;37.783
2011-01-18;"0";13.317;37.496
2011-01-18;"50";13.751;37.763
2011-01-25;"0";13.157;37.849
2011-01-25;"50";13.524;38.21
2011-02-01;"0";13.386;37.993
2011-02-01;"50";13.407;37.995
2011-02-08;"0";13.352;38.001
2011-02-08;"50";13.393;38.019
2011-02-15;"0";13.448;37.926
2011-02-15;"50";13.543;38.065
2011-02-22;"0";13.104;37.89
2011-02-22;"50";13.369;37.992
2011-03-01;"0";13.35;38.046
2011-03-01;"50";13.341;38.043
2011-03-08;"0";13.076;38.026
2011-03-08;"50";13.062;38.026
2011-03-15;"0";13.126;38.024
2011-03-15;"50";13.121;38.03
2011-03-22;"0";13.721;37.233
2011-03-22;"50";13.126;37.979
2011-03-29;"0";13.599;37.419
2011-03-29;"50";13.26;37.895
2011-04-05;"0";15.12;37.169
2011-04-05;"50";13.402;38.02
2011-04-12;"0";16.586;37.131
2011-04-12;"50";13.519;38.016
2011-04-19;"0";15.73;37.625
2011-04-19;"50";13.519;38.011
2011-04-26;"0";15.843;37.777
2011-04-26;"50";14.966;38.016
2011-05-03;"0";16.735;37.783
2011-05-03;"50";15.679;37.938
2011-05-10;"0";17.866;37.802
2011-05-10;"50";14.541;38.039
2011-05-17;"0";18.55;37.8
2011-05-17;"50";15.372;38.002
2011-05-24;"0";20.268;37.698
2011-05-24;"50";14.375;38.033
2011-05-31;"0";19.954;37.927
2011-05-31;"50";14.69;38.033
2011-06-07;"0";20.38;37.775
2011-06-07;"50";14.951;38.031
2011-06-14;"0";21.242;37.921
2011-06-14;"50";14.193;38.045
2011-06-21;"0";21.68;37.908
2011-06-21;"50";16.09;37.993
2011-06-28;"0";24.238;37.826
2011-06-28;"50";15.304;38.019
2011-07-05;"0";24.498;37.838
2011-07-05;"50";14.605;38.024
2011-07-12;"0";25.266;37.982
2011-07-12;"50";15.717;38.001
2011-07-19;"0";20.264;38.012
2011-07-19;"50";14.873;38.021
2011-07-26;"0";23.582;38.034
2011-07-26;"50";15.816;37.986
2011-08-02;"0";23.82;37.994
2011-08-02;"50";14.909;38
2011-08-09;"0";21.724;38.028
2011-08-09;"50";14.941;37.998
2011-08-16;"0";24.181;38.112
2011-08-16;"50";15.459;37.984
2011-08-23;"0";25.909;38.113
2011-08-23;"50";15.413;37.983
2011-08-30;"0";24.461;38.192
2011-08-30;"50";15.353;37.986
2011-09-06;"0";24.484;38.248
2011-09-06;"50";16.137;37.971
2011-09-13;"0";25.153;38.253
2011-09-13;"50";15.408;37.984
2011-09-27;"0";22.877;38.212
2011-09-27;"50";16.045;37.982
2011-10-04;"0";21.195;38.223
2011-10-04;"50";15.53;37.977
2011-10-26;"0";19.387;38.175
2011-10-26;"50";18.875;38.242
2011-11-02;"0";18.451;38.225
2011-11-02;"50";18.827;38.23
2011-11-10;"0";18.607;37.846
2011-11-10;"50";18.538;38.093
2011-11-15;"0";18.117;38.065
2011-11-15;"50";18.135;38.082
2011-11-22;"0";17.81;38.134
2011-11-22;"50";17.806;38.139
2011-12-13;"0";15.341;38.098
2011-12-13;"50";15.095;38.098
2011-12-19;"0";15.341;38.08
2011-12-19;"50";15.095;38.052
2012-01-10;"0";15.11;38.088
2012-01-10;"50";15.123;38.089
2012-01-17;"0";14.801;38.102
2012-01-17;"50";14.818;38.103
2012-01-24;"0";14.557;38.111
2012-01-24;"50";14.57;38.111
2012-01-31;"0";14.365;38.088
2012-01-31;"50";14.37;38.109
2012-02-07;"50";13.579;38.154
2012-02-14;"0";13.15;38.216
2012-02-14;"50";13.166;38.213
2012-02-21;"0";13.407;38.15
2012-02-21;"50";13.413;38.162
2012-02-28;"0";13.469;38.172
2012-02-28;"50";13.368;38.176
2012-03-06;"0";13.389;38.125
2012-03-06;"50";13.416;38.177
2012-03-20;"0";13.467;38.15
2012-03-20;"50";13.446;38.151
2012-03-27;"0";14.279;38.139
2012-03-27;"50";13.509;38.158
2012-04-03;"0";15.237;38.13
2012-04-03;"50";13.945;38.14
2012-04-10;"0";14.547;38.157
2012-04-10;"50";13.614;38.146
2012-04-17;"0";14.794;38.034
2012-04-17;"50";14.38;38.1
2012-04-25;"0";13.792;38.088
2012-04-25;"50";13.311;38.194
2012-05-02;"0";15.172;37.886
2012-05-02;"50";14.323;38.133
2012-05-09;"0";16.736;37.635
2012-05-09;"50";14.373;38.165
2012-05-15;"0";17.448;38.018
2012-05-15;"50";15.885;38.11
2012-05-22;"0";16.697;37.991
2012-05-22;"50";16.091;38.178
2012-05-29;"0";18.98;37.944
2012-05-29;"50";14.994;38.158
2012-06-05;"0";20.658;37.757
2012-06-05;"50";15.102;38.143
2012-06-13;"0";16.194;38.122
2012-06-13;"50";14.436;38.148
2012-06-19;"0";23.218;37.969
2012-06-19;"50";14.655;38.125
2012-06-26;"0";23.845;37.988
2012-06-26;"50";15.231;38.123
2012-07-03;"0";25.579;37.967
2012-07-03;"50";14.786;38.121
2012-07-10;"0";26.106;38.159
2012-07-10;"50";14.835;38.106
2012-07-17;"0";21.934;38.115
2012-07-17;"50";15.507;38.094
2012-07-24;"0";23.033;38.206
2012-07-24;"50";16.278;38.023
2012-07-31;"0";23.303;38.23
2012-07-31;"50";14.953;38.127
2012-08-07;"0";25.273;38.309
2012-08-07;"50";14.39;38.139
2012-08-21;"0";26.736;38.373
2012-08-21;"50";14.879;38.123
2012-08-28;"0";25.877;38.35
2012-08-28;"50";16.122;38.095
2012-09-05;"0";24.259;38.393
2012-09-05;"50";17.687;38.096
2012-09-11;"0";24.023;38.347
2012-09-11;"50";14.515;38.124
2012-09-18;"0";23.035;38.381
2012-09-18;"50";14.834;38.107
2012-09-25;"0";22.314;38.353
2012-09-25;"50";14.351;38.122
2012-10-02;"0";21.854;38.232
2012-10-02;"50";19.319;38.144
2012-10-09;"0";22.017;38.318
2012-10-09;"50";19.751;38.194
2012-10-16;"0";21.468;38.219
2012-10-16;"50";15.253;38.078
2012-10-23;"0";20.78;38.279
2012-10-23;"50";18.862;38.209
2012-10-30;"0";20.021;38.243
2012-10-30;"50";20.001;38.242
2012-11-13;"0";18.051;38.017
2012-11-13;"50";18.137;38.098
2012-11-20;"0";17.464;38.082
2012-11-20;"50";17.38;38.147
2012-11-27;"0";17.47;38.118
2012-11-27;"50";17.305;38.146
2012-12-05;"0";16.916;38.113
2012-12-05;"50";16.901;38.121
2012-12-11;"0";16.322;38.124
2012-12-11;"50";16.32;38.123
2012-12-18;"0";15.81;38.094
2012-12-18;"50";15.815;38.092
2012-12-28;"50";14.821;37.975
2013-01-04;"0";14.523;37.914
2013-01-04;"50";14.526;37.916
2013-01-08;"0";14.391;37.993
2013-01-08;"50";14.411;38.019
2013-01-15;"0";14.171;38.021
2013-01-15;"50";14.192;38.016
2013-01-22;"0";13.705;38.033
2013-01-22;"50";13.725;38.036
2013-01-29;"0";13.445;38.025
2013-01-29;"50";13.484;38.035
2013-02-05;"0";13.219;37.961
2013-02-05;"50";13.701;38.148
2013-02-12;"0";13.46;38.112
2013-02-12;"50";13.448;38.114
2013-02-19;"0";13.265;38.107
2013-02-19;"50";13.283;38.109
2013-02-25;"0";13.125;38.147
2013-02-25;"50";13.185;38.163
2013-03-07;"0";13.095;37.963
2013-03-07;"50";13.224;38.211
2013-03-12;"0";13.284;37.396
2013-03-12;"50";13.235;38.107
2013-03-20;"0";12.938;37.793
2013-03-20;"50";13.269;38.133
2013-03-26;"0";12.998;37.537
2013-03-26;"50";13.193;37.811
2013-04-02;"0";13.057;37.629
2013-04-02;"50";13.269;38.002
2013-04-09;"0";13.564;37.649
2013-04-09;"50";13.451;37.925
2013-04-16;"0";14.678;37.688
2013-04-16;"50";13.536;37.993
2013-04-26;"0";16.071;37.234
2013-04-26;"50";14.274;37.958
2013-04-30;"0";15.578;37.475
2013-04-30;"50";14.701;37.998
2013-05-07;"0";17.842;37.092
2013-05-07;"50";13.999;38.184
2013-05-14;"0";18.851;37.501
2013-05-14;"50";14.282;38.147
2013-05-21;"0";16.597;37.45
2013-05-21;"50";13.986;38.194
2013-05-28;"0";16.982;37.55
2013-05-28;"50";14.314;38.144
2013-06-04;"0";18.556;37.798
2013-06-04;"50";14.053;38.168
2013-06-11;"0";18.161;37.814
2013-06-11;"50";14.055;38.18
2013-06-18;"0";20.86;37.678
2013-06-18;"50";15.098;38.13
2013-06-25;"0";21.818;37.955
2013-06-25;"50";15.453;38.19
2013-07-02;"0";22.018;38.013
2013-07-02;"50";15.428;38.161
2013-07-09;"0";22.636;38.06
2013-07-09;"50";15.547;38.145
2013-07-16;"0";24.748;38.058
2013-07-16;"50";15.001;38.102
2013-07-23;"0";25.752;37.951
2013-07-23;"50";14.899;38.107
2013-07-30;"0";24.659;37.917
2013-07-30;"50";14.244;38.069
2013-08-06;"0";26.338;37.971
2013-08-06;"50";15.621;38.046
2013-08-20;"0";26.081;38.146
2013-08-20;"50";15.062;38.038
2013-08-28;"0";24.77;38.144
2013-08-28;"50";15.494;37.977
2013-09-03;"0";24.667;38.064
2013-09-03;"50";15.192;38.001
2013-09-11;"0";23.351;38.141
2013-09-11;"50";15.726;37.959
2013-09-18;"0";22.074;38.229
2013-09-18;"50";15.624;37.955
2013-09-24;"0";22.553;38.201
2013-09-24;"50";15.196;37.959
2013-10-08;"0";20.491;38.075
2013-10-08;"50";20.032;38.178
2013-10-15;"0";18.951;38.093
2013-10-15;"50";18.039;38.025
2013-10-22;"0";19.907;38.074
2013-10-22;"50";17.166;38.017
2013-10-29;"0";19.726;37.988
2013-10-29;"50";19.3;38.122
2013-11-05;"0";18.976;38.086
2013-11-05;"50";16.377;38.047
2013-11-12;"0";18.567;38.151
2013-11-12;"50";18.22;38.125
2013-11-27;"0";17.087;38.149
2013-11-27;"50";17.095;38.151
2013-12-03;"0";16.554;38.186
2013-12-03;"50";15.93;38.188
2013-12-10;"0";16.175;38.2
2013-12-10;"50";16.174;38.197
2013-12-17;"0";15.793;38.179
2013-12-17;"50";15.807;38.18
2013-12-23;"0";15.63;38.118
2013-12-23;"50";15.743;38.167
2014-01-07;"0";14.673;37.702
2014-01-07;"50";14.972;37.934
2014-01-14;"0";14.609;37.747
2014-01-14;"50";14.98;38.073
2014-01-21;"0";13.554;35.586
2014-01-21;"50";14.926;37.952
2014-01-28;"0";14.285;37.523
2014-01-28;"50";14.804;37.873
2014-02-05;"0";14.11;37.859
2014-02-05;"50";14.439;38.007
2014-02-11;"0";13.918;37.797
2014-02-11;"50";14.191;37.881
2014-02-18;"0";13.497;37.09
2014-02-18;"50";14.228;37.839
2014-02-25;"0";13.915;37.5
2014-02-25;"50";14.189;37.767
2014-03-04;"0";13.995;37.676
2014-03-04;"50";14.274;37.878
2014-03-11;"0";14.146;37.528
2014-03-11;"50";14.264;37.817
2014-03-19;"0";14.979;37.641
2014-03-19;"50";14.358;37.82
2014-03-25;"0";14.423;37.524
2014-03-25;"50";14.345;38.013
2014-04-01;"0";14.789;37.777
2014-04-01;"50";14.383;37.931
2014-04-08;"0";15.443;37.745
2014-04-08;"50";14.522;37.832
2014-04-15;"0";16.653;37.322
2014-04-15;"50";14.593;37.868
2014-04-22;"0";15.66;37.607
2014-04-22;"50";15.342;37.785
2014-04-29;"0";16.311;37.384
2014-04-29;"50";14.617;37.937
2014-05-06;"0";17.551;37.695
2014-05-06;"50";15.069;37.899
2014-05-13;"0";16.898;37.771
2014-05-13;"50";14.925;37.926
2014-05-20;"0";17.697;37.739
2014-05-20;"50";17.126;37.818
2014-05-27;"0";18.247;37.796
2014-05-27;"50";15.413;38.002
2014-06-03;"0";19.617;37.734
2014-06-03;"50";14.806;38.001
2014-06-10;"0";20.316;37.692
2014-06-10;"50";15.256;37.964
2014-06-17;"0";21.546;37.842
2014-06-17;"50";16.03;37.963
2014-06-24;"0";23.142;37.75
2014-06-24;"50";15.592;37.989
2014-07-01;"0";23.14;37.9
2014-07-01;"50";16.655;38.007
2014-07-08;"0";23.1;37.892
2014-07-08;"50";16.435;37.964
2014-07-15;"0";23.368;37.908
2014-07-15;"50";16.809;37.959
2014-07-22;"0";23.701;37.923
2014-07-22;"50";15.953;37.979
2014-07-30;"0";23.445;38.056
2014-07-30;"50";16.309;37.951
2014-08-05;"0";25.173;38.002
2014-08-05;"50";16.351;37.956
2014-08-19;"0";24.541;38
2014-08-19;"50";16.073;37.958
2014-08-26;"0";24.229;38.021
2014-08-26;"50";16.998;37.951
2014-09-02;"0";24.079;38.03
2014-09-02;"50";17.339;37.958
2014-09-09;"0";24.012;38.008
2014-09-09;"50";16.198;37.946
2014-09-15;"0";23.689;38.183
2014-09-15;"50";15.783;37.952
2014-09-23;"0";23.431;38.197
2014-09-23;"50";20.147;38.087
2014-09-30;"0";22.949;38.196
2014-09-30;"50";21.623;38.142
2014-10-07;"0";22.904;38.183
2014-10-07;"50";19.619;38.088
2014-10-14;"0";22.745;38.185
2014-10-14;"50";22.233;38.18
2014-10-21;"0";22.553;38.092
2014-10-21;"50";20.706;38.115
2014-10-29;"0";21.423;38.174
2014-10-29;"50";21.074;38.156
2014-11-06;"0";20.043;37.397
2014-11-06;"50";20.349;38.175
2014-11-12;"0";19.627;37.588
2014-11-12;"50";20.051;38.042
2014-11-18;"0";19.471;37.883
2014-11-18;"50";19.586;37.957
2014-11-25;"0";18.962;37.603
2014-11-25;"50";18.971;37.978
2014-12-02;"0";17.978;37.281
2014-12-02;"50";18.428;37.908
2014-12-09;"0";17.709;37.695
2014-12-09;"50";18.144;37.868
2014-12-16;"0";17.69;37.84
2014-12-16;"50";17.687;37.842
2014-12-22;"0";17.455;37.842
2014-12-22;"50";17.454;37.843
2015-01-06;"0";16.118;37.943
2015-01-06;"50";16.056;37.945
2015-01-12;"0";15.776;37.963
2015-01-12;"50";15.802;37.964
2015-01-20;"0";15.381;37.974
2015-01-20;"50";15.398;37.973
2015-01-27;"0";14.899;37.986
2015-01-27;"50";14.931;37.999
2015-02-03;"0";14.434;38.044
2015-02-03;"50";14.446;38.049
2015-02-10;"0";13.969;38.06
2015-02-10;"50";13.981;38.06
2015-02-17;"0";13.89;37.988
2015-02-17;"50";13.885;38.003
2015-02-24;"0";13.74;37.907
2015-02-24;"50";13.856;37.966
2015-03-03;"0";13.956;38.005
2015-03-03;"50";13.918;38.067
2015-03-10;"0";13.743;37.911
2015-03-10;"50";13.868;38.027
2015-03-17;"0";13.779;38.007
2015-03-17;"50";13.785;38.01
2015-03-24;"0";13.976;37.917
2015-03-24;"50";13.79;37.982
2015-03-31;"0";14.339;37.903
2015-03-31;"50";13.862;37.974
2015-04-07;"0";14.315;37.908
2015-04-07;"50";14.14;37.954
2015-04-14;"0";15.799;37.762
2015-04-14;"50";14.261;37.893
2015-04-21;"0";15.927;37.748
2015-04-21;"50";14.447;37.888
2015-04-28;"0";16.17;37.668
2015-04-28;"50";14.767;37.947
2015-05-05;"0";16.893;37.709
2015-05-05;"50";14.903;37.934
2015-05-12;"0";18.892;37.606
2015-05-12;"50";14.596;37.945
2015-05-19;"0";18.506;37.484
2015-05-19;"50";14.599;37.935
2015-05-26;"0";19.105;37.81
2015-05-26;"50";15.375;37.912
2015-06-02;"0";20.236;37.762
2015-06-02;"50";14.96;37.956
2015-06-09;"0";21.516;37.798
2015-06-09;"50";14.58;38.005
2015-06-16;"0";22.856;37.774
2015-06-16;"50";14.645;37.979
2015-06-22;"0";23.867;37.649
2015-06-22;"50";15.112;37.963
2015-06-30;"0";24.29;37.97
2015-06-30;"50";15.701;37.957
2015-07-07;"0";25.436;37.749
2015-07-07;"50";14.902;37.981
2015-07-15;"0";27.487;38.068
2015-07-15;"50";14.75;37.977
2015-07-21;"0";27.783;38.117
2015-07-21;"50";15.275;37.953
2015-07-28;"0";25.947;38.131
2015-07-28;"50";15.297;37.938
2015-08-04;"0";26.792;38.205
2015-08-04;"50";15.12;37.966
2015-08-11;"0";26.093;38.161
2015-08-11;"50";14.959;37.975
2015-08-25;"0";24.942;38.228
2015-08-25;"50";15.539;37.951
2015-09-01;"0";25.727;38.276
2015-09-01;"50";15.389;37.96
2015-09-08;"0";24.031;38.279
2015-09-08;"50";15.456;37.961
2015-09-15;"0";23.681;38.291
2015-09-15;"50";15.531;37.99
2015-09-22;"0";23.069;38.286
2015-09-22;"50";17.482;37.976
2015-09-29;"0";21.998;38.368
2015-09-29;"50";21.662;38.39
2015-10-06;"0";20.629;38.108
2015-10-06;"50";19.609;38.333
2015-10-13;"0";20.438;38.133
2015-10-13;"50";20.191;38.326
2015-10-20;"0";20.163;38.35
2015-10-20;"50";20.099;38.347
2015-10-27;"0";19.498;38.352
2015-10-27;"50";18.841;38.295
2015-11-03;"0";18.483;38.298
2015-11-03;"50";18.158;38.266
2015-11-17;"0";18.49;38.261
2015-11-17;"50";18.325;38.26
2015-11-24;"0";18.054;38.258
2015-11-24;"50";18.028;38.26
2015-12-01;"0";16.89;38.225
2015-12-01;"50";16.909;38.24
2015-12-08;"0";17.015;38.244
2015-12-08;"50";17.014;38.247
2015-12-15;"0";16.458;38.229
2015-12-15;"50";16.457;38.232
2015-12-22;"0";16.368;38.219
2015-12-22;"50";16.34;38.227
2016-01-05;"0";15.623;38.209
2016-01-05;"50";15.622;38.211
2016-01-13;"0";14.756;38.212
2016-01-13;"50";13.991;38.354
2016-01-19;"0";14.42;38.221
2016-01-19;"50";14.434;38.222
2016-01-26;"0";14.276;38.207
2016-01-26;"50";14.286;38.209
2016-02-02;"0";14.187;38.146
2016-02-02;"50";14.12;38.197
2016-02-09;"0";14.012;38.162
2016-02-09;"50";14.065;38.184
2016-02-16;"0";13.893;38.198
2016-02-16;"50";13.896;38.198
2016-02-23;"0";13.827;38.167
2016-02-23;"50";13.834;38.183
2016-03-01;"0";13.488;37.851
2016-03-01;"50";13.533;37.888
2016-03-09;"0";13.443;37.955
2016-03-09;"50";13.559;38.003
2016-03-15;"0";13.568;37.917
2016-03-15;"50";13.553;37.924
2016-03-22;"0";13.778;37.816
2016-03-22;"50";13.621;37.998
2016-03-29;"0";14.102;37.86
2016-03-29;"50";13.755;38.079
2016-04-05;"0";14.513;38.008
2016-04-05;"50";14.277;38.093
2016-04-12;"0";15.308;37.954
2016-04-12;"50";14.444;38.14
2016-04-19;"0";15.998;37.901
2016-04-19;"50";14.397;38.155
2016-04-25;"0";15.969;38.007
2016-04-25;"50";15.256;38.085
2016-05-03;"0";15.82;38.099
2016-05-03;"50";15.627;38.118
2016-05-10;"0";16.451;38.045
2016-05-10;"50";16.163;38.115
2016-05-17;"0";17.894;38.043
2016-05-17;"50";15.912;38.131
2016-05-24;"0";17.255;38.071
2016-05-24;"50";14.693;38.2
2016-06-01;"0";17.56;38.077
2016-06-01;"50";15.472;38.128
2016-06-07;"0";20.266;38.036
2016-06-07;"50";15.92;38.11
2016-06-14;"0";21.711;37.945
2016-06-14;"50";15.667;38.122
2016-06-21;"0";18.911;37.97
2016-06-21;"50";16.342;38.111
2016-06-28;"0";22.84;37.993
2016-06-28;"50";16.858;38.137
2016-07-05;"0";24.204;37.672
2016-07-05;"50";16.395;38.135
2016-07-12;"0";26.458;38.086
2016-07-12;"50";16.23;38.123
2016-07-19;"0";22.525;38.167
2016-07-19;"50";16.304;38.126
2016-07-26;"0";24.158;38.244
2016-07-26;"50";16.007;38.119
2016-08-02;"0";25.734;38.261
2016-08-02;"50";15.568;38.094
2016-08-16;"0";25.166;38.252
2016-08-16;"50";15.096;38.116
2016-08-23;"0";24.959;38.37
2016-08-23;"50";17.088;38.035
2016-08-31;"0";24.969;38.319
2016-08-31;"50";15.617;38.072
2016-09-06;"0";25.581;38.328
2016-09-06;"50";15.755;38.082
2016-09-13;"0";24.874;38.089
2016-09-13;"50";15.539;38.073
2016-09-20;"0";23.385;38.297
2016-09-20;"50";16.51;38.042
2016-09-27;"0";23.428;38.216
2016-09-27;"50";16.27;38.042
2016-10-04;"0";22.312;38.295
2016-10-04;"50";19.74;38.06
2016-10-11;"0";21.839;38.299
2016-10-11;"50";21.654;38.277
2016-10-18;"0";20.828;38.269
2016-10-18;"50";19.384;38.188
2016-10-26;"0";20.27;38.24
2016-10-26;"50";19.453;38.207
2016-11-02;"0";19.804;38.222
2016-11-02;"50";19.357;38.192
2016-11-08;"0";18.347;38.166
2016-11-08;"50";16.552;38.091
2016-11-15;"0";18.307;38.203
2016-11-15;"50";17.927;38.225
2016-11-22;"0";17.412;38.069
2016-11-22;"50";17.281;38.191
2016-11-30;"0";17.27;38.088
2016-11-30;"50";17.394;38.18
2016-12-06;"0";17.015;38.163
2016-12-06;"50";17.038;38.202
2016-12-13;"0";16.65;38.178
2016-12-13;"50";16.652;38.183
2016-12-21;"0";16.244;38.196
2016-12-21;"50";16.248;38.197
2017-01-03;"0";15.674;38.124
2017-01-03;"50";15.702;38.133
2017-01-10;"0";15.294;38.155
2017-01-10;"50";15.281;38.166
2017-01-17;"0";14.661;38.17
2017-01-17;"50";14.644;38.172
2017-01-24;"0";14.138;38.199
2017-01-24;"50";14.072;38.2
2017-01-31;"0";13.917;38.203
2017-01-31;"50";13.917;38.203
2017-02-07;"0";13.868;38.208
2017-02-07;"50";13.886;38.222
2017-02-14;"0";13.726;38.213
2017-02-14;"50";13.734;38.212
2017-02-21;"0";13.801;38.22
2017-02-21;"50";13.829;38.251
2017-03-01;"0";13.658;38.039
2017-03-01;"50";13.8;38.23
2017-03-07;"0";13.717;38.214
2017-03-07;"50";13.741;38.257
2017-03-14;"0";14.115;38.199
2017-03-14;"50";13.935;38.219
2017-03-21;"0";14.652;38.129
2017-03-21;"50";14.019;38.174
2017-03-28;"0";14.388;38.045
2017-03-28;"50";14.087;38.162
2017-04-04;"0";14.592;38.029
2017-04-04;"50";14.392;38.077
2017-04-11;"0";16.196;37.943
2017-04-11;"50";14.32;38.096
2017-04-18;"0";17.179;37.9
2017-04-18;"50";14.401;38.094
2017-04-25;"0";15.954;38.044
2017-04-25;"50";14.432;38.121
2017-05-02;"0";15.88;38.014
2017-05-02;"50";14.965;38.085
2017-05-09;"0";16.633;38.019
2017-05-09;"50";14.866;38.101
2017-05-16;"0";17.525;37.972
2017-05-16;"50";14.685;38.111
2017-05-23;"0";19.434;38.008
2017-05-23;"50";15.073;38.096
2017-05-30;"0";21.265;37.913
2017-05-30;"50";14.407;38.141
2017-06-06;"0";22.888;38.009
2017-06-06;"50";14.772;38.11
2017-06-14;"0";22.988;38.083
2017-06-14;"50";14.456;38.135
2017-06-20;"0";23.981;38.033
2017-06-20;"50";15.21;38.012
2017-06-27;"0";24.463;38.087
2017-06-27;"50";15.923;38.072
2017-07-04;"0";21.162;38.149
2017-07-04;"50";15.018;38.118
2017-07-11;"0";24.944;38.21
2017-07-11;"50";14.961;38.134
2017-07-18;"0";25.607;38.252
2017-07-18;"50";14.829;38.141
2017-07-25;"0";24.91;38.281
2017-07-25;"50";15.671;38.068
2017-08-01;"0";26.006;38.34
2017-08-01;"50";15.354;38.082
2017-08-07;"0";26.635;38.323
2017-08-07;"50";15.75;38.07
2017-08-23;"0";25.194;38.251
2017-08-23;"50";14.924;38.05
2017-08-29;"0";25.839;37.274
2017-08-29;"50";15.152;38.046
2017-09-05;"0";21.416;38.043
2017-09-05;"50";15.584;37.965
2017-09-13;"0";22.083;37.973
2017-09-13;"50";16.634;37.933
2017-09-19;"0";17.789;37.736
2017-09-19;"50";14.718;38.1
2017-09-26;"0";21.515;38.157
2017-09-26;"50";15.945;38.017
2017-10-03;"0";21.048;38.164
2017-10-03;"50";15.94;37.962
2017-10-10;"0";20.161;38.259
2017-10-10;"50";16.197;37.981
2017-10-17;"0";20.204;38.243
2017-10-17;"50";15.897;38.031
2017-10-24;"0";19.989;38.303
2017-10-24;"50";16.512;38.052
2017-10-31;"0";19.539;38.283
2017-10-31;"50";16.888;38.127
2017-11-07;"0";18.872;38.21
2017-11-07;"50";18.997;38.271
2017-11-14;"0";17.752;38.216
2017-11-14;"50";17.724;38.217
2017-11-21;"0";16.994;38.202
2017-11-21;"50";16.537;38.185
2017-11-28;"0";16.833;38.212
2017-11-28;"50";16.787;38.216
2017-12-04;"0";16.271;38.205
2017-12-04;"50";16.263;38.206
2017-12-13;"0";15.092;38.079
2017-12-13;"50";14.809;38.225
2017-12-19;"0";14.624;38.189
2017-12-19;"50";14.617;38.187
2018-01-03;"0";14.294;38.193
2018-01-03;"50";14.316;38.203
2018-01-10;"0";13.84;38.196
2018-01-10;"50";14.091;38.173
2018-01-18;"50";13.907;38.255
2018-01-23;"0";13.895;38.271
2018-01-23;"50";13.888;38.271
2018-01-30;"0";13.831;38.271
2018-01-30;"50";13.837;38.274
2018-02-07;"0";13.769;38.304
2018-02-07;"50";13.766;38.303
2018-02-13;"0";13.619;38.334
2018-02-13;"50";13.607;38.335
2018-02-19;"0";13.557;38.289
2018-02-19;"50";13.532;38.305
2018-02-27;"0";13.392;38.328
2018-02-27;"50";13.424;38.337
2018-03-07;"0";13.235;38.267
2018-03-07;"50";13.286;38.297
2018-03-14;"0";13.358;37.64
2018-03-14;"50";13.376;38.309
2018-03-20;"0";13.204;37.58
2018-03-20;"50";13.704;38.255
2018-03-27;"0";13.466;37.803
2018-03-27;"50";13.492;38.13
2018-04-04;"0";13.706;38.098
2018-04-04;"50";13.675;38.155
2018-04-17;"0";14.628;36.937
2018-04-17;"50";13.834;38.127
2018-04-24;"0";16.648;37.637
2018-04-24;"50";14.252;38.124
2018-05-02;"0";16.03;37.942
2018-05-02;"50";14.697;38.147
2018-05-07;"0";17.369;37.842
2018-05-07;"50";15.124;38.15
2018-05-14;"0";17.844;37.639
2018-05-14;"50";14.555;38.206
2018-05-22;"0";19.377;37.798
2018-05-22;"50";15.502;38.118
2018-05-29;"0";20.096;37.646
2018-05-29;"50";14.474;38.201
2018-06-04;"0";21.772;37.666
2018-06-04;"50";14.407;38.222
2018-06-12;"0";21.447;37.227
2018-06-12;"50";14.818;38.178
2018-06-19;"0";22.706;37.857
2018-06-19;"50";14.464;38.187
2018-06-26;"0";23.684;37.981
2018-06-26;"50";14.913;38.17
2018-07-03;"0";24.241;37.994
2018-07-03;"50";15.102;38.163
2018-07-10;"0";26.25;37.455
2018-07-10;"50";14.685;38.183
2018-07-17;"0";25.62;38.001
2018-07-17;"50";15.05;38.153
2018-07-24;"0";26.783;38.061
2018-07-24;"50";15.035;38.135
2018-07-31;"0";27.516;37.293
2018-07-31;"50";15.034;38.157
2018-08-07;"0";27.861;37.174
2018-08-07;"50";14.936;38.143
2018-08-21;"0";26.471;38.24
2018-08-21;"50";15.968;38.085
2018-08-28;"0";26.739;38.178
2018-08-28;"50";16.194;38.086
2018-09-04;"0";25.479;38.287
2018-09-04;"50";15.288;38.08
2018-09-11;"0";25.374;38.326
2018-09-11;"50";15.146;38.08
2018-09-17;"0";25.315;38.165
2018-09-17;"50";15.34;38.08
2018-09-26;"0";24.731;38.408
