datetime;depth;temperature;salinity;ta;dic;NO2;NO3;Chla;pH_s_somlit_temp_25;pH_s_somlit_temp_insi;diff_pH;pH_insi;Pt;Sit;quarter;monthd;week;Patm;P;pH_calc;CO2;fCO2;pCO2_w;fCO2pot;pCO2pot;fCO2insitu;pCO2insitu;HCO3;CO3;OmegaAragonite;OmegaCalcite;pH_18;Nta;Ndic;Year.Month;Year;Month;speed_ms;impute_temp;impute_sal;pCO2_LAMP;pCO2_PR;pCO2_CORSE;impute_pCO2_w;impute_ta;impute_dic;pCO2_atmos;impute_pCO2_atmos;delta_pCO2;impute_Pt;impute_Sit;Tmean;pCO2_w_mean;NpCO2;TpCO2;delta_pCO2_T;delta_pCO2_bio;Flux_CO2_2014;SC;K600;k;rho;K0;Flux_wan_92
06/01/2009;0;14.57;38.04;2556.96129;2243.59863;0.138;1.182;0.2;NA;NA;NA;NA;0;2.83251646885165;1;1;1;1;0;8.14723918379564;1.23286079226543e-05;330.433174774958;331.637729951329;330.433174774958;331.637729951329;330.433174774958;331.637731558142;0.00201065974026283;0.00022061028181451;3.31323151004888;5.1477006034364;8.09416916641005;2554.27258201893;2241.23943059937;2009-01;2009;1;6.841259;14.57;38.04;NA;380.857801474697;NA;331.637729951329;2556.96129;2243.59863;380.857801474697;380.857801474697;-49.220071523368;0;2.83251646885165;18.8349598521183;411.419879263541;397.204396186257;343.506658349849;-65.5666662349276;-11.8689283985203;-0.000202488761666598;879.225325513533;12.4495513715515;15.0705176864234;1.02841414411298;3.83705866504357e-08;-0.000284622252054157
14/01/2009;0;14.36;38.06;2561.61222;2256.65124;0.086;1.426;0.19;NA;NA;NA;NA;0.0340309382151724;1.24747696371618;1;1;2;1;0;8.13613314140026;1.28223193260691e-05;341.51261647468;342.760912469184;341.51261647468;342.760912469184;341.51261647468;342.76091419323;0.00202853261692218;0.00021529630375174;3.23158077513343;5.0230338438197;8.07986842752543;2557.57394534945;2253.09372359432;2009-01;2009;1;3.0578494;14.36;38.06;NA;NA;NA;342.760912469184;2561.61222;2256.65124;NA;379.556999353199;-36.7960868840145;0.0340309382151724;1.24747696371618;18.8349598521183;411.419879263541;414.189648734219;340.468801321549;-71.4287362650347;2.29211114763507;-3.02426915188682e-05;889.263944953536;2.48721782551938;3.02798373865282;1.02847590562154;3.86148149288803e-08;-4.30238362445659e-05
22/01/2009;0;14.15;38.04;2556.54454;2254.65084;0.091;1.421;0.37;NA;NA;NA;NA;0;1.18813075940263;1;1;4;1;0;8.13536848022333;1.29114807642871e-05;341.648008117884;342.900149211566;341.648008117884;342.900149211566;341.648008117884;342.900150944694;0.00202863471287943;0.00021310464635627;3.1977567860782;4.97271411225222;8.07585986041783;2553.85627024185;2252.28001892744;2009-01;2009;1;5.811795;14.15;38.04;378.2561972317;378.078815124223;NA;342.900149211566;2556.54454;2254.65084;378.2561972317;378.2561972317;-35.356048020134;0;1.18813075940263;18.8349598521183;411.419879263541;418.055039106128;337.457810076197;-75.154889894562;5.44233913536942;-0.000104971380335785;899.458301380875;8.98467165845865;11.0006184730677;1.02850632418136;3.8869067885896e-08;-0.000151176728781017
27/01/2009;0;13.94;38.02;2555.0109;2252.55042;0.129;1.59;0.35;NA;NA;NA;NA;0.189589803896802;1.30865577459023;1;1;4;1;0;8.13968059609512;1.28364505662137e-05;337.442660192037;338.682703570596;337.442660192037;338.682703570596;337.442660192037;338.682705268882;0.00202653209387051;0.00021318187556327;3.19801211699928;4.97534672806015;8.07689040745214;2553.666864808;2251.36549079432;2009-01;2009;1;2.762377;13.94;38.02;377.208382706112;377.214198512915;NA;338.682703570596;2555.0109;2252.55042;377.208382706112;377.208382706112;-38.525679135516;0.189589803896802;1.30865577459023;18.8349598521183;411.419879263541;416.597485547347;334.473447021869;-77.9147819767506;4.20925654872701;-2.58406135372991e-05;909.810796302504;2.02977329957431;2.49946726456927;1.02853632416933;3.91259234183404e-08;-3.76757890851139e-05
03/02/2009;0;13.87;37.99;2555.47766;2248.14954;0.108;2.436;0.36;NA;NA;NA;NA;0.051529945421987;1.01795948786454;1;2;5;1;0;8.1492185169096;1.2535629019791e-05;328.770233423837;329.979476568942;328.770233423837;329.979476568942;328.770233423837;329.979478183456;0.00201921048470572;0.00021640342627448;3.2465467215705;5.05167124009016;8.08528326397551;2556.15033113977;2248.74131403001;2009-02;2009;2;3.80321;13.87;37.99;377.353777876175;378.262013038503;NA;329.979476568942;2555.47766;2248.14954;377.353777876175;377.353777876175;-47.374301307233;0.051529945421987;1.01795948786454;18.8349598521183;411.419879263541;407.095687428067;333.484535950603;-77.1162108591247;-3.50505938166106;-6.02323835285524e-05;913.297184905943;3.8475320768906;4.74692842656847;1.02852816097464;3.92165900425802e-08;-8.81912157739658e-05
10/02/2009;0;13.12;37.51;2555.77772;2251.25016;0.121;1.323;0.74;NA;NA;NA;NA;0.258675756059008;2.00425087683314;1;2;6;1;0;8.16157035487407;1.24762236690068e-05;318.827862176494;320.011834472576;318.827862176494;320.011834472576;318.827862176494;320.011836015339;0.00202418731241118;0.0002145866239198;3.22474287593753;5.02691719504546;8.0858877450072;2589.16431245001;2280.65865315916;2009-02;2009;2;7.8567967;13.12;37.51;379.497871984039;378.82420769608;NA;320.011834472576;2555.77772;2251.25016;379.497871984039;379.497871984039;-59.486037511463;0.258675756059008;2.00425087683314;18.8349598521183;411.419879263541;407.524388341695;323.070800344886;-87.5125538691191;-3.05896587230973;-0.000322769649688308;951.794416007168;16.4199816664448;20.6808611576682;1.02831438111008;4.02395202640214e-08;-0.000495035625176124
17/02/2009;0;13.65;37.96;2552.07698;2246.21582;0.203;3.509;0.44;NA;NA;NA;NA;0.0690290835667621;2.41601792483667;1;2;7;1;0;8.15097308220116;1.25488041100233e-05;326.834657923722;328.040165109465;326.834657923722;328.040165109465;326.834657923722;328.040166712506;0.00201844619487167;0.0002152208210183;3.22807514006246;5.02529117016036;8.08361214666672;2554.76620758693;2248.58274920969;2009-02;2009;2;4.4455843;13.65;37.96;382.165388704131;379.484301768167;NA;328.040165109465;2552.07698;2246.21582;382.165388704131;382.165388704131;-54.125223594666;0.0690290835667621;2.41601792483667;18.8349598521183;411.419879263541;408.48690489834;330.395524322907;-80.4467397888745;-2.3553592134416;-9.40251473133509e-05;924.371526459625;5.25701645839613;6.52509728615197;1.02855197159516;3.9491213356994e-08;-0.000139472046094465
24/02/2009;0;13.48;37.9;2550.44332;2249.58316;0.169;1.267;0.54;NA;NA;NA;NA;0.0690297857375631;2.67660563571143;1;2;8;1;0;8.14636080858962;1.27801617279736e-05;331.00137154559;332.224911487127;331.00137154559;332.224911487127;331.00137154559;332.224913137259;0.00202485211717221;0.00021195088109981;3.17926354880227;4.95119119263694;8.07639321485395;2557.17272189974;2255.51873562005;2009-02;2009;2;2.7064924;13.48;37.9;381.389947797128;379.06168647385;NA;332.224911487127;2550.44332;2249.58316;381.389947797128;381.389947797128;-49.165036310001;0.0690297857375631;2.67660563571143;18.8349598521183;411.419879263541;416.68351863637;328.028172123734;-84.4586071492433;4.19673936339296;-3.16560415324487e-05;933.051999877952;1.94847689559456;2.42981136620003;1.02854150916718;3.97126053276187e-08;-4.74413788728711e-05
03/03/2009;0;13.59;37.92;2542.47506;2243.1152;0.086;1.151;0.58;NA;NA;NA;NA;0.0515296665596206;1.69270093359055;1;3;9;1;0;8.14309016577611;1.28072097108791e-05;332.871424922177;334.100149196849;332.871424922177;334.100149196849;332.871424922177;334.100150861779;0.00201951681593045;0.00021079117435867;3.16211120269702;4.9233179598968;8.07486135934418;2547.8389314346;2247.84751054852;2009-03;2009;3;3.3955052;13.59;37.92;NA;380.221939930954;NA;334.100149196849;2542.47506;2243.1152;380.221939930954;380.221939930954;-46.121790734105;0.0515296665596206;1.69270093359055;18.8349598521183;411.419879263541;417.090238500933;329.558043694641;-82.9900893040838;4.54210550220802;-4.67413853092804e-05;927.422895992899;3.06683517981839;3.81288509829176;1.02853372704592;3.95727784085666e-08;-6.95915359860891e-05
10/03/2009;0;13.71;37.99;2552.57708;2251.41686;0.086;0.533;0.49;NA;NA;NA;NA;0.0340280755655565;1.11903757074159;1;3;10;1;0;8.14207394001995;1.28372935483286e-05;335.025298405501;336.260079528027;335.025298405501;336.260079528027;335.025298405501;336.260081210274;0.00202627819695493;0.00021230136949673;3.18401745566632;4.95601169682499;8.07570586854113;2553.24898762832;2252.00949407739;2009-03;2009;3;2.7987597;13.71;37.99;379.129537553213;381.660382813445;NA;336.260079528027;2552.57708;2251.41686;379.129537553213;379.129537553213;-42.869458025186;0.0340280755655565;1.11903757074159;18.8349598521183;411.419879263541;417.661254691899;331.235133176582;-81.4011751638717;5.02494635144461;-2.9516566402138e-05;921.333532956391;2.08359285831953;2.58193719548864;1.02856242729834;3.94118231514225e-08;-4.36234684036443e-05
