"datetime";"depth";"temperature";"salinity";"impute_temp";"impute_sal"
2006-03-30;0;12.785;38.163;12.785;38.163
2006-04-04;0;13.449;38.076;13.449;38.076
2006-04-11;0;14.17;37.919;14.17;37.919
2006-04-18;0;14.526;38.035;14.526;38.035
2006-04-25;0;15.377;38.081;15.377;38.081
2006-05-02;0;16.401;38.062;16.401;38.062
2006-05-10;0;17.033;38.146;17.033;38.146
2006-05-16;0;18.093;38.128;18.093;38.128
2006-05-23;0;18.484;38.065;18.484;38.065
2006-05-31;0;20.428;38.05;20.428;38.05
2006-06-06;0;18.766;38.192;18.766;38.192
2006-06-13;0;20.303;38.192;20.303;38.192
2006-06-20;0;20.49;38.251;20.49;38.251
2006-06-27;0;22.666;38.27;22.666;38.27
2006-07-06;0;24.384;38.25;24.384;38.25
2006-07-12;0;25.148;38.309;25.148;38.309
2006-07-18;0;26.161;38.312;26.161;38.312
2006-07-25;0;27.337;38.232;27.337;38.232
2006-08-01;0;27.611;38.324;27.611;38.324
2006-08-07;0;23.216;38.267;23.216;38.267
2006-08-16;0;23.674;38.389;23.674;38.389
2006-08-22;0;23.915;38.317;23.915;38.317
2006-08-30;0;23.203;38.363;23.203;38.363
2006-09-05;0;23.313;38.413;23.313;38.413
2006-09-12;0;23.48;38.434;23.48;38.434
2006-09-19;0;22.494;38.048;22.494;38.048
2006-10-03;0;22.449;38.164;22.449;38.164
2006-10-11;0;21.67;38.228;21.67;38.228
2006-10-17;0;21.207;38.325;21.207;38.325
2006-10-24;0;20.606;38.289;20.606;38.289
2006-10-31;0;20.595;38.23;20.595;38.23
2006-11-07;0;19.792;38.274;19.792;38.274
2006-11-14;0;19.433;38.302;19.433;38.302
2006-11-21;0;19.012;38.248;19.012;38.248
2006-11-28;0;18.527;38.189;18.527;38.189
2006-12-05;0;18.097;38.176;18.097;38.176
2006-12-12;0;17.516;38.075;17.516;38.075
2006-12-19;0;17.106;38.116;17.106;38.116
2007-01-09;0;15.463;38.161;15.463;38.161
2007-01-16;0;15.447;38.209;15.447;38.209
2007-01-23;0;15.422;38.239;15.422;38.239
2007-01-30;0;14.95;38.183;14.95;38.183
2007-02-06;0;14.748;38.165;14.748;38.165
2007-02-13;0;14.494;38.144;14.494;38.144
2007-02-20;0;14.267;38.099;14.267;38.099
2007-02-27;0;14.171;38.127;14.171;38.127
2007-03-06;0;14.591;38.055;14.591;38.055
2007-03-13;0;14.362;38.005;14.362;38.005
2007-03-20;0;14.242;38.034;14.242;38.034
2007-03-27;0;14.031;38.09;14.031;38.09
2007-04-03;0;14.104;38.079;14.104;38.079
2007-04-17;0;15.772;38.005;15.772;38.005
2007-04-24;0;18.039;37.87;18.039;37.87
2007-05-02;0;18.395;37.723;18.395;37.723
2007-05-09;0;18.821;37.332;18.821;37.332
2007-05-15;0;19.997;37.537;19.997;37.537
2007-05-22;0;20.447;37.455;20.447;37.455
2007-05-30;0;17.1;37.82;17.1;37.82
2007-06-05;0;20.23;37.71;20.23;37.71
2007-06-12;0;21.493;37.558;21.493;37.558
2007-06-19;0;21.691;37.585;21.691;37.585
2007-06-27;0;19.729;37.745;19.729;37.745
2007-07-03;0;22.708;37.769;22.708;37.769
2007-07-10;0;22.095;37.814;22.095;37.814
2007-07-17;0;22.9;37.878;22.9;37.878
2007-07-24;0;22.587;37.947;22.587;37.947
2007-07-31;0;24.798;37.947;24.798;37.947
2007-08-07;0;25.096;37.895;25.096;37.895
2007-08-14;0;23.449;37.969;23.449;37.969
2007-08-22;0;23.445;38.072;23.445;38.072
2007-08-28;0;24.087;37.997;24.087;37.997
2007-09-11;0;22.578;38.095;22.578;38.095
2007-09-18;0;22.812;38.175;22.812;38.175
2007-09-25;0;22.025;38.168;22.025;38.168
2007-10-02;0;21.252;38.14;21.252;38.14
2007-10-09;0;21.329;38.14;21.329;38.14
2007-10-16;0;20.723;38.128;20.723;38.128
2007-10-23;0;19.175;38.099;19.175;38.099
2007-10-30;0;20.723;38.086;20.723;38.086
2007-11-06;0;19.175;38.061;19.175;38.061
2007-11-13;0;17.639;38.071;17.639;38.071
2007-11-22;0;16.629;38;16.629;38
2007-11-27;0;16.303;38.116;16.303;38.116
2007-12-05;0;15.784;38.096;15.784;38.096
2008-01-18;0;13.736;37.988;13.736;37.988
2008-01-22;0;13.727;37.968;13.727;37.968
2008-01-29;0;13.77;38.043;13.77;38.043
2008-02-05;0;13.618;38.033;13.618;38.033
2008-02-12;0;13.577;38.04;13.577;38.04
2008-02-19;0;13.451;38.106;13.451;38.106
2008-02-26;0;13.489;38.088;13.489;38.088
2008-03-03;0;13.733;38.085;13.733;38.085
2008-03-12;0;13.387;38.037;13.387;38.037
2008-03-18;0;13.663;38.091;13.663;38.091
2008-03-26;0;13.492;38.079;13.492;38.079
2008-04-01;0;13.688;38.069;13.688;38.069
2008-04-08;0;13.714;38.044;13.714;38.044
2008-04-15;0;13.814;37.888;13.814;37.888
2008-04-23;0;14.355;37.899;14.355;37.899
2008-04-28;0;16.181;37.689;16.181;37.689
2008-05-06;0;16.886;37.636;16.886;37.636
2008-05-13;0;17.24;37.942;17.24;37.942
2008-05-20;0;18.026;37.803;18.026;37.803
2008-05-28;0;18.424;37.776;18.424;37.776
2008-06-03;0;19.868;37.605;19.868;37.605
2008-06-10;0;20.945;37.041;20.945;37.041
2008-06-17;0;21.006;37.19;21.006;37.19
2008-06-23;0;22.678;37.33;22.678;37.33
2008-07-02;0;25.243;37.673;25.243;37.673
2008-07-08;0;24.467;37.766;24.467;37.766
2008-07-16;0;22.249;37.924;22.249;37.924
2008-07-22;0;23.715;37.754;23.715;37.754
2008-07-28;0;23.31;38.157;23.31;38.157
2008-08-05;0;25.855;38.167;25.855;38.167
2008-08-19;0;23.951;38.123;23.951;38.123
2008-08-26;0;25.156;38.229;25.156;38.229
2008-09-02;0;25.226;38.263;25.226;38.263
2008-09-10;0;22.766;38.253;22.766;38.253
2008-09-16;0;23.565;38.344;23.565;38.344
2008-09-22;0;22.534;38.323;22.534;38.323
2008-09-29;0;21.585;38.357;21.585;38.357
2008-10-28;0;21.64;38.356;21.64;38.356
2008-11-10;0;18.671;38.001;18.671;38.001
2008-11-20;0;18.453;38.116;18.453;38.116
2008-11-25;0;17.959;38.094;17.959;38.094
2008-12-02;0;16.686;38.065;16.686;38.065
2008-12-09;0;16.255;38.062;16.255;38.062
2008-12-17;0;15.206;37.438;15.206;37.438
2008-12-22;0;15.207;37.621;15.207;37.621
2009-01-06;0;14.573;38.036;14.573;38.036
2009-01-14;0;14.361;38.056;14.361;38.056
2009-01-27;0;13.937;38.019;13.937;38.019
2009-02-03;0;13.869;37.988;13.869;37.988
2009-02-10;0;13.122;37.51;13.122;37.51
2009-02-17;0;13.645;37.964;13.645;37.964
2009-02-24;0;13.475;37.9;13.475;37.9
2009-03-03;0;13.594;37.921;13.594;37.921
2009-03-10;0;13.712;37.987;13.712;37.987
2009-03-17;0;14.099;37.945;14.099;37.945
2009-03-23;0;14.026;37.998;14.026;37.998
2009-03-31;0;14.067;37.943;14.067;37.943
2009-04-07;0;15.154;37.59;15.154;37.59
2009-04-14;0;15.02;37.673;15.02;37.673
2009-04-21;0;15.273;37.598;15.273;37.598
2009-04-28;0;15.169;37.508;15.169;37.508
2009-05-05;0;16.713;37.344;16.713;37.344
2009-05-12;0;17.631;37.093;17.631;37.093
2009-05-19;0;19.893;37.421;19.893;37.421
2009-05-26;0;22.097;36.844;22.097;36.844
2009-06-02;0;20.865;37.536;20.865;37.536
2009-06-09;0;18.274;37.603;18.274;37.603
2009-06-16;0;22.843;37.634;22.843;37.634
2009-06-23;0;22.756;37.751;22.756;37.751
2009-06-30;0;23.151;37.683;23.151;37.683
2009-07-07;0;25.245;37.642;25.245;37.642
2009-07-13;0;24.03;37.838;24.03;37.838
2009-07-21;0;22.92;37.827;22.92;37.827
2009-08-11;0;24.6;37.99;24.6;37.99
2009-08-18;0;26.282;37.976;26.282;37.976
2009-08-25;0;26.913;38.001;26.913;38.001
2009-09-01;0;26.661;38.08;26.661;38.08
2009-09-08;0;24.181;38.172;24.181;38.172
2009-09-24;0;23.528;38;23.528;38
2009-09-29;0;23.141;37.992;23.141;37.992
2009-10-06;0;22.999;38.054;22.999;38.054
2009-10-13;0;22.8;38.083;22.8;38.083
2009-10-20;0;21.148;38.097;21.148;38.097
2009-11-05;0;18.967;38.055;18.967;38.055
2009-11-10;0;18.585;38.006;18.585;38.006
2009-11-17;0;18.098;37.987;18.098;37.987
2009-11-24;0;17.591;37.989;17.591;37.989
2009-12-01;0;17.049;37.901;17.049;37.901
2009-12-08;0;16.744;37.917;16.744;37.917
2009-12-15;0;15.988;37.971;15.988;37.971
2009-12-22;0;14.512;37.862;14.512;37.862
2010-01-05;0;14.215;37.854;14.215;37.854
2010-01-12;0;13.997;37.878;13.997;37.878
2010-01-19;0;13.634;37.867;13.634;37.867
2010-01-25;0;13.067;37.715;13.067;37.715
2010-02-02;0;13.217;37.941;13.217;37.941
2010-02-11;0;13.201;37.918;13.201;37.918
2010-02-16;0;13.203;37.957;13.203;37.957
2010-02-23;0;12.901;37.28;12.901;37.28
2010-03-02;0;13.136;37.812;13.136;37.812
2010-03-09;0;12.514;37.502;12.514;37.502
2010-03-16;0;13.151;37.916;13.151;37.916
2010-03-23;0;13.267;37.863;13.267;37.863
2010-03-30;0;13.818;37.836;13.818;37.836
2010-04-06;0;13.939;37.721;13.939;37.721
2010-04-13;0;13.865;37.743;13.865;37.743
2010-04-20;0;14.78;37.793;14.78;37.793
2010-04-27;0;15.163;37.78;15.163;37.78
2010-05-05;0;15.987;37.61;15.987;37.61
2010-05-11;0;16.34;37.7;16.34;37.7
2010-05-18;0;16.66;37.63;16.66;37.63
2010-05-25;0;18.057;37.485;18.057;37.485
2010-06-02;0;20.115;37.367;20.115;37.367
2010-06-08;0;21.465;37.458;21.465;37.458
2010-06-15;0;21.384;37.645;21.384;37.645
2010-06-23;0;21.83;37.54;21.83;37.54
2010-06-29;0;23.564;37.259;23.564;37.259
2010-07-06;0;24.749;37.624;24.749;37.624
2010-07-13;0;24.624;37.469;24.624;37.469
2010-07-20;0;27.343;37.798;27.343;37.798
2010-07-27;0;25.327;38.01;25.327;38.01
2010-08-03;0;25.354;37.98;25.354;37.98
2010-08-17;0;21.214;37.907;21.214;37.907
2010-08-24;0;24.575;37.965;24.575;37.965
2010-08-31;0;23.919;38.06;23.919;38.06
2010-09-07;0;23.625;38.091;23.625;38.091
2010-09-14;0;22.968;38.02;22.968;38.02
2010-09-21;0;22.328;38.016;22.328;38.016
2010-09-28;0;22.244;38.151;22.244;38.151
2010-10-07;0;20.84;38.109;20.84;38.109
2010-10-12;0;19.787;38.144;19.787;38.144
2010-10-19;0;19.787;38.144;19.787;38.144
2010-11-03;0;18.047;36.899;18.047;36.899
2010-11-09;0;18.319;38.034;18.319;38.034
2010-11-17;0;17.824;38.003;17.824;38.003
2010-11-23;0;17.076;37.617;17.076;37.617
2010-11-30;0;15.061;35.473;15.061;35.473
2010-12-08;0;14.204;35.468;14.204;35.468
2010-12-14;0;15.166;37.658;15.166;37.658
2010-12-21;0;14.731;37.824;14.731;37.824
2010-12-28;0;14.064;37.532;14.064;37.532
2011-01-04;0;14.085;37.73;14.085;37.73
2011-01-11;0;13.616;37.661;13.616;37.661
2011-01-18;0;13.317;37.496;13.317;37.496
2011-01-25;0;13.157;37.849;13.157;37.849
2011-02-01;0;13.386;37.993;13.386;37.993
2011-02-08;0;13.352;38.001;13.352;38.001
2011-02-15;0;13.448;37.926;13.448;37.926
2011-02-22;0;13.104;37.89;13.104;37.89
2011-03-01;0;13.35;38.046;13.35;38.046
2011-03-08;0;13.076;38.026;13.076;38.026
2011-03-15;0;13.126;38.024;13.126;38.024
2011-03-22;0;13.721;37.233;13.721;37.233
2011-03-29;0;13.599;37.419;13.599;37.419
2011-04-05;0;15.12;37.169;15.12;37.169
2011-04-12;0;16.586;37.131;16.586;37.131
2011-04-19;0;15.73;37.625;15.73;37.625
2011-04-26;0;15.843;37.777;15.843;37.777
2011-05-03;0;16.735;37.783;16.735;37.783
2011-05-10;0;17.866;37.802;17.866;37.802
2011-05-17;0;18.55;37.8;18.55;37.8
2011-05-24;0;20.268;37.698;20.268;37.698
2011-05-31;0;19.954;37.927;19.954;37.927
2011-06-07;0;20.38;37.775;20.38;37.775
2011-06-14;0;21.242;37.921;21.242;37.921
2011-06-21;0;21.68;37.908;21.68;37.908
2011-06-28;0;24.238;37.826;24.238;37.826
2011-07-05;0;24.498;37.838;24.498;37.838
2011-07-12;0;25.266;37.982;25.266;37.982
2011-07-19;0;20.264;38.012;20.264;38.012
2011-07-26;0;23.582;38.034;23.582;38.034
2011-08-02;0;23.82;37.994;23.82;37.994
2011-08-09;0;21.724;38.028;21.724;38.028
2011-08-16;0;24.181;38.112;24.181;38.112
2011-08-23;0;25.909;38.113;25.909;38.113
2011-08-30;0;24.461;38.192;24.461;38.192
2011-09-06;0;24.484;38.248;24.484;38.248
2011-09-13;0;25.153;38.253;25.153;38.253
2011-09-27;0;22.877;38.212;22.877;38.212
2011-10-04;0;21.195;38.223;21.195;38.223
2011-10-26;0;19.387;38.175;19.387;38.175
2011-11-02;0;18.451;38.225;18.451;38.225
2011-11-10;0;18.607;37.846;18.607;37.846
2011-11-15;0;18.117;38.065;18.117;38.065
2011-11-22;0;17.81;38.134;17.81;38.134
2011-12-13;0;15.341;38.098;15.341;38.098
2011-12-19;0;15.341;38.08;15.341;38.08
2012-01-10;0;15.11;38.088;15.11;38.088
2012-01-17;0;14.801;38.102;14.801;38.102
2012-01-24;0;14.557;38.111;14.557;38.111
2012-01-31;0;14.365;38.088;14.365;38.088
2012-02-14;0;13.15;38.216;13.15;38.216
2012-02-21;0;13.407;38.15;13.407;38.15
2012-02-28;0;13.469;38.172;13.469;38.172
2012-03-06;0;13.389;38.125;13.389;38.125
2012-03-20;0;13.467;38.15;13.467;38.15
2012-03-27;0;14.279;38.139;14.279;38.139
2012-04-03;0;15.237;38.13;15.237;38.13
2012-04-10;0;14.547;38.157;14.547;38.157
2012-04-17;0;14.794;38.034;14.794;38.034
2012-04-25;0;13.792;38.088;13.792;38.088
2012-05-02;0;15.172;37.886;15.172;37.886
2012-05-09;0;16.736;37.635;16.736;37.635
2012-05-15;0;17.448;38.018;17.448;38.018
2012-05-22;0;16.697;37.991;16.697;37.991
2012-05-29;0;18.98;37.944;18.98;37.944
2012-06-05;0;20.658;37.757;20.658;37.757
2012-06-13;0;16.194;38.122;16.194;38.122
2012-06-19;0;23.218;37.969;23.218;37.969
2012-06-26;0;23.845;37.988;23.845;37.988
2012-07-03;0;25.579;37.967;25.579;37.967
2012-07-10;0;26.106;38.159;26.106;38.159
2012-07-17;0;21.934;38.115;21.934;38.115
2012-07-24;0;23.033;38.206;23.033;38.206
2012-07-31;0;23.303;38.23;23.303;38.23
2012-08-07;0;25.273;38.309;25.273;38.309
2012-08-21;0;26.736;38.373;26.736;38.373
2012-08-28;0;25.877;38.35;25.877;38.35
2012-09-05;0;24.259;38.393;24.259;38.393
2012-09-11;0;24.023;38.347;24.023;38.347
2012-09-18;0;23.035;38.381;23.035;38.381
2012-09-25;0;22.314;38.353;22.314;38.353
2012-10-02;0;21.854;38.232;21.854;38.232
2012-10-09;0;22.017;38.318;22.017;38.318
2012-10-16;0;21.468;38.219;21.468;38.219
2012-10-23;0;20.78;38.279;20.78;38.279
2012-10-30;0;20.021;38.243;20.021;38.243
2012-11-13;0;18.051;38.017;18.051;38.017
2012-11-20;0;17.464;38.082;17.464;38.082
2012-11-27;0;17.47;38.118;17.47;38.118
2012-12-05;0;16.916;38.113;16.916;38.113
2012-12-11;0;16.322;38.124;16.322;38.124
2012-12-18;0;15.81;38.094;15.81;38.094
2013-01-04;0;14.523;37.914;14.523;37.914
2013-01-08;0;14.391;37.993;14.391;37.993
2013-01-15;0;14.171;38.021;14.171;38.021
2013-01-22;0;13.705;38.033;13.705;38.033
2013-01-29;0;13.445;38.025;13.445;38.025
2013-02-05;0;13.219;37.961;13.219;37.961
2013-02-12;0;13.46;38.112;13.46;38.112
2013-02-19;0;13.265;38.107;13.265;38.107
2013-02-25;0;13.125;38.147;13.125;38.147
2013-03-07;0;13.095;37.963;13.095;37.963
2013-03-12;0;13.284;37.396;13.284;37.396
2013-03-20;0;12.938;37.793;12.938;37.793
2013-03-26;0;12.998;37.537;12.998;37.537
2013-04-02;0;13.057;37.629;13.057;37.629
2013-04-09;0;13.564;37.649;13.564;37.649
2013-04-16;0;14.678;37.688;14.678;37.688
2013-04-26;0;16.071;37.234;16.071;37.234
2013-04-30;0;15.578;37.475;15.578;37.475
2013-05-07;0;17.842;37.092;17.842;37.092
2013-05-14;0;18.851;37.501;18.851;37.501
2013-05-21;0;16.597;37.45;16.597;37.45
2013-05-28;0;16.982;37.55;16.982;37.55
2013-06-04;0;18.556;37.798;18.556;37.798
2013-06-11;0;18.161;37.814;18.161;37.814
2013-06-18;0;20.86;37.678;20.86;37.678
2013-06-25;0;21.818;37.955;21.818;37.955
2013-07-02;0;22.018;38.013;22.018;38.013
2013-07-09;0;22.636;38.06;22.636;38.06
2013-07-16;0;24.748;38.058;24.748;38.058
2013-07-23;0;25.752;37.951;25.752;37.951
2013-07-30;0;24.659;37.917;24.659;37.917
2013-08-06;0;26.338;37.971;26.338;37.971
2013-08-20;0;26.081;38.146;26.081;38.146
2013-08-28;0;24.77;38.144;24.77;38.144
2013-09-03;0;24.667;38.064;24.667;38.064
2013-09-11;0;23.351;38.141;23.351;38.141
2013-09-18;0;22.074;38.229;22.074;38.229
2013-09-24;0;22.553;38.201;22.553;38.201
2013-10-08;0;20.491;38.075;20.491;38.075
2013-10-15;0;18.951;38.093;18.951;38.093
2013-10-22;0;19.907;38.074;19.907;38.074
2013-10-29;0;19.726;37.988;19.726;37.988
2013-11-05;0;18.976;38.086;18.976;38.086
2013-11-12;0;18.567;38.151;18.567;38.151
2013-11-27;0;17.087;38.149;17.087;38.149
2013-12-03;0;16.554;38.186;16.554;38.186
2013-12-10;0;16.175;38.2;16.175;38.2
2013-12-17;0;15.793;38.179;15.793;38.179
2013-12-23;0;15.63;38.118;15.63;38.118
2014-01-07;0;14.673;37.702;14.673;37.702
2014-01-14;0;14.609;37.747;14.609;37.747
2014-01-21;0;13.554;35.586;13.554;35.586
2014-01-28;0;14.285;37.523;14.285;37.523
2014-02-05;0;14.11;37.859;14.11;37.859
2014-02-11;0;13.918;37.797;13.918;37.797
2014-02-18;0;13.497;37.09;13.497;37.09
2014-02-25;0;13.915;37.5;13.915;37.5
2014-03-04;0;13.995;37.676;13.995;37.676
2014-03-11;0;14.146;37.528;14.146;37.528
2014-03-19;0;14.979;37.641;14.979;37.641
2014-03-25;0;14.423;37.524;14.423;37.524
2014-04-01;0;14.789;37.777;14.789;37.777
2014-04-08;0;15.443;37.745;15.443;37.745
2014-04-15;0;16.653;37.322;16.653;37.322
2014-04-22;0;15.66;37.607;15.66;37.607
2014-04-29;0;16.311;37.384;16.311;37.384
2014-05-06;0;17.551;37.695;17.551;37.695
2014-05-13;0;16.898;37.771;16.898;37.771
2014-05-20;0;17.697;37.739;17.697;37.739
2014-05-27;0;18.247;37.796;18.247;37.796
2014-06-03;0;19.617;37.734;19.617;37.734
2014-06-10;0;20.316;37.692;20.316;37.692
2014-06-17;0;21.546;37.842;21.546;37.842
2014-06-24;0;23.142;37.75;23.142;37.75
2014-07-01;0;23.14;37.9;23.14;37.9
2014-07-08;0;23.1;37.892;23.1;37.892
2014-07-15;0;23.368;37.908;23.368;37.908
2014-07-22;0;23.701;37.923;23.701;37.923
2014-07-30;0;23.445;38.056;23.445;38.056
2014-08-05;0;25.173;38.002;25.173;38.002
2014-08-19;0;24.541;38;24.541;38
2014-08-26;0;24.229;38.021;24.229;38.021
2014-09-02;0;24.079;38.03;24.079;38.03
2014-09-09;0;24.012;38.008;24.012;38.008
2014-09-15;0;23.689;38.183;23.689;38.183
2014-09-23;0;23.431;38.197;23.431;38.197
2014-09-30;0;22.949;38.196;22.949;38.196
2014-10-07;0;22.904;38.183;22.904;38.183
2014-10-14;0;22.745;38.185;22.745;38.185
2014-10-21;0;22.553;38.092;22.553;38.092
2014-10-29;0;21.423;38.174;21.423;38.174
2014-11-06;0;20.043;37.397;20.043;37.397
2014-11-12;0;19.627;37.588;19.627;37.588
2014-11-18;0;19.471;37.883;19.471;37.883
2014-11-25;0;18.962;37.603;18.962;37.603
2014-12-02;0;17.978;37.281;17.978;37.281
2014-12-09;0;17.709;37.695;17.709;37.695
2014-12-16;0;17.69;37.84;17.69;37.84
2014-12-22;0;17.455;37.842;17.455;37.842
2015-01-06;0;16.118;37.943;16.118;37.943
2015-01-12;0;15.776;37.963;15.776;37.963
2015-01-20;0;15.381;37.974;15.381;37.974
2015-01-27;0;14.899;37.986;14.899;37.986
2015-02-03;0;14.434;38.044;14.434;38.044
2015-02-10;0;13.969;38.06;13.969;38.06
2015-02-17;0;13.89;37.988;13.89;37.988
2015-02-24;0;13.74;37.907;13.74;37.907
2015-03-03;0;13.956;38.005;13.956;38.005
2015-03-10;0;13.743;37.911;13.743;37.911
2015-03-17;0;13.779;38.007;13.779;38.007
2015-03-24;0;13.976;37.917;13.976;37.917
2015-03-31;0;14.339;37.903;14.339;37.903
2015-04-07;0;14.315;37.908;14.315;37.908
2015-04-14;0;15.799;37.762;15.799;37.762
2015-04-21;0;15.927;37.748;15.927;37.748
2015-04-28;0;16.17;37.668;16.17;37.668
2015-05-05;0;16.893;37.709;16.893;37.709
2015-05-12;0;18.892;37.606;18.892;37.606
2015-05-19;0;18.506;37.484;18.506;37.484
2015-05-26;0;19.105;37.81;19.105;37.81
2015-06-02;0;20.236;37.762;20.236;37.762
2015-06-09;0;21.516;37.798;21.516;37.798
2015-06-16;0;22.856;37.774;22.856;37.774
2015-06-22;0;23.867;37.649;23.867;37.649
2015-06-30;0;24.29;37.97;24.29;37.97
2015-07-07;0;25.436;37.749;25.436;37.749
2015-07-15;0;27.487;38.068;27.487;38.068
2015-07-21;0;27.783;38.117;27.783;38.117
2015-07-28;0;25.947;38.131;25.947;38.131
2015-08-04;0;26.792;38.205;26.792;38.205
2015-08-11;0;26.093;38.161;26.093;38.161
2015-08-25;0;24.942;38.228;24.942;38.228
2015-09-01;0;25.727;38.276;25.727;38.276
2015-09-08;0;24.031;38.279;24.031;38.279
2015-09-15;0;23.681;38.291;23.681;38.291
2015-09-22;0;23.069;38.286;23.069;38.286
2015-09-29;0;21.998;38.368;21.998;38.368
2015-10-06;0;20.629;38.108;20.629;38.108
2015-10-13;0;20.438;38.133;20.438;38.133
2015-10-20;0;20.163;38.35;20.163;38.35
2015-10-27;0;19.498;38.352;19.498;38.352
2015-11-03;0;18.483;38.298;18.483;38.298
2015-11-17;0;18.49;38.261;18.49;38.261
2015-11-24;0;18.054;38.258;18.054;38.258
2015-12-01;0;16.89;38.225;16.89;38.225
2015-12-08;0;17.015;38.244;17.015;38.244
2015-12-15;0;16.458;38.229;16.458;38.229
2015-12-22;0;16.368;38.219;16.368;38.219
2016-01-05;0;15.623;38.209;15.623;38.209
2016-01-13;0;14.756;38.212;14.756;38.212
2016-01-19;0;14.42;38.221;14.42;38.221
2016-01-26;0;14.276;38.207;14.276;38.207
2016-02-02;0;14.187;38.146;14.187;38.146
2016-02-09;0;14.012;38.162;14.012;38.162
2016-02-16;0;13.893;38.198;13.893;38.198
2016-02-23;0;13.827;38.167;13.827;38.167
2016-03-01;0;13.488;37.851;13.488;37.851
2016-03-09;0;13.443;37.955;13.443;37.955
2016-03-15;0;13.568;37.917;13.568;37.917
2016-03-22;0;13.778;37.816;13.778;37.816
2016-03-29;0;14.102;37.86;14.102;37.86
2016-04-05;0;14.513;38.008;14.513;38.008
2016-04-12;0;15.308;37.954;15.308;37.954
2016-04-19;0;15.998;37.901;15.998;37.901
2016-04-25;0;15.969;38.007;15.969;38.007
2016-05-03;0;15.82;38.099;15.82;38.099
2016-05-10;0;16.451;38.045;16.451;38.045
2016-05-17;0;17.894;38.043;17.894;38.043
2016-05-24;0;17.255;38.071;17.255;38.071
2016-06-01;0;17.56;38.077;17.56;38.077
2016-06-07;0;20.266;38.036;20.266;38.036
2016-06-14;0;21.711;37.945;21.711;37.945
2016-06-21;0;18.911;37.97;18.911;37.97
2016-06-28;0;22.84;37.993;22.84;37.993
2016-07-05;0;24.204;37.672;24.204;37.672
2016-07-12;0;26.458;38.086;26.458;38.086
2016-07-19;0;22.525;38.167;22.525;38.167
2016-07-26;0;24.158;38.244;24.158;38.244
2016-08-02;0;25.734;38.261;25.734;38.261
2016-08-16;0;25.166;38.252;25.166;38.252
2016-08-23;0;24.959;38.37;24.959;38.37
2016-08-31;0;24.969;38.319;24.969;38.319
2016-09-06;0;25.581;38.328;25.581;38.328
2016-09-13;0;24.874;38.089;24.874;38.089
2016-09-20;0;23.385;38.297;23.385;38.297
2016-09-27;0;23.428;38.216;23.428;38.216
2016-10-04;0;22.312;38.295;22.312;38.295
2016-10-11;0;21.839;38.299;21.839;38.299
2016-10-18;0;20.828;38.269;20.828;38.269
2016-10-26;0;20.27;38.24;20.27;38.24
2016-11-02;0;19.804;38.222;19.804;38.222
2016-11-08;0;18.347;38.166;18.347;38.166
2016-11-15;0;18.307;38.203;18.307;38.203
2016-11-22;0;17.412;38.069;17.412;38.069
2016-11-30;0;17.27;38.088;17.27;38.088
2016-12-06;0;17.015;38.163;17.015;38.163
2016-12-13;0;16.65;38.178;16.65;38.178
2016-12-21;0;16.244;38.196;16.244;38.196
2017-01-03;0;15.674;38.124;15.674;38.124
2017-01-10;0;15.294;38.155;15.294;38.155
2017-01-17;0;14.661;38.17;14.661;38.17
2017-01-24;0;14.138;38.199;14.138;38.199
2017-01-31;0;13.917;38.203;13.917;38.203
2017-02-07;0;13.868;38.208;13.868;38.208
2017-02-14;0;13.726;38.213;13.726;38.213
2017-02-21;0;13.801;38.22;13.801;38.22
2017-03-01;0;13.658;38.039;13.658;38.039
2017-03-07;0;13.717;38.214;13.717;38.214
2017-03-14;0;14.115;38.199;14.115;38.199
2017-03-21;0;14.652;38.129;14.652;38.129
2017-03-28;0;14.388;38.045;14.388;38.045
2017-04-04;0;14.592;38.029;14.592;38.029
2017-04-11;0;16.196;37.943;16.196;37.943
2017-04-18;0;17.179;37.9;17.179;37.9
2017-04-25;0;15.954;38.044;15.954;38.044
2017-05-02;0;15.88;38.014;15.88;38.014
2017-05-09;0;16.633;38.019;16.633;38.019
2017-05-16;0;17.525;37.972;17.525;37.972
2017-05-23;0;19.434;38.008;19.434;38.008
2017-05-30;0;21.265;37.913;21.265;37.913
2017-06-06;0;22.888;38.009;22.888;38.009
2017-06-14;0;22.988;38.083;22.988;38.083
2017-06-20;0;23.981;38.033;23.981;38.033
2017-06-27;0;24.463;38.087;24.463;38.087
2017-07-04;0;21.162;38.149;21.162;38.149
2017-07-11;0;24.944;38.21;24.944;38.21
2017-07-18;0;25.607;38.252;25.607;38.252
2017-07-25;0;24.91;38.281;24.91;38.281
2017-08-01;0;26.006;38.34;26.006;38.34
2017-08-07;0;26.635;38.323;26.635;38.323
2017-08-23;0;25.194;38.251;25.194;38.251
2017-08-29;0;25.839;37.274;25.839;37.274
2017-09-05;0;21.416;38.043;21.416;38.043
2017-09-13;0;22.083;37.973;22.083;37.973
2017-09-19;0;17.789;37.736;17.789;37.736
2017-09-26;0;21.515;38.157;21.515;38.157
2017-10-03;0;21.048;38.164;21.048;38.164
2017-10-10;0;20.161;38.259;20.161;38.259
2017-10-17;0;20.204;38.243;20.204;38.243
2017-10-24;0;19.989;38.303;19.989;38.303
2017-10-31;0;19.539;38.283;19.539;38.283
2017-11-07;0;18.872;38.21;18.872;38.21
