datetime;depth;temperature;salinity;ta;dic;NO2;NO3;Chla;pH_s_somlit_temp_25;pH_s_somlit_temp_insi;diff_pH;pH_insi;Pt;Sit;quarter;monthd;week;Patm;P;pH_calc;CO2;fCO2;pCO2_w;fCO2pot;pCO2pot;fCO2insitu;pCO2insitu;HCO3;CO3;OmegaAragonite;OmegaCalcite;pH_18;Nta;Ndic;Year.Month;Year;Month;speed_ms;impute_temp;impute_sal;pCO2_LAMP;pCO2_PR;pCO2_CORSE;impute_pCO2_w;impute_ta;impute_dic;pCO2_atmos;impute_pCO2_atmos;delta_pCO2;impute_Pt;impute_Sit;Tmean;pCO2_w_mean;NpCO2;TpCO2;delta_pCO2_T;delta_pCO2_bio
20/03/2013;0;12.94;37.79;2565.0129;2277.30537;0.404;1.102;0.92;NA;NA;NA;NA;0.0729168538637281;1.60319856028384;1;3;12;1;0;8.13234592857323;1.36132594656162e-05;346.481608067382;347.771285789862;346.481608067382;347.771285789862;346.481608067382;347.77128761886;0.00205973899057035;0.00020395311996402;3.05844815264238;4.76852001092374;8.0540937701926;2579.26674252448;2289.96041439534;2013-03;2013;3;3.3429794;12.94;37.79;389.382804946065;NA;NA;347.771285789862;2565.0129;2277.30537;389.382804946065;389.382804946065;-41.611519156203;0.0729168538637281;1.60319856028384;18.8349598521183;411.419879263541;446.260044136942;320.620280239755;-98.4887583470795;27.1510055501074
26/03/2013;0;13;37.54;2547.55941;2255.50101;0.354;0.93;0.9;NA;NA;NA;NA;0.0593176082737679;1.5937960649296;1;3;13;1;0;8.14393530130498;1.3104448309814e-05;333.685526071413;334.92660101733;333.685526071413;334.92660101733;333.685526071413;334.926602711558;0.00203597677524918;0.00020641978644099;3.10073465112074;4.83466108834809;8.06653609163099;2578.77617421417;2283.13900852424;2013-03;2013;3;3.3161275;13;37.54;NA;387.742747427753;NA;334.92660101733;2547.55941;2255.50101;387.742747427753;387.742747427753;-52.816146410423;0.0593176082737679;1.5937960649296;18.8349598521183;411.419879263541;428.68835431635;321.435048013952;-93.7617532990204;13.491553003378
02/04/2013;0;13.06;37.63;2539.90788;2247.9495;0.567;1.24;0.59;NA;NA;NA;NA;0.0593142948435626;1.41965361428855;2;4;14;1;0;8.14279613048245;1.30659431048186e-05;333.499427814793;334.738856286012;333.499427814793;334.738856286012;333.499427814793;334.738857976189;0.00202884770681727;0.0002060358500779;3.09353632467639;4.82256760564244;8.06634636463199;2564.88172840818;2270.05264416689;2013-04;2013;4;3.1447117;13.06;37.63;387.170859758838;388.549205971036;NA;334.738856286012;2539.90788;2247.9495;387.170859758838;387.170859758838;-52.432003472826;0.0593142948435626;1.41965361428855;18.8349598521183;411.419879263541;427.362028571286;322.251886295122;-92.6231722852744;12.48696999089
09/04/2013;0;13.56;37.65;2549.55981;2255.30097;0.34;0.887;1.02;NA;NA;NA;NA;0.0622367784941326;1.33517338863194;2;4;15;1;0;8.13732580451111;1.31048900932229e-05;339.774313349007;341.029009223278;339.774313349007;341.029009223278;339.774313349007;341.029010959086;0.00203413224925526;0.0002080638306515;3.12653561998972;4.86903263799691;8.06866359629666;2573.26089721116;2276.26658326693;2013-04;2013;4;1.8461572;13.56;37.65;392.516555511492;NA;NA;341.029009223278;2549.55981;2255.30097;392.516555511492;392.516555511492;-51.487546288214;0.0622367784941326;1.33517338863194;18.8349598521183;411.419879263541;426.280826597381;329.140099778694;-85.2518173741029;11.8889094445842
16/04/2013;0;14.68;37.69;2555.91108;2260.452;0.331;0.788;0.51;NA;NA;NA;NA;0.0573863402787117;0.917208794624154;2;4;16;1;0;8.12063284964444;1.32788369684226e-05;356.392755231025;357.690161313557;356.392755231025;357.690161313557;356.392755231025;357.690163178403;0.00203758129370665;0.00020959186932491;3.15589588621432;4.90311065255819;8.06940610801812;2576.93343167949;2279.04420270629;2013-04;2013;4;1.6169112;14.68;37.69;390.934656061205;386.661976663617;NA;357.690161313557;2555.91108;2260.452;390.934656061205;390.934656061205;-33.244494747648;0.0573863402787117;0.917208794624154;18.8349598521183;411.419879263541;426.418791591754;345.10871913513;-68.7286302781971;12.5814421784272
26/04/2013;0;16.07;37.23;2568.0135;2276.85528;0.008;0.23;0.43;NA;NA;NA;NA;0.0418512662834909;0.489562486990603;2;4;17;1;0;8.09584755761277;1.37675063372385e-05;384.25222269665;385.626620912382;384.25222269665;385.626620912382;384.25222269665;385.626623017244;0.00205462491170792;0.00020846286195483;3.15860352789092;4.89388991632892;8.06615810588487;2621.12578565673;2323.94575987107;2013-04;2013;4;2.9789786;16.07;37.23;386.986692543424;387.669080541587;385.541464552997;385.626620912382;2568.0135;2276.85528;385.541464552997;385.541464552997;0.085156359384996;0.0418512662834909;0.489562486990603;18.8349598521183;411.419879263541;433.472085021819;366.008477359259;-47.8454641094373;19.6181435531226
30/04/2013;0;15.58;37.47;2568.5136;2269.25376;0.007;0.613;0.49;NA;NA;NA;NA;0.0476771334483083;0.818295290408719;2;4;18;1;0;8.11388515728957;1.32594339426062e-05;365.202033484448;366.51640090534;365.202033484448;366.51640090534;365.202033484448;366.516402826497;0.00204284272666577;0.00021315159939161;3.22071484872856;4.9947186143541;8.07657979454154;2604.84432345877;2301.35155804644;2013-04;2013;4;6.3196664;15.58;37.47;387.073929645462;NA;387.241618741602;366.51640090534;2568.5136;2269.25376;387.241618741602;387.241618741602;-20.725217836262;0.0476771334483083;0.818295290408719;18.8349598521183;411.419879263541;420.619267658023;358.500299447009;-54.1028667526825;8.01610145833132
07/05/2013;0;17.84;37.09;2588.86767;2287.55742;0.001;1.47;0.71;NA;NA;NA;NA;0.0642702459920367;2.34586397870934;2;5;19;1;0;8.08410065403703;1.36208046667151e-05;399.993171239775;401.392314999567;399.993171239775;401.392314999567;399.993171239775;401.392317196686;0.00205727735957147;0.0002166592557618;3.30145262387121;5.09452561749495;8.08163787322014;2652.38531841467;2343.68244702076;2013-05;2013;5;2.2295933;17.84;37.09;386.880069418711;387.777642268568;388.816733083952;401.392314999567;2588.86767;2287.55742;388.816733083952;388.816733083952;12.575581915615;0.0642702459920367;2.34586397870934;18.8349598521183;411.419879263541;418.646166766575;394.463847716329;-17.2538517670078;6.92846728323786
14/05/2013;0;18.85;37.5;2569.71384;2254.15074;0.013;0.414;0.29;NA;NA;NA;NA;0.0642665889129946;0.915312023912348;2;5;20;1;0;8.08932733211267;1.28618877305634e-05;389.588550969866;390.934137690302;389.588550969866;390.934137690302;389.588550969866;390.934139730706;0.00201603583248757;0.00022525301978186;3.43291915170346;5.28237424952296;8.10237186839431;2603.9766912;2284.2060832;2013-05;2013;5;4.28025;18.85;37.5;387.006078566099;388.112051159713;385.486214388373;390.934137690302;2569.71384;2254.15074;385.486214388373;385.486214388373;5.44792330192899;0.0642665889129946;0.915312023912348;18.8349598521183;411.419879263541;390.685505172102;411.681707151355;0.24863251819994;-20.7475694610531
21/05/2013;0;16.6;37.45;2559.46179;2273.85468;0.055;1.1;0.04;NA;NA;NA;NA;0.072020003937998;1.78687469229952;2;5;21;1;0;8.07683175470629;1.41920355397238e-05;402.831750848292;404.263010717964;402.831750848292;404.263010717964;402.831750848292;404.263013005509;0.00205503629800194;0.00020462634645833;3.1000975151665;4.79657223225382;8.0553450780199;2597.05068144192;2307.24907449933;2013-05;2013;5;1.5933049;16.6;37.45;388.558898982374;387.047758514851;386.767630487196;404.263010717964;2559.46179;2273.85468;386.767630487196;386.767630487196;17.495380230768;0.072020003937998;1.78687469229952;18.8349598521183;411.419879263541;444.346420477673;374.306692695992;-40.0834097597094;29.9563180219725
28/05/2013;0;16.98;37.55;2567.26335;2260.10193;0.008;0.354;0.39;NA;NA;NA;NA;0.0535291298723477;1.41414228553675;2;5;22;1;0;8.10432764638703;1.30265016639743e-05;374.087669716242;375.410400849941;374.087669716242;375.410400849941;374.087669716242;375.410402806888;0.00202830095414299;0.00021877447419303;3.31546778701193;5.12486172232149;8.08862627483377;2598.02948868176;2287.18703968043;2013-05;2013;5;1.8020831;16.98;37.55;387.588628547486;385.447442343023;384.078789142162;375.410400849941;2567.26335;2260.10193;384.078789142162;384.078789142162;-8.66838829222098;0.0535291298723477;1.41414228553675;18.8349598521183;411.419879263541;406.053381124013;380.371914068089;-30.6429802740722;-4.96151321814835
04/06/2013;0;18.56;37.8;2552.71044;2257.10133;0.014;1.241;0.17;NA;NA;NA;NA;0.0798227173698127;0.678493097643408;2;6;23;1;0;8.06034260241926;1.39174270983547e-05;418.807228369612;420.259040886863;418.807228369612;420.259040886863;418.807228369612;420.259043259254;0.00203177824104175;0.00021140566185988;3.21224343458125;4.94539722737866;8.06890578111204;2566.21684444444;2269.04366507937;2013-06;2013;6;1.6627005;18.56;37.8;382.767324708192;383.654235245577;381.281386070147;420.259040886863;2552.71044;2257.10133;381.281386070147;381.281386070147;38.977654816716;0.0798227173698127;0.678493097643408;18.8349598521183;411.419879263541;425.175526383611;406.662456166597;-4.91648549674773;13.5965847202664
11/06/2013;0;18.16;37.81;2568.11352;2263.40259;0.032;0.597;0.27;NA;NA;NA;NA;0.0535339292073779;1.08917212332829;2;6;24;1;0;8.07914308254355;1.34489313479247e-05;400.156629138944;401.55073262205;400.156629138944;401.55073262205;400.156629138944;401.550734806177;0.00203239691293934;0.00021755674571273;3.30166738610055;5.08810380818444;8.08159131814537;2581.01861306533;2274.77647236181;2013-06;2013;6;2.0070896;18.16;37.81;384.687510254159;NA;383.811262029246;401.55073262205;2568.11352;2263.40259;383.811262029246;383.811262029246;17.739470592804;0.0535339292073779;1.08917212332829;18.8349598521183;411.419879263541;413.180558412806;399.839611447773;-11.6298257907557;1.71112117427668
18/06/2013;0;20.86;37.68;2556.56121;2262.90249;0.132;0.4;0.41;NA;NA;NA;NA;0.070136178006519;1.12315296168773;2;6;25;1;0;8.02308500203823;1.44812421136879e-05;464.17225490241;465.735930473625;464.17225490241;465.735930473625;464.17225490241;465.735933250276;0.00203688997591348;0.00021153127197283;3.24043673392043;4.95932260620171;8.06663858302922;2578.27298248408;2282.1203455414;2013-06;2013;6;4.546927;20.86;37.68;381.001258042492;386.578616766114;385.295262065023;465.735930473625;2556.56121;2262.90249;385.295262065023;385.295262065023;80.440668408602;0.070136178006519;1.12315296168773;18.8349598521183;411.419879263541;427.502271771107;448.215209454478;38.2336587025183;17.5207210191471
25/06/2013;0;21.82;37.96;2560.46199;2257.00131;0.053;0.464;0.2;NA;NA;NA;NA;0.0448115979545226;0.721856393136984;2;6;26;1;0;8.02085449216102;1.41566575098367e-05;466.341437867199;467.893863196789;466.341437867199;467.893863196789;466.341437867199;467.893865943625;0.00202471893304101;0.00021812571944914;3.34555890193202;5.10570673462222;8.07900896423921;2563.16005321391;2259.37960432034;2013-06;2013;6;0.547718;21.82;37.96;384.435491959383;NA;383.563120939005;467.893863196789;2560.46199;2257.00131;383.563120939005;383.563120939005;84.330742257784;0.0448115979545226;0.721856393136984;18.8349598521183;411.419879263541;412.391971375192;466.790941789306;55.5018918215965;1.10292140748282
02/07/2013;0;22.02;38.01;2553.16053;2242.04832;0.186;0.347;0.27;NA;NA;NA;NA;0.0594251578967661;0.784217247654045;3;7;27;1;0;8.03044823664923;1.36559218295609e-05;452.367811329667;453.869979901294;452.367811329667;453.869979901294;452.367811329667;453.869982475176;0.00200561095001666;0.00022278144815377;3.41809366279243;5.21330716722731;8.09170809231924;2552.48882241515;2241.45846250987;2013-07;2013;7;1.5698074;22.02;38.01;382.087844613431;NA;382.136309670118;453.869979901294;2553.16053;2242.04832;382.136309670118;382.136309670118;71.733670231176;0.0594251578967661;0.784217247654045;18.8349598521183;411.419879263541;396.66161850024;470.756744850582;57.2083614010544;-16.8867649492879
09/07/2013;0;22.64;38.06;2557.46139;2242.29837;0.045;0.233;0.16;NA;NA;NA;NA;0.0477414738582894;0.597255581125131;3;7;28;1;0;8.02637131952445;1.35887286264711e-05;457.694646742071;459.202938288658;457.694646742071;459.202938288658;457.694646742071;459.202940889556;0.00200292941585195;0.00022578022552157;3.47060887814586;5.28389926400304;8.09704528647877;2553.42965895954;2238.76348029427;2013-07;2013;7;2.3765016;22.64;38.06;382.883640844243;377.106606087068;375.201929359241;459.202938288658;2557.46139;2242.29837;375.201929359241;375.201929359241;84.001008929417;0.0477414738582894;0.597255581125131;18.8349598521183;411.419879263541;390.934116364767;483.266129814834;68.2688219238908;-24.0631915261758
16/07/2013;0;24.75;38.06;2561.41218;2243.64864;0.002;0.348;0.27;NA;NA;NA;NA;0.0692188145650786;0.738983963948304;3;7;29;1;0;7.99817004303223;1.38926586208233e-05;494.049723012591;495.636301029244;494.049723012591;495.636301029244;494.049723012591;495.636303929162;0.00200122626254099;0.00022852971883818;3.54214104816606;5.35913198581433;8.10064825163415;2557.37422070415;2240.11162165003;2013-07;2013;7;2.2034414;24.75;38.06;NA;NA;378.938585229863;495.636301029244;2561.41218;2243.64864;378.938585229863;378.938585229863;116.697715799381;0.0692188145650786;0.738983963948304;18.8349598521183;411.419879263541;385.922354639112;528.382522227215;109.713946390132;-32.7462211979711
23/07/2013;0;25.75;37.95;2554.06071;2231.24616;0.04;0.547;0.35;NA;NA;NA;NA;0.0614430587879144;0.71390982591672;3;7;30;1;0;7.99334149454958;1.3681046527386e-05;498.553512556092;500.135169680364;498.553512556092;500.135169680364;498.553512556092;500.135172572541;0.0019855107161392;0.00023205439733341;3.61538186086807;5.45340894092031;8.11092939998017;2557.42574387352;2234.18587826087;2013-07;2013;7;1.792597;25.75;37.95;378.799975167736;377.739559727409;373.881741215068;500.135169680364;2554.06071;2231.24616;373.881741215068;373.881741215068;126.253428465296;0.0614430587879144;0.71390982591672;18.8349598521183;411.419879263541;373.296198732289;551.212554063299;126.838970948075;-51.0773843829354
30/07/2013;0;24.66;37.92;2545.05891;2219.99391;0.001;0.257;0.22;NA;NA;NA;NA;0.0555742893521039;1.03738673457261;3;7;31;1;0;8.0147240409883;1.32266069483117e-05;468.953236449629;470.460832909067;468.953236449629;470.460832909067;468.953236449629;470.460835526746;0.00197405301581423;0.00023271428723745;3.60974547834126;5.46342822248291;8.11600847266162;2550.42823259494;2224.6774414557;2013-07;2013;7;1.2708296;24.66;37.92;382.77701771953;NA;379.743105170879;470.460832909067;2545.05891;2219.99391;379.743105170879;379.743105170879;90.717727738188;0.0555742893521039;1.03738673457261;18.8349598521183;411.419879263541;367.716959936217;526.37479410046;102.74387297285;-55.9139611913931
06/08/2013;0;26.34;37.97;2554.46079;2233.29657;0.008;0.234;0.3;NA;NA;NA;NA;0.0516988257217934;0.745243450027362;3;8;32;1;0;7.98170989442911;1.3912408285032e-05;514.455532937575;516.076012627849;514.455532937575;516.076012627849;514.455532937575;516.076015669917;0.00198813623407816;0.0002312479276368;3.61165089494578;5.43753131633998;8.10808429488855;2556.47906294443;2235.06109191467;2013-08;2013;8;1.680875;26.34;37.97;381.45779887649;378.80869887794;380.985749224352;516.076012627849;2554.46079;2233.29657;380.985749224352;380.985749224352;135.090263403497;0.0516988257217934;0.745243450027362;18.8349598521183;411.419879263541;375.699968099796;565.142264664128;140.376044528053;-49.0662520362791
13/08/2013;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;8;33;NA;NA;7.98957874117946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.11409857220463;NA;NA;2013-08;2013;8;3.2625895;26.21;38.06;380.041649920076;NA;378.743755701979;506.776520455821;2556.66123;2230.78815458449;378.743755701979;378.743755701979;128.032764753842;0.0448666261069211;0.857316852361073;18.8349598521183;411.419879263541;370.964332846039;562.043076378624;135.812187609782;-55.2665559228026
20/08/2013;0;26.08;38.15;2558.86167;2229.74586;0.006;0.283;0.23;NA;NA;NA;NA;0.0380344264920489;0.969390254694785;3;8;34;1;0;7.9951530096678;1.34842128029891e-05;495.910060011542;497.477028283793;495.910060011542;497.477028283793;495.910060011542;497.477031125803;0.00198005171082012;0.00023620993637688;3.67934909927327;5.54336877300082;8.1177812369509;2548.80061494102;2220.97883826999;2013-08;2013;8;1.5569481;26.08;38.15;379.129537553213;377.942143664364;378.023564959599;497.477028283793;2558.86167;2229.74586;378.023564959599;378.023564959599;119.453463324194;0.0380344264920489;0.969390254694785;18.8349598521183;411.419879263541;366.165048146458;558.960883757095;131.311980137335;-61.4838554733022
28/08/2013;0;24.77;38.14;2569.06371;2234.24676;NA;0.442;0.19;NA;NA;NA;NA;0.0565419444468517;0.771115138921719;3;8;35;1;0;8.02212348990802;1.30061253544943e-05;462.949280290466;464.435566912977;462.949280290466;464.435566912977;462.949280290466;464.435569458213;0.00198154318215141;0.00023969745249409;3.71311863997574;5.61718615944992;8.12519033052034;2559.63348138437;2226.04553959098;2013-08;2013;8;2.8248763;24.77;38.14;379.197388632576;NA;383.155045161694;464.435566912977;2569.06371;2234.24676;383.155045161694;383.155045161694;81.280521751283;0.0565419444468517;0.771115138921719;18.8349598521183;411.419879263541;361.322400314783;528.829722980266;103.113166598194;-64.3941560672885
03/09/2013;0;24.67;38.06;2563.0125;2220.444;NA;0.401;0.21;NA;NA;NA;NA;0.0428951437332063;0.978789188821345;3;9;36;1;0;8.03708196228865;1.24817195352185e-05;442.978271165569;444.40214645835;442.978271165569;444.40214645835;442.978271165569;444.402148793582;0.00196344957167519;0.00024451270878958;3.78861716182704;5.73344314179639;8.13878528301064;2558.97201786653;2216.94356279559;2013-09;2013;9;0.37632272;24.67;38.06;NA;380.744393242047;375.862992732461;444.40214645835;2563.0125;2220.444;375.862992732461;375.862992732461;68.539153725889;0.0428951437332063;0.978789188821345;18.8349598521183;411.419879263541;347.202328583252;526.597497736863;97.1998178750977;-82.1953512785132
09/09/2013;0;23.35;38.14;2564.71284;2227.54542;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;9;36;1;0;8.04769213804242;1.25633383225477e-05;431.248325269973;432.657068698122;431.248325269973;432.657068698122;431.248325269973;432.657070973116;0.00197450851482281;0.00024047356685463;3.7040613016056;5.62741896605111;8.12937072156527;2555.29858206607;2219.36879811222;2013-09;2013;9;1.1694093;23.35;38.14;NA;379.264270410805;382.497858993009;432.657068698122;2564.71284;2227.54542;382.497858993009;382.497858993009;50.159209705113;0.0375191912993604;0.875600479567536;18.8349598521183;411.419879263541;357.437037166144;498.000208309581;75.2200315319781;-65.3431396114586
18/09/2013;0;22.07;38.23;2570.0139;2232.49641;NA;0.14;0.1;NA;NA;NA;NA;0.0321432388655145;0.772411770313727;3;9;38;1;0;8.06581241569508;1.23967337707834e-05;411.683406635672;413.049568359437;411.683406635672;413.049568359437;411.683406635672;413.049570488923;0.00197994378697691;0.0002401558892523;3.67899958366122;5.60973219969101;8.12808252847422;2554.55213706513;2219.06522573895;2013-09;2013;9;3.716084;22.07;38.23;NA;380.820968031614;378.375421271152;413.049568359437;2570.0139;2232.49641;378.375421271152;378.375421271152;34.674147088285;0.0321432388655145;0.772411770313727;18.8349598521183;411.419879263541;360.22376497991;471.753449009048;52.8258033795272;-58.7038806496114
24/09/2013;0;22.55;38.2;2568.21354;2233.14654;NA;0.019;0.12;NA;NA;NA;NA;0.0253289407573906;0.825138954673455;3;9;39;1;0;8.0554338458278;1.25867585513047e-05;423.259236475197;424.655541339696;423.259236475197;424.655541339696;423.259236475197;424.65554356813;0.00198178679707053;0.00023877298437816;3.66505698468627;5.58092537804597;8.12496536461357;2554.76739581152;2221.45467329843;2013-09;2013;9;2.0797567;22.55;38.2;NA;381.792207767636;380.363457896482;424.655541339696;2568.21354;2233.14654;380.363457896482;380.363457896482;44.292083443214;0.0253289407573906;0.825138954673455;18.8349598521183;411.419879263541;362.901755300447;481.429833266932;61.7537860392488;-56.7742919272364
01/10/2013;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;10;40;NA;NA;8.064160984713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.11800666258658;NA;NA;2013-10;2013;10;1.881999;21.52;38.14;NA;NA;383.616432501361;415.918292159732;2560.26195;2230.85851836692;383.616432501361;383.616432501361;32.3018596583706;0.0355470799055488;0.85561574689921;18.8349598521183;411.419879263541;371.263342786497;460.904791352535;44.654949373235;-44.986499192803
08/10/2013;0;20.49;38.08;2552.31036;2230.446;NA;0.29;0.18;NA;NA;NA;NA;0.045765219053707;0.886092539124965;4;10;41;1;0;8.06989207547611;1.27611206994737e-05;405.807778980203;407.181042979767;405.807778980203;407.181042979767;405.807778980203;407.181045118577;0.00198884789872575;0.00022883698057477;3.49072756260163;5.34634867279268;8.10800892846847;2546.94836344538;2225.76018907563;2013-10;2013;10;1.2602429;20.49;38.08;NA;383.61352459796;NA;407.181042979767;2552.31036;2230.446;383.61352459796;383.61352459796;23.567518381807;0.045765219053707;0.886092539124965;18.8349598521183;411.419879263541;379.649975576974;441.254803945518;27.5310674027931;-34.0737609657513
15/10/2013;0;18.95;38.09;2553.46059;2230.54602;NA;0.083;NA;NA;NA;NA;NA;0.0447732969879918;0.742652730474733;4;10;42;1;0;8.09475366249375;1.24581364681831e-05;379.641477220786;380.951054373473;379.641477220786;380.951054373473;379.641477220786;380.951056306938;0.0019892960287061;0.00022879185482571;3.47306589454868;5.34075064068616;8.109337413373;2547.42720976634;2225.27563034917;2013-10;2013;10;1.1689056;18.95;38.09;NA;382.492043186206;NA;380.951054373473;2553.46059;2230.54602;382.492043186206;382.492043186206;-1.54098881273296;0.0447732969879918;0.742652730474733;18.8349598521183;411.419879263541;379.101774148619;413.426809061067;1.84928022485417;-32.4757546875943
22/10/2013;0;19.91;38.07;2560.91208;2235.54702;NA;0.388;0.15;NA;NA;NA;NA;0.028234018921567;0.660091890649049;4;10;43;1;0;8.08314452261813;1.25509350325243e-05;392.794016451357;394.132846921391;392.794016451357;394.132846921391;392.794016451357;394.132848949778;0.0019918462826108;0.00023114980235666;3.51970288901635;5.39908213646002;8.11242966983211;2556.20328447597;2231.43647911742;2013-10;2013;10;4.64822;19.91;38.07;NA;382.685903412957;NA;394.132846921391;2560.91208;2235.54702;382.685903412957;382.685903412957;11.446943508434;0.028234018921567;0.660091890649049;18.8349598521183;411.419879263541;376.61137835612;430.560778598842;17.5214685652708;-36.4279316774515
29/10/2013;0;19.73;37.99;2552.16033;2230.29597;0.074;0.34;0.29;NA;NA;NA;NA;0.104175125745841;0.973599306035899;4;10;44;1;0;8.08243152893465;1.2609657050438e-05;392.501520898485;393.842357704196;392.501520898485;393.842357704196;392.501520898485;393.842359737239;0.00198916976526575;0.0002285165476838;3.47971589851988;5.34051547972654;8.10895359294683;2552.8321279284;2230.88304448539;2013-10;2013;10;2.5311868;19.73;37.99;NA;NA;NA;393.842357704196;2552.16033;2230.29597;NA;383.495754510208;10.3466031939875;0.104175125745841;0.973599306035899;18.8349598521183;411.419879263541;379.210144967199;427.294937664561;14.6322127369966;-33.4525799603651
05/11/2013;0;18.98;38.09;2554.36077;2233.89669;0.056;0.288;0.26;NA;NA;NA;NA;0.0292001977748306;1.10668749566608;4;11;45;1;0;8.09033631961991;1.26071378202266e-05;384.506014378455;385.831881611836;384.506014378455;385.831881611836;384.506014378455;385.831883593917;0.0019940183832496;0.00022727116893017;3.45028858492166;5.30531885690695;8.10537393047965;2548.32526279863;2228.6183833027;2013-11;2013;11;1.7252825;18.98;38.09;NA;384.30560560746;NA;385.831881611836;2554.36077;2233.89669;384.30560560746;384.30560560746;1.52627600437603;0.0292001977748306;1.10668749566608;18.8349598521183;411.419879263541;383.471973180312;413.951780705825;2.35990843152416;-28.1198990939889
12/11/2013;0;18.57;38.15;2568.31356;2246.14914;0.061;0.411;0.27;NA;NA;NA;NA;0.0817484729960568;0.942053831668845;4;11;46;1;0;8.09658707387123;1.26029214595095e-05;380.084367340146;381.401723022566;380.084367340146;381.401723022566;380.084367340146;381.401724976115;0.00200498102890966;0.00022856518963082;3.464245493636;5.33213908823247;8.10533952557908;2558.21534154653;2237.31762306684;2013-11;2013;11;2.6781788;18.57;38.15;NA;384.307544209728;NA;381.401723022566;2568.31356;2246.14914;384.307544209728;384.307544209728;-2.90582118716202;0.0817484729960568;0.942053831668845;18.8349598521183;411.419879263541;385.700442518709;406.834510772539;-4.29871949614289;-25.4327877499727
21/11/2013;0;NA;38.1;2574.66483;2251.60023;NA;NA;0.33;NA;NA;NA;NA;NA;NA;4;11;47;NA;NA;8.10903250901759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8.10641067338447;2567.90717952756;2245.69051811024;2013-11;2013;11;4.3614006;17.83;38.1;NA;NA;NA;380.102145036326;2574.66483;2251.60023;NA;384.728867102533;-4.62672206620749;0.0829584388844735;1.26563269629443;18.8349598521183;411.419879263541;396.608568629825;394.297024794281;-16.5064235934989;-14.1948797579545
27/11/2013;0;17.09;38.15;2573.41458;2262.75246;NA;NA;0.25;NA;NA;NA;NA;NA;NA;4;11;48;1;0;8.10039285397452;1.30589240655938e-05;377.469721907204;378.802567050085;377.469721907204;378.802567050085;377.469721907204;378.802569037952;0.0020289768714228;0.0002207166645116;3.33181506832588;5.14689712868262;8.08639028226944;2563.2963051114;2253.85566133683;2013-11;2013;11;5.182673;17.09;38.15;NA;NA;NA;378.802567050085;2573.41458;2262.75246;NA;385.150189995338;-6.34762294525302;0.0841684047728903;1.58921156092001;18.8349598521183;411.419879263541;407.820423824027;382.145908581843;-29.0178567739424;-3.34334153175843
03/12/2013;0;16.55;38.19;2579.31576;2266.00311;NA;NA;0.26;NA;NA;NA;NA;NA;NA;4;12;49;1;0;8.11165645509524;1.28891008023536e-05;366.812544154639;368.116598824008;366.812544154639;368.116598824008;366.812544154639;368.116600722759;0.00203081046427962;0.00022230354491802;3.35024378492293;5.18183777727678;8.08931527003768;2566.48334328358;2254.72946268657;2013-12;2013;12;0.94567835;16.55;38.19;NA;385.571512888143;NA;368.116598824008;2579.31576;2266.00311;385.571512888143;385.571512888143;-17.454914064135;0.085378370661307;1.91279042554559;18.8349598521183;411.419879263541;405.47269487533;373.515870630068;-37.356096051322;-5.39927180605991
10/12/2013;0;16.17;38.2;2568.56361;2259.70185;NA;NA;0.31;NA;NA;NA;NA;NA;NA;4;12;50;1;0;8.11171472516599;1.29794496561416e-05;365.293815631854;366.598723049266;365.293815631854;366.598723049266;365.293815631854;366.598724947525;0.00202785310458593;0.00021886929575792;3.29521316542665;5.10117085065542;8.08351862168001;2555.11563298429;2247.87095026178;2013-12;2013;12;1.1490777;16.17;38.2;NA;385.987343074524;NA;366.598723049266;2568.56361;2259.70185;385.987343074524;385.987343074524;-19.388620025258;0.0865883365497238;2.23636929017117;18.8349598521183;411.419879263541;410.343926800188;367.55997231693;-43.7452037509219;-0.961249267663845
17/12/2013;0;15.79;38.18;2577.41538;2265.00291;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;12;51;1;0;8.12228965781072;1.27989633203407e-05;356.139188685276;357.417517554468;356.139188685276;357.417517554468;356.139188685276;357.417519373347;0.00203092502151813;0.00022127892516152;3.32898658983973;5.15795913998714;8.08819264732073;2565.26412886328;2254.32453064432;2013-12;2013;12;1.6762823;15.79;38.18;NA;386.9314423788;NA;357.417517554468;2577.41538;2265.00291;386.9314423788;386.9314423788;-29.513924824332;0.0877983024381405;2.55994815479675;18.8349598521183;411.419879263541;406.549794479869;361.699043796258;-49.1322769254013;-4.28152624178961
