datetime,T_seaF_sf,NA,NA,NA,2022,11
01/03/2023,10:00,13.927,NA,NA,2022,11
01/03/2023,11:00,13.9285,NA,NA,2022,11
01/03/2023,12:00,13.9239,NA,NA,2022,11
01/03/2023,13:00,13.9234,NA,NA,2022,11
01/03/2023,14:00,13.9095,NA,NA,2022,11
01/03/2023,15:00,13.907,NA,NA,2022,11
01/03/2023,16:00,13.9021,NA,NA,2022,11
01/03/2023,17:00,13.8799,NA,NA,2022,11
01/03/2023,18:00,13.8585,NA,NA,2022,11
01/03/2023,19:00,13.8492,NA,NA,2022,11
01/03/2023,20:00,13.8628,NA,NA,2022,11
01/03/2023,21:00,13.8679,NA,NA,2022,11
01/03/2023,22:00,13.8583,NA,NA,2022,11
01/03/2023,23:00,13.8692,NA,NA,2022,11
02/03/2023,00:00,13.8659,NA,NA,2022,11
02/03/2023,01:00,13.8746,NA,NA,2022,11
02/03/2023,02:00,13.8715,NA,NA,2022,11
02/03/2023,03:00,13.8666,NA,NA,2022,11
02/03/2023,04:00,13.8636,NA,NA,2022,11
02/03/2023,05:00,13.858,NA,NA,2022,11
02/03/2023,06:00,13.8634,NA,NA,2022,11
02/03/2023,07:00,13.8609,NA,NA,2022,11
02/03/2023,08:00,13.8686,NA,NA,2022,11
02/03/2023,09:00,13.8958,NA,NA,2022,11
02/03/2023,10:00,13.9653,NA,NA,2022,11
02/03/2023,11:00,14.107,NA,NA,2022,11
02/03/2023,12:00,14.1915,NA,NA,2022,11
02/03/2023,13:00,14.2702,NA,NA,2022,11
02/03/2023,14:00,14.2935,NA,NA,2022,11
02/03/2023,15:00,14.1794,NA,NA,2022,11
02/03/2023,16:00,14.1169,NA,NA,2022,11
02/03/2023,17:00,13.9693,NA,NA,2022,11
02/03/2023,18:00,14.0169,NA,NA,2022,11
02/03/2023,19:00,13.9978,NA,NA,2022,11
02/03/2023,20:00,13.9396,NA,NA,2022,11
02/03/2023,21:00,13.9236,NA,NA,2022,11
02/03/2023,22:00,13.912,NA,NA,2022,11
02/03/2023,23:00,13.903,NA,NA,2022,11
03/03/2023,00:00,13.9176,NA,NA,2022,11
03/03/2023,01:00,13.9151,NA,NA,2022,11
03/03/2023,02:00,13.926,NA,NA,2022,11
03/03/2023,03:00,13.9257,NA,NA,2022,11
03/03/2023,04:00,13.9102,NA,NA,2022,11
03/03/2023,05:00,13.9069,NA,NA,2022,11
03/03/2023,06:00,13.9013,NA,NA,2022,11
03/03/2023,07:00,13.896,NA,NA,2022,11
03/03/2023,08:00,13.914,NA,NA,2022,11
03/03/2023,09:00,13.9313,NA,NA,2022,11
03/03/2023,10:00,13.9401,NA,NA,2022,11
03/03/2023,11:00,13.9724,NA,NA,2022,11
03/03/2023,12:00,14.0426,NA,NA,2022,11
03/03/2023,13:00,14.1688,NA,NA,2022,11
03/03/2023,14:00,14.1379,NA,NA,2022,11
03/03/2023,15:00,14.1137,NA,NA,2022,11
03/03/2023,16:00,14.0969,NA,NA,2022,11
03/03/2023,17:00,14.0266,NA,NA,2022,11
03/03/2023,18:00,14.054,NA,NA,2022,11
03/03/2023,19:00,14.0944,NA,NA,2022,11
03/03/2023,20:00,14.0347,NA,NA,2022,11
03/03/2023,21:00,14.0022,NA,NA,2022,11
03/03/2023,22:00,13.9936,NA,NA,2022,11
03/03/2023,23:00,13.9643,NA,NA,2022,11
04/03/2023,00:00,13.9453,NA,NA,2022,11
04/03/2023,01:00,13.922,NA,NA,2022,11
04/03/2023,02:00,13.9232,NA,NA,2022,11
04/03/2023,03:00,13.926,NA,NA,2022,11
04/03/2023,04:00,13.9151,NA,NA,2022,11
04/03/2023,05:00,13.9016,NA,NA,2022,11
04/03/2023,06:00,13.8933,NA,NA,2022,11
04/03/2023,07:00,13.8827,NA,NA,2022,11
04/03/2023,08:00,13.8965,NA,NA,2022,11
04/03/2023,09:00,13.9363,NA,NA,2022,11
04/03/2023,10:00,14.0291,NA,NA,2022,11
04/03/2023,11:00,14.1242,NA,NA,2022,11
04/03/2023,12:00,14.2323,NA,NA,2022,11
04/03/2023,13:00,14.2323,NA,NA,2022,11
04/03/2023,14:00,14.2603,NA,NA,2022,11
04/03/2023,15:00,14.273,NA,NA,2022,11
04/03/2023,16:00,14.2111,NA,NA,2022,11
04/03/2023,17:00,14.2168,NA,NA,2022,11
04/03/2023,18:00,14.1565,NA,NA,2022,11
04/03/2023,19:00,14.1233,NA,NA,2022,11
04/03/2023,20:00,14.0681,NA,NA,2022,11
04/03/2023,21:00,14.1464,NA,NA,2022,11
04/03/2023,22:00,14.1325,NA,NA,2022,11
04/03/2023,23:00,14.1096,NA,NA,2022,11
05/03/2023,00:00,14.0818,NA,NA,2022,11
05/03/2023,01:00,14.056,NA,NA,2022,11
05/03/2023,02:00,14.0362,NA,NA,2022,11
05/03/2023,03:00,13.9992,NA,NA,2022,11
05/03/2023,04:00,13.9531,NA,NA,2022,11
05/03/2023,05:00,13.9151,NA,NA,2022,11
05/03/2023,06:00,13.8996,NA,NA,2022,11
05/03/2023,07:00,13.8863,NA,NA,2022,11
05/03/2023,08:00,13.8985,NA,NA,2022,11
05/03/2023,09:00,13.9751,NA,NA,2022,11
05/03/2023,10:00,14.0614,NA,NA,2022,11
05/03/2023,11:00,14.1056,NA,NA,2022,11
05/03/2023,12:00,14.1671,NA,NA,2022,11
05/03/2023,13:00,14.0785,NA,NA,2022,11
05/03/2023,14:00,14.1081,NA,NA,2022,11
05/03/2023,15:00,14.1895,NA,NA,2022,11
05/03/2023,16:00,14.1677,NA,NA,2022,11
05/03/2023,17:00,14.1354,NA,NA,2022,11
05/03/2023,18:00,14.0903,NA,NA,2022,11
05/03/2023,19:00,14.0838,NA,NA,2022,11
05/03/2023,20:00,14.0591,NA,NA,2022,11
05/03/2023,21:00,14.067,NA,NA,2022,11
05/03/2023,22:00,14.0621,NA,NA,2022,11
05/03/2023,23:00,14.0484,NA,NA,2022,11
06/03/2023,00:00,14.0315,NA,NA,2022,11
06/03/2023,01:00,14.0068,NA,NA,2022,11
06/03/2023,02:00,13.978,NA,NA,2022,11
06/03/2023,03:00,13.9643,NA,NA,2022,11
06/03/2023,04:00,13.95,NA,NA,2022,11
06/03/2023,05:00,13.9695,NA,NA,2022,11
06/03/2023,06:00,13.9699,NA,NA,2022,11
06/03/2023,07:00,13.9531,NA,NA,2022,11
06/03/2023,08:00,13.9401,NA,NA,2022,11
06/03/2023,09:00,13.9573,NA,NA,2022,11
06/03/2023,10:00,14.0129,NA,NA,2022,11
06/03/2023,11:00,14.021,NA,NA,2022,11
06/03/2023,12:00,14.1304,NA,NA,2022,11
06/03/2023,13:00,14.0264,NA,NA,2022,11
06/03/2023,14:00,14.0645,NA,NA,2022,11
06/03/2023,15:00,14.0691,NA,NA,2022,11
06/03/2023,16:00,14.0782,NA,NA,2022,11
06/03/2023,17:00,14.0722,NA,NA,2022,11
06/03/2023,18:00,14.0319,NA,NA,2022,11
06/03/2023,19:00,14.0051,NA,NA,2022,11
06/03/2023,20:00,13.9826,NA,NA,2022,11
06/03/2023,21:00,14.0023,NA,NA,2022,11
06/03/2023,22:00,13.9785,NA,NA,2022,11
06/03/2023,23:00,13.9345,NA,NA,2022,11
07/03/2023,00:00,13.9208,NA,NA,2022,11
07/03/2023,01:00,13.8989,NA,NA,2022,11
07/03/2023,02:00,13.8884,NA,NA,2022,11
07/03/2023,03:00,13.894,NA,NA,2022,11
07/03/2023,04:00,13.8722,NA,NA,2022,11
07/03/2023,05:00,13.8666,NA,NA,2022,11
07/03/2023,06:00,13.8533,NA,NA,2022,11
07/03/2023,07:00,13.87,NA,NA,2022,11
07/03/2023,08:00,13.8637,NA,NA,2022,11
07/03/2023,09:00,13.8796,NA,NA,2022,11
07/03/2023,10:00,13.9021,NA,NA,2022,11
07/03/2023,11:00,13.9531,NA,NA,2022,11
07/03/2023,12:00,13.9612,NA,NA,2022,11
07/03/2023,13:00,13.9871,NA,NA,2022,11
07/03/2023,14:00,13.9608,NA,NA,2022,11
07/03/2023,15:00,13.9551,NA,NA,2022,11
07/03/2023,16:00,13.9282,NA,NA,2022,11
07/03/2023,17:00,13.9061,NA,NA,2022,11
07/03/2023,18:00,13.8928,NA,NA,2022,11
07/03/2023,19:00,13.8832,NA,NA,2022,11
07/03/2023,20:00,13.8796,NA,NA,2022,11
07/03/2023,21:00,13.8816,NA,NA,2022,11
07/03/2023,22:00,13.8852,NA,NA,2022,11
07/03/2023,23:00,13.8736,NA,NA,2022,11
08/03/2023,00:00,13.8578,NA,NA,2022,11
08/03/2023,01:00,13.8609,NA,NA,2022,11
08/03/2023,02:00,13.8634,NA,NA,2022,11
08/03/2023,03:00,13.8539,NA,NA,2022,11
08/03/2023,04:00,13.8686,NA,NA,2022,11
08/03/2023,05:00,13.858,NA,NA,2022,11
08/03/2023,06:00,13.8517,NA,NA,2022,11
08/03/2023,07:00,13.8477,NA,NA,2022,11
08/03/2023,08:00,13.8524,NA,NA,2022,11
08/03/2023,09:00,13.8666,NA,NA,2022,11
08/03/2023,10:00,13.9208,NA,NA,2022,11
08/03/2023,11:00,13.9713,NA,NA,2022,11
08/03/2023,12:00,14.0326,NA,NA,2022,11
08/03/2023,13:00,13.9947,NA,NA,2022,11
08/03/2023,14:00,13.9262,NA,NA,2022,11
08/03/2023,15:00,13.934,NA,NA,2022,11
08/03/2023,16:00,13.9446,NA,NA,2022,11
08/03/2023,17:00,13.945,NA,NA,2022,11
08/03/2023,18:00,13.9273,NA,NA,2022,11
08/03/2023,19:00,13.9183,NA,NA,2022,11
08/03/2023,20:00,13.9039,NA,NA,2022,11
08/03/2023,21:00,13.8933,NA,NA,2022,11
08/03/2023,22:00,13.8958,NA,NA,2022,11
08/03/2023,23:00,13.8933,NA,NA,2022,11
09/03/2023,00:00,13.8848,NA,NA,2022,11
09/03/2023,01:00,13.8771,NA,NA,2022,11
09/03/2023,02:00,13.8715,NA,NA,2022,11
09/03/2023,03:00,13.8821,NA,NA,2022,11
09/03/2023,04:00,13.8848,NA,NA,2022,11
09/03/2023,05:00,13.888,NA,NA,2022,11
09/03/2023,06:00,13.8859,NA,NA,2022,11
09/03/2023,07:00,13.8829,NA,NA,2022,11
09/03/2023,08:00,13.8927,NA,NA,2022,11
09/03/2023,09:00,13.9503,NA,NA,2022,11
09/03/2023,10:00,13.9821,NA,NA,2022,11
09/03/2023,11:00,14.1323,NA,NA,2022,11
09/03/2023,12:00,14.1637,NA,NA,2022,11
09/03/2023,13:00,14.1593,NA,NA,2022,11
09/03/2023,14:00,14.1597,NA,NA,2022,11
09/03/2023,15:00,14.067,NA,NA,2022,11
09/03/2023,16:00,13.9855,NA,NA,2022,11
09/03/2023,17:00,14.0104,NA,NA,2022,11
09/03/2023,18:00,13.9936,NA,NA,2022,11
09/03/2023,19:00,13.9678,NA,NA,2022,11
09/03/2023,20:00,13.9401,NA,NA,2022,11
09/03/2023,21:00,13.9075,NA,NA,2022,11
09/03/2023,22:00,13.9369,NA,NA,2022,11
09/03/2023,23:00,13.9264,NA,NA,2022,11
10/03/2023,00:00,13.9141,NA,NA,2022,11
10/03/2023,01:00,13.9041,NA,NA,2022,11
10/03/2023,02:00,13.9064,NA,NA,2022,11
10/03/2023,03:00,13.9019,NA,NA,2022,11
10/03/2023,04:00,13.8949,NA,NA,2022,11
10/03/2023,05:00,13.8908,NA,NA,2022,11
10/03/2023,06:00,13.8827,NA,NA,2022,11
10/03/2023,07:00,13.8711,NA,NA,2022,11
10/03/2023,08:00,13.8778,NA,NA,2022,11
10/03/2023,09:00,13.8908,NA,NA,2022,11
10/03/2023,10:00,13.9178,NA,NA,2022,11
10/03/2023,11:00,13.9046,NA,NA,2022,11
10/03/2023,12:00,13.896,NA,NA,2022,11
10/03/2023,13:00,13.9038,NA,NA,2022,11
10/03/2023,14:00,13.8991,NA,NA,2022,11
10/03/2023,15:00,13.8807,NA,NA,2022,11
10/03/2023,16:00,13.9457,NA,NA,2022,11
10/03/2023,17:00,13.9816,NA,NA,2022,11
10/03/2023,18:00,13.9531,NA,NA,2022,11
10/03/2023,19:00,13.8989,NA,NA,2022,11
10/03/2023,20:00,13.8771,NA,NA,2022,11
10/03/2023,21:00,13.865,NA,NA,2022,11
10/03/2023,22:00,13.8421,NA,NA,2022,11
10/03/2023,23:00,13.8092,NA,NA,2022,11
11/03/2023,00:00,13.8022,NA,NA,2022,11
11/03/2023,01:00,13.7902,NA,NA,2022,11
11/03/2023,02:00,13.8335,NA,NA,2022,11
11/03/2023,03:00,13.8447,NA,NA,2022,11
11/03/2023,04:00,13.8483,NA,NA,2022,11
11/03/2023,05:00,13.8366,NA,NA,2022,11
11/03/2023,06:00,13.8285,NA,NA,2022,11
11/03/2023,07:00,13.8184,NA,NA,2022,11
11/03/2023,08:00,13.8067,NA,NA,2022,11
11/03/2023,09:00,13.8026,NA,NA,2022,11
11/03/2023,10:00,13.8227,NA,NA,2022,11
11/03/2023,11:00,13.9021,NA,NA,2022,11
11/03/2023,12:00,13.9732,NA,NA,2022,11
11/03/2023,13:00,14.0378,NA,NA,2022,11
11/03/2023,14:00,13.9239,NA,NA,2022,11
11/03/2023,15:00,14.0411,NA,NA,2022,11
11/03/2023,16:00,13.9612,NA,NA,2022,11
11/03/2023,17:00,13.8686,NA,NA,2022,11
11/03/2023,18:00,13.8935,NA,NA,2022,11
11/03/2023,19:00,13.9044,NA,NA,2022,11
11/03/2023,20:00,13.9506,NA,NA,2022,11
11/03/2023,21:00,13.9131,NA,NA,2022,11
11/03/2023,22:00,13.9178,NA,NA,2022,11
11/03/2023,23:00,13.9309,NA,NA,2022,11
12/03/2023,00:00,13.9288,NA,NA,2022,11
12/03/2023,01:00,13.9288,NA,NA,2022,11
12/03/2023,02:00,13.913,NA,NA,2022,11
12/03/2023,03:00,13.9127,NA,NA,2022,11
12/03/2023,04:00,13.9183,NA,NA,2022,11
12/03/2023,05:00,13.9153,NA,NA,2022,11
12/03/2023,06:00,13.9106,NA,NA,2022,11
12/03/2023,07:00,13.9016,NA,NA,2022,11
12/03/2023,08:00,13.9183,NA,NA,2022,11
12/03/2023,09:00,13.9917,NA,NA,2022,11
12/03/2023,10:00,14.2097,NA,NA,2022,11
12/03/2023,11:00,14.1698,NA,NA,2022,11
12/03/2023,12:00,14.1516,NA,NA,2022,11
12/03/2023,13:00,14.2249,NA,NA,2022,11
12/03/2023,14:00,14.6961,NA,NA,2022,11
12/03/2023,15:00,14.2139,NA,NA,2022,11
12/03/2023,16:00,14.3304,NA,NA,2022,11
12/03/2023,17:00,14.237,NA,NA,2022,11
12/03/2023,18:00,14.1306,NA,NA,2022,11
12/03/2023,19:00,14.0798,NA,NA,2022,11
12/03/2023,20:00,14.0418,NA,NA,2022,11
12/03/2023,21:00,14.0286,NA,NA,2022,11
12/03/2023,22:00,14.289,NA,NA,2022,11
12/03/2023,23:00,14.2572,NA,NA,2022,11
13/03/2023,00:00,14.1752,NA,NA,2022,11
13/03/2023,01:00,14.1541,NA,NA,2022,11
13/03/2023,02:00,14.2435,NA,NA,2022,11
13/03/2023,03:00,14.2511,NA,NA,2022,11
13/03/2023,04:00,14.1763,NA,NA,2022,11
13/03/2023,05:00,14.1081,NA,NA,2022,11
13/03/2023,06:00,14.0621,NA,NA,2022,11
13/03/2023,07:00,14.0432,NA,NA,2022,11
13/03/2023,08:00,14.0448,NA,NA,2022,11
13/03/2023,09:00,14.0296,NA,NA,2022,11
13/03/2023,10:00,14.0434,NA,NA,2022,11
13/03/2023,11:00,14.3034,NA,NA,2022,11
13/03/2023,12:00,14.1783,NA,NA,2022,11
13/03/2023,13:00,14.246,NA,NA,2022,11
13/03/2023,14:00,14.4403,NA,NA,2022,11
13/03/2023,15:00,14.471,NA,NA,2022,11
13/03/2023,16:00,14.5108,NA,NA,2022,11
13/03/2023,17:00,14.4143,NA,NA,2022,11
13/03/2023,18:00,14.6523,NA,NA,2022,11
13/03/2023,19:00,14.6408,NA,NA,2022,11
13/03/2023,20:00,14.652,NA,NA,2022,11
13/03/2023,21:00,14.6289,NA,NA,2022,11
13/03/2023,22:00,14.6139,NA,NA,2022,11
13/03/2023,23:00,14.6486,NA,NA,2022,11
14/03/2023,00:00,14.6781,NA,NA,2022,11
14/03/2023,01:00,14.6551,NA,NA,2022,11
14/03/2023,02:00,14.6439,NA,NA,2022,11
14/03/2023,03:00,14.5821,NA,NA,2022,11
14/03/2023,04:00,14.5985,NA,NA,2022,11
14/03/2023,05:00,14.5492,NA,NA,2022,11
14/03/2023,06:00,14.46,NA,NA,2022,11
14/03/2023,07:00,14.4171,NA,NA,2022,11
14/03/2023,08:00,14.4575,NA,NA,2022,11
14/03/2023,09:00,14.4687,NA,NA,2022,11
14/03/2023,10:00,14.4569,NA,NA,2022,11
14/03/2023,11:00,14.4873,NA,NA,2022,11
14/03/2023,12:00,14.4682,NA,NA,2022,11
14/03/2023,13:00,14.4748,NA,NA,2022,11
14/03/2023,14:00,14.4817,NA,NA,2022,11
14/03/2023,15:00,14.5043,NA,NA,2022,11
14/03/2023,16:00,14.4873,NA,NA,2022,11
14/03/2023,17:00,14.4092,NA,NA,2022,11
14/03/2023,18:00,14.287,NA,NA,2022,11
14/03/2023,19:00,14.2242,NA,NA,2022,11
14/03/2023,20:00,14.1991,NA,NA,2022,11
14/03/2023,21:00,14.1754,NA,NA,2022,11
14/03/2023,22:00,14.1165,NA,NA,2022,11
14/03/2023,23:00,14.0431,NA,NA,2022,11
15/03/2023,00:00,14.016,NA,NA,2022,11
15/03/2023,01:00,13.978,NA,NA,2022,11
15/03/2023,02:00,13.9371,NA,NA,2022,11
15/03/2023,03:00,13.9405,NA,NA,2022,11
15/03/2023,04:00,13.9365,NA,NA,2022,11
15/03/2023,05:00,13.9861,NA,NA,2022,11
15/03/2023,06:00,13.9917,NA,NA,2022,11
15/03/2023,07:00,13.9936,NA,NA,2022,11
15/03/2023,08:00,14.0104,NA,NA,2022,11
15/03/2023,09:00,14.0858,NA,NA,2022,11
15/03/2023,10:00,14.1354,NA,NA,2022,11
15/03/2023,11:00,14.1845,NA,NA,2022,11
15/03/2023,12:00,14.1732,NA,NA,2022,11
15/03/2023,13:00,14.1182,NA,NA,2022,11
15/03/2023,14:00,14.0782,NA,NA,2022,11
15/03/2023,15:00,14.1298,NA,NA,2022,11
15/03/2023,16:00,14.2501,NA,NA,2022,11
15/03/2023,17:00,14.1217,NA,NA,2022,11
15/03/2023,18:00,14.1,NA,NA,2022,11
15/03/2023,19:00,14.1384,NA,NA,2022,11
15/03/2023,20:00,14.1702,NA,NA,2022,11
15/03/2023,21:00,14.1758,NA,NA,2022,11
15/03/2023,22:00,14.1653,NA,NA,2022,11
15/03/2023,23:00,14.146,NA,NA,2022,11
16/03/2023,00:00,14.1455,NA,NA,2022,11
16/03/2023,01:00,14.1374,NA,NA,2022,11
16/03/2023,02:00,14.1354,NA,NA,2022,11
16/03/2023,03:00,14.1323,NA,NA,2022,11
16/03/2023,04:00,14.1163,NA,NA,2022,11
16/03/2023,05:00,14.1081,NA,NA,2022,11
16/03/2023,06:00,14.0746,NA,NA,2022,11
16/03/2023,07:00,14.054,NA,NA,2022,11
16/03/2023,08:00,14.051,NA,NA,2022,11
16/03/2023,09:00,14.0717,NA,NA,2022,11
16/03/2023,10:00,14.1572,NA,NA,2022,11
16/03/2023,11:00,14.6278,NA,NA,2022,11
16/03/2023,12:00,14.7783,NA,NA,2022,11
16/03/2023,13:00,14.7038,NA,NA,2022,11
16/03/2023,14:00,14.5628,NA,NA,2022,11
16/03/2023,15:00,14.3996,NA,NA,2022,11
16/03/2023,16:00,13.9619,NA,NA,2022,11
16/03/2023,17:00,14.3141,NA,NA,2022,11
16/03/2023,18:00,14.8565,NA,NA,2022,11
16/03/2023,19:00,15.3458,NA,NA,2022,11
16/03/2023,20:00,15.7411,NA,NA,2022,11
16/03/2023,21:00,16.0634,NA,NA,2022,11
16/03/2023,22:00,16.3262,NA,NA,2022,11
16/03/2023,23:00,16.5371,NA,NA,2022,11
17/03/2023,00:00,16.7077,NA,NA,2022,11
17/03/2023,01:00,16.8408,NA,NA,2022,11
17/03/2023,02:00,16.9468,NA,NA,2022,11
17/03/2023,03:00,17.0354,NA,NA,2022,11
17/03/2023,04:00,17.0953,NA,NA,2022,11
17/03/2023,05:00,17.14,NA,NA,2022,11
17/03/2023,06:00,17.1722,NA,NA,2022,11
17/03/2023,07:00,17.1963,NA,NA,2022,11
17/03/2023,08:00,17.2301,NA,NA,2022,11
17/03/2023,09:00,17.3124,NA,NA,2022,11
17/03/2023,10:00,17.3838,NA,NA,2022,11
