"datetime";"temp_eol_c";"sal_eol_psu";"oxy_umol_kg";"Year";"Month";"Year.Month";"Year.Month.Day";"dMonth";"NB_OBS_DAY";"Hour"
2019-12-16;16.3244;37.9011401359408;244.756505311086;"2019";"12";"2019-12";"2019-12-16";31;1;"09:00:00"
2019-12-17;16.2745833333333;37.938069791261;243.947140059405;"2019";"12";"2019-12";"2019-12-17";31;1;"09:00:00"
2019-12-18;16.2372;37.9511494465812;243.997300652587;"2019";"12";"2019-12";"2019-12-18";31;1;"09:00:00"
2019-12-19;16.1292333333333;37.9972124352349;245.391441617571;"2019";"12";"2019-12";"2019-12-19";31;1;"09:00:00"
2019-12-20;16.1461333333333;37.9164087572217;245.93255665414;"2019";"12";"2019-12";"2019-12-20";31;1;"09:00:00"
2019-12-21;15.8453333333333;37.6101884125419;252.001543796246;"2019";"12";"2019-12";"2019-12-21";31;1;"09:00:00"
2019-12-22;15.8877833333333;37.4765347345289;250.338352440001;"2019";"12";"2019-12";"2019-12-22";31;1;"09:00:00"
2019-12-23;15.9101;37.9608977231824;247.450706318883;"2019";"12";"2019-12";"2019-12-23";31;1;"09:00:00"
2019-12-24;15.9240166666667;37.9370440451693;245.476001014409;"2019";"12";"2019-12";"2019-12-24";31;1;"09:00:00"
2019-12-25;15.84095;37.9441237004896;246.125659080621;"2019";"12";"2019-12";"2019-12-25";31;1;"09:00:00"
2019-12-26;15.42675;37.6403366891431;247.683546037698;"2019";"12";"2019-12";"2019-12-26";31;1;"09:00:00"
2019-12-27;15.6850666666667;37.7622663444633;247.896333756824;"2019";"12";"2019-12";"2019-12-27";31;1;"09:00:00"
2019-12-28;15.69565;37.755329333117;248.235259495111;"2019";"12";"2019-12";"2019-12-28";31;1;"09:00:00"
2019-12-29;15.6707666666667;37.7931756551038;247.477746144546;"2019";"12";"2019-12";"2019-12-29";31;1;"09:00:00"
2019-12-30;15.6997333333333;37.8206719770907;247.275475593647;"2019";"12";"2019-12";"2019-12-30";31;1;"09:00:00"
2019-12-31;15.8431333333333;37.830251632411;248.02422268696;"2019";"12";"2019-12";"2019-12-31";31;1;"09:00:00"
2020-01-01;15.6481666666667;37.8011312877312;248.442669002465;"2020";"01";"2020-01";"2020-01-01";31;1;"09:00:00"
2020-01-02;15.6993333333333;37.8118609430514;247.737895055204;"2020";"01";"2020-01";"2020-01-02";31;1;"09:00:00"
2020-01-03;15.6757833333333;37.8309072650384;247.773208640238;"2020";"01";"2020-01";"2020-01-03";31;1;"09:00:00"
2020-01-04;15.5979666666667;37.8342702536919;248.510743695795;"2020";"01";"2020-01";"2020-01-04";31;1;"09:00:00"
2020-01-05;15.62375;37.8583999090121;246.795680967568;"2020";"01";"2020-01";"2020-01-05";31;1;"09:00:00"
2020-01-06;15.5599833333333;37.8423462309991;248.956707525761;"2020";"01";"2020-01";"2020-01-06";31;1;"09:00:00"
2020-01-07;15.4255833333333;37.8235258863193;248.949480635009;"2020";"01";"2020-01";"2020-01-07";31;1;"09:00:00"
2020-01-08;15.4589666666667;37.8537888749728;248.276307986821;"2020";"01";"2020-01";"2020-01-08";31;1;"09:00:00"
2020-01-09;15.3468666666667;37.8433185302931;249.217230380331;"2020";"01";"2020-01";"2020-01-09";31;1;"09:00:00"
2020-01-10;15.3289;37.86046485228;248.920156055423;"2020";"01";"2020-01";"2020-01-10";31;1;"09:00:00"
2020-01-11;15.2973833333333;37.9027278409335;248.769691029574;"2020";"01";"2020-01";"2020-01-11";31;1;"09:00:00"
2020-01-12;15.2747333333333;37.8930574962538;248.361552644584;"2020";"01";"2020-01";"2020-01-12";31;1;"09:00:00"
2020-01-13;15.2534;37.9027538182407;248.833101540783;"2020";"01";"2020-01";"2020-01-13";31;1;"09:00:00"
2020-01-14;15.1961;37.9145334735609;249.837982332348;"2020";"01";"2020-01";"2020-01-14";31;1;"09:00:00"
2020-01-15;15.1349;37.9027964622145;251.223484420357;"2020";"01";"2020-01";"2020-01-15";31;1;"09:00:00"
2020-01-16;15.1014833333333;37.8867261175347;251.358939935915;"2020";"01";"2020-01";"2020-01-16";31;1;"09:00:00"
2020-01-17;15.0616333333333;37.9042224395216;250.973720941902;"2020";"01";"2020-01";"2020-01-17";31;1;"09:00:00"
2020-01-18;14.9600833333333;37.9019854281752;251.486495268415;"2020";"01";"2020-01";"2020-01-18";31;1;"09:00:00"
2020-01-19;14.9332333333333;37.9231984168287;250.739368030326;"2020";"01";"2020-01";"2020-01-19";31;1;"09:00:00"
2020-01-20;14.9177833333333;37.9630614054823;249.323436029413;"2020";"01";"2020-01";"2020-01-20";31;1;"09:00:00"
2020-01-21;14.6551333333333;38.0547743941359;248.702502286422;"2020";"01";"2020-01";"2020-01-21";31;1;"09:00:00"
2020-01-22;14.51145;38.0706873827894;249.92615121911;"2020";"01";"2020-01";"2020-01-22";31;1;"09:00:00"
2020-01-23;14.42935;38.082450371443;252.40586430532;"2020";"01";"2020-01";"2020-01-23";31;1;"09:00:00"
2020-01-24;14.4523;38.0278633600966;253.65181746383;"2020";"01";"2020-01";"2020-01-24";31;1;"09:00:00"
2020-01-25;14.4902833333333;38.0449096820835;252.735424905008;"2020";"01";"2020-01";"2020-01-25";31;1;"09:00:00"
2020-01-26;14.4944666666667;38.0401393374037;253.471511890594;"2020";"01";"2020-01";"2020-01-26";31;1;"09:00:00"
2020-01-27;14.52545;38.0547023260573;253.843496244937;"2020";"01";"2020-01";"2020-01-27";31;1;"09:00:00"
2020-01-28;14.4689666666667;38.0502319813775;254.467653082464;"2020";"01";"2020-01";"2020-01-28";31;1;"09:00:00"
2020-01-29;14.3866666666667;38.0492783033644;255.523965238439;"2020";"01";"2020-01";"2020-01-29";31;1;"09:00:00"
2020-01-30;14.3088833333333;38.087691292018;252.744524262048;"2020";"01";"2020-01";"2020-01-30";31;1;"09:00:00"
2020-01-31;14.3478666666667;38.0902876140049;253.263921711586;"2020";"01";"2020-01";"2020-01-31";31;1;"09:00:00"
2020-02-01;14.37655;38.0833839359918;254.385267315745;"2020";"02";"2020-02";"2020-02-01";29;1;"09:00:00"
2020-02-02;14.3420166666667;38.085613591312;254.784964248866;"2020";"02";"2020-02";"2020-02-02";29;1;"09:00:00"
2020-02-03;14.33065;38.0891932466322;256.329109865851;"2020";"02";"2020-02";"2020-02-03";29;1;"09:00:00"
2020-02-04;14.3845166666667;38.0777562352858;258.133043224042;"2020";"02";"2020-02";"2020-02-04";29;1;"09:00:00"
2020-02-05;14.3122166666667;38.0916358906061;254.946045762179;"2020";"02";"2020-02";"2020-02-05";29;1;"09:00:00"
2020-02-06;14.29725;38.0957155459263;253.095748705949;"2020";"02";"2020-02";"2020-02-06";29;1;"09:00:00"
2020-02-07;14.2649;38.0928952012465;255.052470689834;"2020";"02";"2020-02";"2020-02-07";29;1;"09:00:00"
2020-02-08;14.0992666666667;37.9788248565668;256.958310083682;"2020";"02";"2020-02";"2020-02-08";29;1;"09:00:00"
2020-02-09;14.2714166666667;38.078454511887;256.771447539629;"2020";"02";"2020-02";"2020-02-09";29;1;"09:00:00"
2020-02-10;14.18425;38.0517508338739;259.221929633322;"2020";"02";"2020-02";"2020-02-10";29;1;"09:00:00"
2020-02-11;14.1838333333333;38.0587471558608;260.056751741055;"2020";"02";"2020-02";"2020-02-11";29;1;"09:00:00"
2020-02-12;14.0185333333333;38.1882934778477;249.078176538161;"2020";"02";"2020-02";"2020-02-12";29;1;"09:00:00"
2020-02-13;14.1673333333333;38.1424397998346;254.388466506097;"2020";"02";"2020-02";"2020-02-13";29;1;"09:00:00"
2020-02-14;14.1073166666667;38.1333694551548;256.040818741486;"2020";"02";"2020-02";"2020-02-14";29;1;"09:00:00"
2020-02-15;14.1614333333333;38.132799110475;255.801778342968;"2020";"02";"2020-02";"2020-02-15";29;1;"09:00:00"
2020-02-16;14.2619666666667;38.0828787657953;256.153699719519;"2020";"02";"2020-02";"2020-02-16";29;1;"09:00:00"
2020-02-17;14.2480333333333;38.0874584211155;258.732363032287;"2020";"02";"2020-02";"2020-02-17";29;1;"09:00:00"
2020-02-18;14.2126166666667;38.0645547431024;257.747358743925;"2020";"02";"2020-02";"2020-02-18";29;1;"09:00:00"
2020-02-19;14.26735;38.085617731756;257.81536201838;"2020";"02";"2020-02";"2020-02-19";29;1;"09:00:00"
2020-02-20;14.2679166666667;38.0822473870762;260.389143646246;"2020";"02";"2020-02";"2020-02-20";29;1;"09:00:00"
2020-02-21;14.2732333333333;38.0995437090631;259.289998003877;"2020";"02";"2020-02";"2020-02-21";29;1;"09:00:00"
2020-02-22;14.28355;38.1005566977167;259.677888440166;"2020";"02";"2020-02";"2020-02-22";29;1;"09:00:00"
2020-02-23;14.2844333333333;38.0905863530369;261.587163026255;"2020";"02";"2020-02";"2020-02-23";29;1;"09:00:00"
2020-02-24;14.2706166666667;38.1032493416905;260.683253045117;"2020";"02";"2020-02";"2020-02-24";29;1;"09:00:00"
2020-02-25;14.4506;38.1002289970108;265.025647737694;"2020";"02";"2020-02";"2020-02-25";29;1;"09:00:00"
2020-02-26;14.1814833333333;38.0860253189976;262.686981246637;"2020";"02";"2020-02";"2020-02-26";29;1;"09:00:00"
2020-02-27;14.0437166666667;38.1490716409845;253.726792920921;"2020";"02";"2020-02";"2020-02-27";29;1;"09:00:00"
2020-02-28;14.0389666666667;38.1520179629715;254.960100450549;"2020";"02";"2020-02";"2020-02-28";29;1;"09:00:00"
2020-02-29;13.9756333333333;38.163730951625;252.186986515977;"2020";"02";"2020-02";"2020-02-29";29;1;"09:00:00"
2020-03-01;13.9022833333333;38.1472939402785;257.342267917684;"2020";"03";"2020-03";"2020-03-01";31;1;"09:00:00"
2020-03-02;13.8305666666667;37.8973569289322;256.65261562855;"2020";"03";"2020-03";"2020-03-02";31;1;"09:00:00"
2020-03-03;13.8299833333333;38.1224699175857;257.213616542249;"2020";"03";"2020-03";"2020-03-03";31;1;"09:00:00"
2020-03-04;13.89455;38.1112495729059;253.004482245897;"2020";"03";"2020-03";"2020-03-04";31;1;"09:00:00"
2020-03-05;13.8449833333333;38.0891958948929;257.373510160237;"2020";"03";"2020-03";"2020-03-05";31;1;"09:00:00"
2020-03-06;13.82435;38.0704588835464;258.349667896067;"2020";"03";"2020-03";"2020-03-06";31;1;"09:00:00"
2020-03-07;13.9159833333333;38.0738552055333;253.198213245915;"2020";"03";"2020-03";"2020-03-07";31;1;"09:00:00"
2020-03-08;13.8989833333333;38.0655848608536;259.730264255348;"2020";"03";"2020-03";"2020-03-08";31;1;"09:00:00"
2020-03-09;13.9664333333333;38.0406811828404;264.012441460013;"2020";"03";"2020-03";"2020-03-09";31;1;"09:00:00"
2020-03-10;13.9141333333333;37.975044171494;261.696219572236;"2020";"03";"2020-03";"2020-03-10";31;1;"09:00:00"
2020-03-11;13.9098;37.62395;263.926341778852;"2020";"03";"2020-03";"2020-03-11";31;1;"09:00:00"
2020-03-12;14.1572166666667;37.6503833333333;264.416533989999;"2020";"03";"2020-03";"2020-03-12";31;1;"09:00:00"
2020-03-13;14.07875;37.6501166666667;265.900206279564;"2020";"03";"2020-03";"2020-03-13";31;1;"09:00:00"
2020-03-14;14.0849333333333;37.60715;259.643933514125;"2020";"03";"2020-03";"2020-03-14";31;1;"09:00:00"
2020-03-15;14.1901666666667;37.6504166666667;261.643160956495;"2020";"03";"2020-03";"2020-03-15";31;1;"09:00:00"
2020-03-16;14.2300833333333;37.6405;264.807622847532;"2020";"03";"2020-03";"2020-03-16";31;1;"09:00:00"
2020-03-17;13.8876666666667;37.4025333333333;265.0354600236;"2020";"03";"2020-03";"2020-03-17";31;1;"09:00:00"
2020-03-18;14.0248833333333;37.2895;267.082523767668;"2020";"03";"2020-03";"2020-03-18";31;1;"09:00:00"
2020-03-19;14.1351166666667;37.29125;269.018487318658;"2020";"03";"2020-03";"2020-03-19";31;1;"09:00:00"
2020-03-20;14.2905833333333;37.2890833333333;268.220664797641;"2020";"03";"2020-03";"2020-03-20";31;1;"09:00:00"
2020-03-21;14.1355833333333;37.3383;273.419316982768;"2020";"03";"2020-03";"2020-03-21";31;1;"09:00:00"
2020-03-22;14.3629166666667;37.3751666666667;268.533934247419;"2020";"03";"2020-03";"2020-03-22";31;1;"09:00:00"
2020-03-23;14.3504666666667;37.3632333333333;271.559095820848;"2020";"03";"2020-03";"2020-03-23";31;1;"09:00:00"
2020-03-24;14.0239833333333;37.3894333333333;267.477163660166;"2020";"03";"2020-03";"2020-03-24";31;1;"09:00:00"
2020-03-25;13.8865666666667;37.3976833333333;266.204764430219;"2020";"03";"2020-03";"2020-03-25";31;1;"09:00:00"
2020-03-26;13.86105;37.4365666666667;263.759673129106;"2020";"03";"2020-03";"2020-03-26";31;1;"09:00:00"
2020-03-27;13.6968333333333;37.4433166666667;264.499001875358;"2020";"03";"2020-03";"2020-03-27";31;1;"09:00:00"
2020-03-28;13.8864166666667;37.4463833333333;264.715466714047;"2020";"03";"2020-03";"2020-03-28";31;1;"09:00:00"
2020-03-29;14.0685333333333;37.4594833333333;268.578627378336;"2020";"03";"2020-03";"2020-03-29";31;1;"09:00:00"
2020-03-30;14.1864666666667;37.5294333333333;263.876441301465;"2020";"03";"2020-03";"2020-03-30";31;1;"09:00:00"
2020-03-31;14.00705;37.7151166666667;258.462514563278;"2020";"03";"2020-03";"2020-03-31";31;1;"09:00:00"
2020-04-01;13.8613;37.77495;259.880090268655;"2020";"04";"2020-04";"2020-04-01";30;1;"09:00:00"
2020-04-02;13.82795;37.8080833333333;258.348584311693;"2020";"04";"2020-04";"2020-04-02";30;1;"09:00:00"
2020-04-03;13.8830666666667;37.8774666666667;257.596550982975;"2020";"04";"2020-04";"2020-04-03";30;1;"09:00:00"
2020-04-04;13.9497166666667;37.8260833333333;260.031525171227;"2020";"04";"2020-04";"2020-04-04";30;1;"09:00:00"
2020-04-05;14.0253666666667;37.7694;265.90650472428;"2020";"04";"2020-04";"2020-04-05";30;1;"09:00:00"
2020-04-06;14.2179833333333;37.8014166666667;265.212743505978;"2020";"04";"2020-04";"2020-04-06";30;1;"09:00:00"
2020-04-07;14.4520333333333;37.7677333333333;265.56240524866;"2020";"04";"2020-04";"2020-04-07";30;1;"09:00:00"
2020-04-08;14.4543;37.7803166666667;265.469840402769;"2020";"04";"2020-04";"2020-04-08";30;1;"09:00:00"
2020-04-09;14.2990666666667;37.8208;267.418598261733;"2020";"04";"2020-04";"2020-04-09";30;1;"09:00:00"
2020-04-10;15.1600666666667;37.8768666666667;264.507352823843;"2020";"04";"2020-04";"2020-04-10";30;1;"09:00:00"
2020-04-11;15.3998666666667;37.8683333333333;264.737025766587;"2020";"04";"2020-04";"2020-04-11";30;1;"09:00:00"
2020-04-12;15.2101666666667;37.88165;263.199634393391;"2020";"04";"2020-04";"2020-04-12";30;1;"09:00:00"
2020-04-13;15.4048333333333;37.8567666666667;266.50684191964;"2020";"04";"2020-04";"2020-04-13";30;1;"09:00:00"
2020-04-14;15.2395;37.8716833333333;265.520688682326;"2020";"04";"2020-04";"2020-04-14";30;1;"09:00:00"
2020-04-15;15.2412333333333;37.83895;261.831735207282;"2020";"04";"2020-04";"2020-04-15";30;1;"09:00:00"
2020-04-16;15.4466333333333;37.8393;267.140100927826;"2020";"04";"2020-04";"2020-04-16";30;1;"09:00:00"
2020-04-17;15.6278166666667;37.83155;263.86200955296;"2020";"04";"2020-04";"2020-04-17";30;1;"09:00:00"
2020-04-18;15.6558333333333;37.7978166666667;263.237114942116;"2020";"04";"2020-04";"2020-04-18";30;1;"09:00:00"
2020-04-19;15.8278333333333;37.78645;264.50621194182;"2020";"04";"2020-04";"2020-04-19";30;1;"09:00:00"
2020-04-20;15.7201166666667;37.76555;259.888143633854;"2020";"04";"2020-04";"2020-04-20";30;1;"09:00:00"
2020-04-21;15.5122833333333;37.7804833333333;258.457934165563;"2020";"04";"2020-04";"2020-04-21";30;1;"09:00:00"
2020-04-22;15.4441833333333;37.7983833333333;256.977466933356;"2020";"04";"2020-04";"2020-04-22";30;1;"09:00:00"
2020-04-23;15.4845;37.9812490013908;253.176740938768;"2020";"04";"2020-04";"2020-04-23";30;1;"09:00:00"
2020-04-24;15.6583333333333;37.9631266865447;257.523418722975;"2020";"04";"2020-04";"2020-04-24";30;1;"09:00:00"
2020-04-25;15.9947;37.518637705032;260.442983760326;"2020";"04";"2020-04";"2020-04-25";30;1;"09:00:00"
2020-04-26;16.1557666666667;37.7841487235193;261.563342330271;"2020";"04";"2020-04";"2020-04-26";30;1;"09:00:00"
2020-04-27;16.4337666666667;37.81269307534;260.724026520876;"2020";"04";"2020-04";"2020-04-27";30;1;"09:00:00"
2020-04-28;16.2240166666667;37.8135207604939;260.765722038627;"2020";"04";"2020-04";"2020-04-28";30;1;"09:00:00"
2020-04-29;16.5713666666667;37.6930984456479;259.495976192407;"2020";"04";"2020-04";"2020-04-29";30;1;"09:00:00"
2020-04-30;16.61895;37.7951761308019;259.099128341858;"2020";"04";"2020-04";"2020-04-30";30;1;"09:00:00"
2020-05-01;16.2565166666667;37.8280204826225;260.812946028601;"2020";"05";"2020-05";"2020-05-01";31;1;"09:00:00"
2020-05-02;15.9505333333333;37.8927981677765;260.315409648685;"2020";"05";"2020-05";"2020-05-02";31;1;"09:00:00"
2020-05-03;15.6115333333333;37.9912091862638;264.254784390305;"2020";"05";"2020-05";"2020-05-03";31;1;"09:00:00"
2020-05-04;16.10785;37.9904535380844;261.218666420995;"2020";"05";"2020-05";"2020-05-04";31;1;"09:00:00"
2020-05-05;17.1573666666667;37.9010145565717;253.699232325088;"2020";"05";"2020-05";"2020-05-05";31;1;"09:00:00"
2020-05-06;17.6445166666667;37.8684922417257;255.100772660284;"2020";"05";"2020-05";"2020-05-06";31;1;"09:00:00"
2020-05-07;17.8472833333333;37.852003260213;254.272830857362;"2020";"05";"2020-05";"2020-05-07";31;1;"09:00:00"
2020-05-08;18.3647833333333;37.7544476120336;251.871316500049;"2020";"05";"2020-05";"2020-05-08";31;1;"09:00:00"
2020-05-09;18.7571166666667;37.7374586305209;252.79445896494;"2020";"05";"2020-05";"2020-05-09";31;1;"09:00:00"
2020-05-10;17.7951833333333;37.8012029823415;255.848712321603;"2020";"05";"2020-05";"2020-05-10";31;1;"09:00:00"
2020-05-11;17.48275;37.6837473341622;253.899823462307;"2020";"05";"2020-05";"2020-05-11";31;1;"09:00:00"
2020-05-12;17.7097833333333;37.5771583526495;255.104412805312;"2020";"05";"2020-05";"2020-05-12";31;1;"09:00:00"
2020-05-13;17.9620666666667;37.6996527044701;252.883631291408;"2020";"05";"2020-05";"2020-05-13";31;1;"09:00:00"
2020-05-14;17.5571333333333;37.6911970562907;253.277329214552;"2020";"05";"2020-05";"2020-05-14";31;1;"09:00:00"
2020-05-15;18.2557166666667;37.5967247414447;250.429252237722;"2020";"05";"2020-05";"2020-05-15";31;1;"09:00:00"
2020-05-16;18.23415;37.6040690932653;253.372464000868;"2020";"05";"2020-05";"2020-05-16";31;1;"09:00:00"
2020-05-17;17.9202833333333;37.597363445086;248.170326085523;"2020";"05";"2020-05";"2020-05-17";31;1;"09:00:00"
2020-05-18;18.0069666666667;37.5845577969066;247.935552123386;"2020";"05";"2020-05";"2020-05-18";31;1;"09:00:00"
2020-05-19;18.5105333333333;37.6047188153939;250.430439318497;"2020";"05";"2020-05";"2020-05-19";31;1;"09:00:00"
2020-05-20;18.7774333333333;37.3434965005479;246.600111780483;"2020";"05";"2020-05";"2020-05-20";31;1;"09:00:00"
2020-05-21;18.7173;37.2068408523685;249.191737545672;"2020";"05";"2020-05";"2020-05-21";31;1;"09:00:00"
2020-05-22;19.3898833333333;37.3971852041891;253.523385192253;"2020";"05";"2020-05";"2020-05-22";31;1;"09:00:00"
2020-05-23;20.2243166666667;37.4217962226765;252.43893532144;"2020";"05";"2020-05";"2020-05-23";31;1;"09:00:00"
2020-05-24;20.3638166666667;37.3993905744971;247.039764869291;"2020";"05";"2020-05";"2020-05-24";31;1;"09:00:00"
2020-05-25;20.7010333333333;36.6028515929844;242.691531572459;"2020";"05";"2020-05";"2020-05-25";31;1;"09:00:00"
2020-05-26;20.8228833333333;37.252445944805;246.451961987895;"2020";"05";"2020-05";"2020-05-26";31;1;"09:00:00"
2020-05-27;19.4947;37.6481402966257;248.965164288433;"2020";"05";"2020-05";"2020-05-27";31;1;"09:00:00"
2020-05-28;20.03355;37.6637679817796;244.412216586115;"2020";"05";"2020-05";"2020-05-28";31;1;"09:00:00"
2020-05-29;19.8703833333333;37.6750290002669;248.354341343918;"2020";"05";"2020-05";"2020-05-29";31;1;"09:00:00"
2020-05-30;19.5696333333333;37.7618233520876;246.85164647256;"2020";"05";"2020-05";"2020-05-30";31;1;"09:00:00"
2020-05-31;19.6484;37.7630177039082;245.6645194461;"2020";"05";"2020-05";"2020-05-31";31;1;"09:00:00"
2020-06-01;19.9571;37.7696453890622;247.564274770056;"2020";"06";"2020-06";"2020-06-01";30;1;"09:00:00"
2020-06-02;20.35235;37.7684230742161;248.166798038729;"2020";"06";"2020-06";"2020-06-02";30;1;"09:00:00"
2020-06-03;20.3533333333333;37.7615007593701;249.129068678073;"2020";"06";"2020-06";"2020-06-03";30;1;"09:00:00"
2020-06-04;20.4640833333333;37.0921284445241;245.630345161437;"2020";"06";"2020-06";"2020-06-04";30;1;"09:00:00"
2020-06-05;20.0282833333333;37.1316227963447;243.887681262908;"2020";"06";"2020-06";"2020-06-05";30;1;"09:00:00"
2020-06-06;19.9184166666667;37.1840171481653;246.239222022267;"2020";"06";"2020-06";"2020-06-06";30;1;"09:00:00"
2020-06-07;19.7583166666667;37.360411499986;247.665206128622;"2020";"06";"2020-06";"2020-06-07";30;1;"09:00:00"
2020-06-08;20.0057166666667;37.4629558518066;246.33938543269;"2020";"06";"2020-06";"2020-06-08";30;1;"09:00:00"
2020-06-09;20.2408833333333;37.3570835369606;246.464921675823;"2020";"06";"2020-06";"2020-06-09";30;1;"09:00:00"
2020-06-10;20.2987166666667;37.3371612221145;248.202115519039;"2020";"06";"2020-06";"2020-06-10";30;1;"09:00:00"
2020-06-11;20.3365166666667;37.4886055739352;244.156464822978;"2020";"06";"2020-06";"2020-06-11";30;1;"09:00:00"
2020-06-12;20.4447666666667;37.5259332590891;241.970916133315;"2020";"06";"2020-06";"2020-06-12";30;1;"09:00:00"
2020-06-13;20.4137;37.5305609442431;241.885073048212;"2020";"06";"2020-06";"2020-06-13";30;1;"09:00:00"
2020-06-14;20.54275;37.5845052960637;241.597568211908;"2020";"06";"2020-06";"2020-06-14";30;1;"09:00:00"
2020-06-15;21.1066;37.5715329812177;241.241429232314;"2020";"06";"2020-06";"2020-06-15";30;1;"09:00:00"
2020-06-16;21.4841666666667;37.5683273330383;237.41234092485;"2020";"06";"2020-06";"2020-06-16";30;1;"09:00:00"
2020-06-17;22.0321333333333;37.4893383515256;241.150990954502;"2020";"06";"2020-06";"2020-06-17";30;1;"09:00:00"
2020-06-18;21.6809666666667;37.4522327033463;237.206877706737;"2020";"06";"2020-06";"2020-06-18";30;1;"09:00:00"
2020-06-19;21.5782333333333;37.4960603885002;238.654331793489;"2020";"06";"2020-06";"2020-06-19";30;1;"09:00:00"
2020-06-20;21.7417833333333;37.4716880736542;237.193587906362;"2020";"06";"2020-06";"2020-06-20";30;1;"09:00:00"
2020-06-21;21.7846833333333;37.5041157588082;236.63613645026;"2020";"06";"2020-06";"2020-06-21";30;1;"09:00:00"
2020-06-22;22.25335;37.4841934439621;236.877420200494;"2020";"06";"2020-06";"2020-06-22";30;1;"09:00:00"
2020-06-23;22.1122333333333;37.5217711291161;239.17220528775;"2020";"06";"2020-06";"2020-06-23";30;1;"09:00:00"
2020-06-24;23.1098666666667;37.4353654809367;238.424213191949;"2020";"06";"2020-06";"2020-06-24";30;1;"09:00:00"
2020-06-25;22.8662666666667;37.487876499424;239.244034416004;"2020";"06";"2020-06";"2020-06-25";30;1;"09:00:00"
2020-06-26;23.13295;37.5496708512447;237.325287803369;"2020";"06";"2020-06";"2020-06-26";30;1;"09:00:00"
2020-06-27;23.7855833333333;37.6000652030653;231.080312241969;"2020";"06";"2020-06";"2020-06-27";30;1;"09:00:00"
2020-06-28;23.92915;37.5849095548859;232.555235484323;"2020";"06";"2020-06";"2020-06-28";30;1;"09:00:00"
2020-06-29;24.7173166666667;37.5114039067066;230.99972529955;"2020";"06";"2020-06";"2020-06-29";30;1;"09:00:00"
2020-07-01;24.8528679166667;37.7091666666667;232.201843386425;"2020";"07";"2020-07";"2020-07-01";31;1;"09:00:00"
2020-07-02;25.1938879166667;37.695125;229.869007603304;"2020";"07";"2020-07";"2020-07-02";31;1;"09:00:00"
2020-07-03;25.5622004166667;37.8275741666667;227.007328571356;"2020";"07";"2020-07";"2020-07-03";31;1;"09:00:00"
2020-07-04;25.80997125;37.8392641666667;225.074633850802;"2020";"07";"2020-07";"2020-07-04";31;1;"09:00:00"
2020-07-05;25.6231695833333;37.8144266666667;226.374289985206;"2020";"07";"2020-07";"2020-07-05";31;1;"09:00:00"
2020-07-16;24.7183166666667;37.8558;221.559126845295;"2020";"07";"2020-07";"2020-07-16";31;1;"09:00:00"
2020-07-17;24.8129;37.8567833333333;224.747893969706;"2020";"07";"2020-07";"2020-07-17";31;1;"09:00:00"
2020-07-18;24.8677333333333;37.9372833333333;223.080449997652;"2020";"07";"2020-07";"2020-07-18";31;1;"09:00:00"
2020-07-19;25.14195;37.9249333333333;217.682949150623;"2020";"07";"2020-07";"2020-07-19";31;1;"09:00:00"
2020-07-20;25.5137166666667;37.8874166666667;219.23468817358;"2020";"07";"2020-07";"2020-07-20";31;1;"09:00:00"
2020-07-21;25.5085666666667;37.7858840099371;223.102304320184;"2020";"07";"2020-07";"2020-07-21";31;1;"09:00:00"
2020-07-22;25.5506833333333;37.6965355486291;220.982035596317;"2020";"07";"2020-07";"2020-07-22";31;1;"09:00:00"
2020-07-23;25.8634833333333;37.6801537539877;216.573249460923;"2020";"07";"2020-07";"2020-07-23";31;1;"09:00:00"
2020-07-24;26.3192;37.7277552926796;213.78245193894;"2020";"07";"2020-07";"2020-07-24";31;1;"09:00:00"
2020-07-25;25.4121666666667;37.8780568313716;213.775915956011;"2020";"07";"2020-07";"2020-07-25";31;1;"09:00:00"
2020-07-26;25.5274833333333;37.8755250367302;211.58094423145;"2020";"07";"2020-07";"2020-07-26";31;1;"09:00:00"
2020-07-27;25.5693166666667;37.9068099087555;220.947117044842;"2020";"07";"2020-07";"2020-07-27";31;1;"09:00:00"
2020-07-28;26.04225;37.9129947807807;207.478049775645;"2020";"07";"2020-07";"2020-07-28";31;1;"09:00:00"
2020-07-29;26.3443833333333;37.928929652806;208.326881488928;"2020";"07";"2020-07";"2020-07-29";31;1;"09:00:00"
2020-07-30;26.57775;37.9401645248313;209.948923655952;"2020";"07";"2020-07";"2020-07-30";31;1;"09:00:00"
2020-07-31;27.0345;37.9435160635232;213.896720552861;"2020";"07";"2020-07";"2020-07-31";31;1;"09:00:00"
2020-08-01;26.9458833333333;37.8943342688819;208.17995452067;"2020";"08";"2020-08";"2020-08-01";31;1;"09:00:00"
2020-08-02;27.6399833333333;37.7284524742405;204.411874622666;"2020";"08";"2020-08";"2020-08-02";31;1;"09:00:00"
2020-08-03;27.7809333333333;37.7064873462657;207.922849702665;"2020";"08";"2020-08";"2020-08-03";31;1;"09:00:00"
2020-08-04;26.4065833333333;37.7777555516243;214.48488615927;"2020";"08";"2020-08";"2020-08-04";31;1;"09:00:00"
2020-08-05;26.5991;37.773173756983;207.901085693666;"2020";"08";"2020-08";"2020-08-05";31;1;"09:00:00"
2020-08-06;26.56935;37.8025419623416;199.903159769287;"2020";"08";"2020-08";"2020-08-06";31;1;"09:00:00"
