"","datetime","temp_eol_c","sal_eol_psu","oxy_eol_mll"
"394",2014-05-05 09:00:00,16.8101,37.753,NA
"395",2014-05-05 10:00:00,16.9266,37.7502,NA
"396",2014-05-05 11:00:00,17.05,37.7552,NA
"397",2014-05-05 12:00:00,17.2864,37.7349,NA
"398",2014-05-05 13:00:00,17.3511,37.7436,NA
"399",2014-05-05 14:00:00,17.4423,37.7478,NA
"400",2014-05-05 15:00:00,17.4833,37.7416,NA
"401",2014-05-05 16:00:00,17.8912,37.7003,NA
"402",2014-05-05 17:00:00,17.6704,37.7471,NA
"403",2014-05-05 18:00:00,17.7837,37.7432,NA
"404",2014-05-05 19:00:00,17.5464,37.7376,NA
"405",2014-05-05 20:00:00,17.693,37.7498,NA
"406",2014-05-05 21:00:00,17.604,37.7456,NA
"407",2014-05-05 22:00:00,17.6601,37.7491,NA
"408",2014-05-05 23:00:00,17.6923,37.7482,NA
"409",2014-05-06 00:00:00,17.5665,37.756,NA
"410",2014-05-06 01:00:00,17.5776,37.7029682424032,NA
"411",2014-05-06 02:00:00,17.5566,37.7026125381287,NA
"412",2014-05-06 03:00:00,17.5211,37.7015568338543,NA
"413",2014-05-06 04:00:00,17.4923,37.7002011295799,NA
"414",2014-05-06 05:00:00,17.4543,37.6981454253054,NA
"415",2014-05-06 06:00:00,17.4148,37.698189721031,NA
"416",2014-05-06 07:00:00,17.3717,37.6986340167566,NA
"417",2014-05-06 08:00:00,17.4084,37.7026783124821,NA
"418",2014-05-06 09:00:00,17.333,37.7024226082077,NA
"419",2014-05-06 10:00:00,17.5479,37.7029669039333,NA
"420",2014-05-06 11:00:00,17.3888,37.7248111996588,NA
"421",2014-05-06 12:00:00,17.2203,37.7822554953844,NA
"422",2014-05-06 13:00:00,17.439,37.64299979111,NA
"423",2014-05-06 14:00:00,17.4452,37.6862440868355,NA
"424",2014-05-06 15:00:00,17.8015,37.7036883825611,NA
"425",2014-05-06 16:00:00,18.0099,37.7091326782867,NA
"426",2014-05-06 17:00:00,18.1447,37.7050769740122,NA
"427",2014-05-06 18:00:00,18.4,37.7157212697378,NA
"428",2014-05-06 19:00:00,18.1954,37.7104655654633,NA
"429",2014-05-06 20:00:00,18.0184,37.6960098611889,NA
"430",2014-05-06 21:00:00,18.1156,37.7098541569145,NA
"431",2014-05-06 22:00:00,18.0556,37.71919845264,NA
"432",2014-05-06 23:00:00,17.9018,37.7016427483656,NA
"433",2014-05-07 00:00:00,17.7964,37.7120870440912,NA
"434",2014-05-07 01:00:00,17.7065,37.7299313398167,NA
"435",2014-05-07 02:00:00,17.7044,37.7040756355423,NA
"436",2014-05-07 03:00:00,17.4648,37.7051199312679,NA
"437",2014-05-07 04:00:00,17.3729,37.7024642269934,NA
"438",2014-05-07 05:00:00,17.2265,37.705408522719,NA
"439",2014-05-07 06:00:00,17.1089,37.7142528184446,NA
"440",2014-05-07 07:00:00,17.5108,37.6753971141701,NA
"441",2014-05-07 08:00:00,17.5372,37.7034414098957,NA
"442",2014-05-07 09:00:00,17.4826,37.7115857056213,NA
"443",2014-05-07 10:00:00,17.532,37.7212300013468,NA
"444",2014-05-07 11:00:00,17.5788,37.7133742970724,NA
"445",2014-05-07 12:00:00,17.2775,37.7186185927979,NA
"446",2014-05-07 13:00:00,17.0473,37.7005628885235,NA
"447",2014-05-07 14:00:00,17.0397,37.6717071842491,NA
"448",2014-05-07 15:00:00,17.2731,37.5443514799746,NA
"449",2014-05-07 16:00:00,17.1596,37.5390957757002,NA
"450",2014-05-07 17:00:00,17.1043,37.5660400714258,NA
"451",2014-05-07 18:00:00,17.1367,37.5640843671513,NA
"452",2014-05-07 19:00:00,17.1238,37.5692286628769,NA
"453",2014-05-07 20:00:00,17.131,37.5826729586025,NA
"454",2014-05-07 21:00:00,17.0957,37.586417254328,NA
"455",2014-05-07 22:00:00,17.0885,37.5851615500536,NA
"456",2014-05-07 23:00:00,17.0624,37.5909058457792,NA
"457",2014-05-08 00:00:00,17.0762,37.5979501415047,NA
"458",2014-05-08 01:00:00,17.0636,37.6122944372303,NA
"459",2014-05-08 02:00:00,17.0249,37.6187387329559,NA
"460",2014-05-08 03:00:00,17.0063,37.6204830286814,NA
"461",2014-05-08 04:00:00,17.0162,37.646427324407,NA
"462",2014-05-08 05:00:00,16.972,37.6598716201325,NA
"463",2014-05-08 06:00:00,16.984,37.6506159158581,NA
"464",2014-05-08 07:00:00,16.8692,37.6843602115837,5.95347
"465",2014-05-08 08:00:00,16.9195,37.6979045073092,NA
"466",2014-05-08 09:00:00,16.9463,37.6862488030348,NA
"467",2014-05-08 10:00:00,17.065,37.6910930987604,NA
"468",2014-05-08 11:00:00,16.9394,37.7141373944859,NA
"469",2014-05-08 12:00:00,16.7806,37.7417816902115,NA
