"datetime";"temp_eol_c";"sal_eol_psu";"oxy_umol_kg";"Year";"Month";"Year.Month";"Year.Month.Day";"dMonth";"Hour";"NB_OBS_DAY"
2020-05-15;18.6872333333333;37.4874335107257;253.059847153273;"2020";"05";"2020-05";"2020-05-15";31;"16:00:00";2
2020-05-16;18.23415;37.6040690932653;253.372464000868;"2020";"05";"2020-05";"2020-05-16";31;"09:00:00";2
2020-05-16;18.1664666666667;37.579244529213;249.948752256729;"2020";"05";"2020-05";"2020-05-16";31;"16:00:00";2
2020-05-17;17.9202833333333;37.597363445086;248.170326085523;"2020";"05";"2020-05";"2020-05-17";31;"09:00:00";2
2020-05-17;18.0164166666667;37.574972214367;251.878992834211;"2020";"05";"2020-05";"2020-05-17";31;"16:00:00";2
2020-05-18;18.0069666666667;37.5845577969066;247.935552123386;"2020";"05";"2020-05";"2020-05-18";31;"09:00:00";2
2020-05-18;19.8594833333333;37.564799899521;245.441326196253;"2020";"05";"2020-05";"2020-05-18";31;"16:00:00";2
2020-05-19;18.5105333333333;37.6047188153939;250.430439318497;"2020";"05";"2020-05";"2020-05-19";31;"09:00:00";2
2020-05-19;18.74175;37.6033609180083;248.165540385364;"2020";"05";"2020-05";"2020-05-19";31;"16:00:00";2
2020-05-20;18.7774333333333;37.3434965005479;246.600111780483;"2020";"05";"2020-05";"2020-05-20";31;"09:00:00";2
2020-05-20;19.9208166666667;37.0981719364956;247.380192463255;"2020";"05";"2020-05";"2020-05-20";31;"16:00:00";2
2020-05-21;18.7173;37.2068408523685;249.191737545672;"2020";"05";"2020-05";"2020-05-21";31;"09:00:00";2
2020-05-21;19.7783333333333;37.2585829549829;247.71539453699;"2020";"05";"2020-05";"2020-05-21";31;"16:00:00";2
2020-05-22;19.3898833333333;37.3971852041891;253.523385192253;"2020";"05";"2020-05";"2020-05-22";31;"09:00:00";2
2020-05-22;20.4656666666667;37.4669273068035;243.179029239786;"2020";"05";"2020-05";"2020-05-22";31;"16:00:00";2
2020-05-23;20.2243166666667;37.4217962226765;252.43893532144;"2020";"05";"2020-05";"2020-05-23";31;"09:00:00";2
2020-05-23;20.9882;37.3891716586241;246.530762651258;"2020";"05";"2020-05";"2020-05-23";31;"16:00:00";2
2020-05-24;20.3638166666667;37.3993905744971;247.039764869291;"2020";"05";"2020-05";"2020-05-24";31;"09:00:00";2
2020-05-24;21.26885;37.0958993437781;243.748754919456;"2020";"05";"2020-05";"2020-05-24";31;"16:00:00";2
2020-05-25;20.7010333333333;36.6028515929844;242.691531572459;"2020";"05";"2020-05";"2020-05-25";31;"09:00:00";2
2020-05-25;21.4376;36.8216103622654;247.397886901796;"2020";"05";"2020-05";"2020-05-25";31;"16:00:00";2
2020-05-26;20.8228833333333;37.252445944805;246.451961987895;"2020";"05";"2020-05";"2020-05-26";31;"09:00:00";2
2020-05-26;21.5231333333333;37.2868880474194;245.646650670257;"2020";"05";"2020-05";"2020-05-26";31;"16:00:00";2
2020-05-27;19.4947;37.6481402966257;248.965164288433;"2020";"05";"2020-05";"2020-05-27";31;"09:00:00";2
2020-05-27;20.09815;37.7062490659067;244.712383928335;"2020";"05";"2020-05";"2020-05-27";31;"16:00:00";2
2020-05-28;20.03355;37.6637679817796;244.412216586115;"2020";"05";"2020-05";"2020-05-28";31;"09:00:00";2
2020-05-28;20.4361333333333;37.6689434177273;247.673860360956;"2020";"05";"2020-05";"2020-05-28";31;"16:00:00";2
2020-05-29;19.8703833333333;37.6750290002669;248.354341343918;"2020";"05";"2020-05";"2020-05-29";31;"09:00:00";2
2020-05-29;19.6572;37.7087544362146;250.041035866081;"2020";"05";"2020-05";"2020-05-29";31;"16:00:00";2
2020-05-30;19.5696333333333;37.7618233520876;246.85164647256;"2020";"05";"2020-05";"2020-05-30";31;"09:00:00";2
2020-05-30;19.9756333333333;37.7674154547019;246.242004616726;"2020";"05";"2020-05";"2020-05-30";31;"16:00:00";2
2020-05-31;19.6484;37.7630177039082;245.6645194461;"2020";"05";"2020-05";"2020-05-31";31;"09:00:00";2
2020-05-31;20.2366833333333;37.7767931398559;245.130230081668;"2020";"05";"2020-05";"2020-05-31";31;"16:00:00";2
2020-06-01;19.9571;37.7696453890622;247.564274770056;"2020";"06";"2020-06";"2020-06-01";30;"09:00:00";2
2020-06-01;20.59495;37.7690208250098;245.079058210864;"2020";"06";"2020-06";"2020-06-01";30;"16:00:00";2
2020-06-02;20.35235;37.7684230742161;248.166798038729;"2020";"06";"2020-06";"2020-06-02";30;"09:00:00";2
2020-06-02;21.0153;37.7314151768305;248.902360497942;"2020";"06";"2020-06";"2020-06-02";30;"16:00:00";2
2020-06-03;20.3533333333333;37.7615007593701;249.129068678073;"2020";"06";"2020-06";"2020-06-03";30;"09:00:00";2
2020-06-03;20.2976166666667;37.5631261953178;245.64902263848;"2020";"06";"2020-06";"2020-06-03";30;"16:00:00";2
2020-06-04;20.4640833333333;37.0921284445241;245.630345161437;"2020";"06";"2020-06";"2020-06-04";30;"09:00:00";2
2020-06-04;20.0809166666667;37.5744372138051;247.391319840249;"2020";"06";"2020-06";"2020-06-04";30;"16:00:00";2
2020-06-05;20.0282833333333;37.1316227963447;243.887681262908;"2020";"06";"2020-06";"2020-06-05";30;"09:00:00";2
2020-06-05;20.0173166666667;37.586364898959;252.268097813974;"2020";"06";"2020-06";"2020-06-05";30;"16:00:00";2
2020-06-06;19.9184166666667;37.1840171481653;246.239222022267;"2020";"06";"2020-06";"2020-06-06";30;"09:00:00";2
2020-06-06;19.8748;37.428642584113;250.095442733257;"2020";"06";"2020-06";"2020-06-06";30;"16:00:00";2
2020-06-07;19.7583166666667;37.360411499986;247.665206128622;"2020";"06";"2020-06";"2020-06-07";30;"09:00:00";2
2020-06-07;20.3982;37.3371369359336;247.880913777014;"2020";"06";"2020-06";"2020-06-07";30;"16:00:00";2
2020-06-08;20.0057166666667;37.4629558518066;246.33938543269;"2020";"06";"2020-06";"2020-06-08";30;"09:00:00";2
2020-06-08;20.3829333333333;37.3854646210876;250.15915119985;"2020";"06";"2020-06";"2020-06-08";30;"16:00:00";2
2020-06-09;20.2408833333333;37.3570835369606;246.464921675823;"2020";"06";"2020-06";"2020-06-09";30;"09:00:00";2
2020-06-09;20.5155;37.4000423062416;247.232296777244;"2020";"06";"2020-06";"2020-06-09";30;"16:00:00";2
2020-06-10;20.2987166666667;37.3371612221145;248.202115519039;"2020";"06";"2020-06";"2020-06-10";30;"09:00:00";2
2020-06-10;20.6396833333333;37.2647699913955;245.992844329916;"2020";"06";"2020-06";"2020-06-10";30;"16:00:00";2
2020-06-11;20.3365166666667;37.4886055739352;244.156464822978;"2020";"06";"2020-06";"2020-06-11";30;"09:00:00";2
2020-06-11;20.7248;37.4590476765495;244.05968287099;"2020";"06";"2020-06";"2020-06-11";30;"16:00:00";2
2020-06-12;20.4447666666667;37.5259332590891;241.970916133315;"2020";"06";"2020-06";"2020-06-12";30;"09:00:00";2
2020-06-12;20.7572666666667;37.5524086950368;242.330306599969;"2020";"06";"2020-06";"2020-06-12";30;"16:00:00";2
2020-06-13;20.4137;37.5305609442431;241.885073048212;"2020";"06";"2020-06";"2020-06-13";30;"09:00:00";2
2020-06-13;20.5018166666667;37.5259030468574;242.329854300914;"2020";"06";"2020-06";"2020-06-13";30;"16:00:00";2
2020-06-14;20.54275;37.5845052960637;241.597568211908;"2020";"06";"2020-06";"2020-06-14";30;"09:00:00";2
2020-06-14;21.5034333333333;37.6059807320114;238.540901465148;"2020";"06";"2020-06";"2020-06-14";30;"16:00:00";2
2020-06-15;21.1066;37.5715329812177;241.241429232314;"2020";"06";"2020-06";"2020-06-15";30;"09:00:00";2
2020-06-15;21.6257833333333;37.5535750838321;241.252914776669;"2020";"06";"2020-06";"2020-06-15";30;"16:00:00";2
2020-06-16;21.4841666666667;37.5683273330383;237.41234092485;"2020";"06";"2020-06";"2020-06-16";30;"09:00:00";2
2020-06-16;22.1193166666667;37.3763694356527;240.414565292687;"2020";"06";"2020-06";"2020-06-16";30;"16:00:00";2
2020-06-17;22.0321333333333;37.4893383515256;241.150990954502;"2020";"06";"2020-06";"2020-06-17";30;"09:00:00";2
2020-06-17;22.42705;37.3970471208066;239.760641937913;"2020";"06";"2020-06";"2020-06-17";30;"16:00:00";2
2020-06-18;21.6809666666667;37.4522327033463;237.206877706737;"2020";"06";"2020-06";"2020-06-18";30;"09:00:00";2
2020-06-18;21.9021833333333;37.4729414726273;239.237492457399;"2020";"06";"2020-06";"2020-06-18";30;"16:00:00";2
2020-06-19;21.5782333333333;37.4960603885002;238.654331793489;"2020";"06";"2020-06";"2020-06-19";30;"09:00:00";2
2020-06-19;22.2900833333333;37.3218358244479;235.833157350403;"2020";"06";"2020-06";"2020-06-19";30;"16:00:00";2
2020-06-20;21.7417833333333;37.4716880736542;237.193587906362;"2020";"06";"2020-06";"2020-06-20";30;"09:00:00";2
2020-06-20;22.5338166666667;37.4710968429352;236.233380740995;"2020";"06";"2020-06";"2020-06-20";30;"16:00:00";2
2020-06-21;21.7846833333333;37.5041157588082;236.63613645026;"2020";"06";"2020-06";"2020-06-21";30;"09:00:00";2
2020-06-21;22.5409833333333;37.4932911947558;237.75752194299;"2020";"06";"2020-06";"2020-06-21";30;"16:00:00";2
2020-06-22;22.25335;37.4841934439621;236.877420200494;"2020";"06";"2020-06";"2020-06-22";30;"09:00:00";2
2020-06-22;23.2199166666667;37.4936022132431;237.495221345726;"2020";"06";"2020-06";"2020-06-22";30;"16:00:00";2
2020-06-23;22.1122333333333;37.5217711291161;239.17220528775;"2020";"06";"2020-06";"2020-06-23";30;"09:00:00";2
2020-06-23;23.95255;37.3860132317304;235.434282838612;"2020";"06";"2020-06";"2020-06-23";30;"16:00:00";2
2020-06-24;23.1098666666667;37.4353654809367;238.424213191949;"2020";"06";"2020-06";"2020-06-24";30;"09:00:00";2
2020-06-24;23.4623333333333;37.4640575835511;239.302778080167;"2020";"06";"2020-06";"2020-06-24";30;"16:00:00";2
2020-06-25;22.8662666666667;37.487876499424;239.244034416004;"2020";"06";"2020-06";"2020-06-25";30;"09:00:00";2
2020-06-25;23.4726166666667;37.5096019353717;237.927895740003;"2020";"06";"2020-06";"2020-06-25";30;"16:00:00";2
2020-06-26;23.13295;37.5496708512447;237.325287803369;"2020";"06";"2020-06";"2020-06-26";30;"09:00:00";2
2020-06-26;23.52185;37.5872462871923;232.014718155889;"2020";"06";"2020-06";"2020-06-26";30;"16:00:00";2
2020-06-27;23.7855833333333;37.6000652030653;231.080312241969;"2020";"06";"2020-06";"2020-06-27";30;"09:00:00";2
2020-06-27;24.11515;37.6036239723463;231.410014970627;"2020";"06";"2020-06";"2020-06-27";30;"16:00:00";2
2020-06-28;23.92915;37.5849095548859;232.555235484323;"2020";"06";"2020-06";"2020-06-28";30;"09:00:00";2
2020-06-28;24.4255;37.5232516575003;232.305392521322;"2020";"06";"2020-06";"2020-06-28";30;"16:00:00";2
2020-06-29;24.7173166666667;37.5114039067066;230.99972529955;"2020";"06";"2020-06";"2020-06-29";30;"09:00:00";2
2020-06-29;24.61505;37.5421293426542;234.57668240182;"2020";"06";"2020-06";"2020-06-29";30;"16:00:00";2
2020-06-30;24.5263885416666;37.8858654934712;233.848955972631;"2020";"06";"2020-06";"2020-06-30";30;"09:00:00";1
2020-07-01;24.8528679166667;37.7091666666667;232.201843386425;"2020";"07";"2020-07";"2020-07-01";31;"09:00:00";2
2020-07-01;24.7233487974684;37.7037523945148;232.059768422172;"2020";"07";"2020-07";"2020-07-01";31;"16:00:00";2
2020-07-02;25.1938879166667;37.695125;229.869007603304;"2020";"07";"2020-07";"2020-07-02";31;"09:00:00";2
2020-07-02;25.2041429166667;37.3971558333333;229.258075646139;"2020";"07";"2020-07";"2020-07-02";31;"16:00:00";2
2020-07-03;25.5622004166667;37.8275741666667;227.007328571356;"2020";"07";"2020-07";"2020-07-03";31;"09:00:00";2
2020-07-03;25.03523875;37.8266641666667;226.4811992383;"2020";"07";"2020-07";"2020-07-03";31;"16:00:00";2
2020-07-04;25.80997125;37.8392641666667;225.074633850802;"2020";"07";"2020-07";"2020-07-04";31;"09:00:00";2
2020-07-04;25.17082625;37.8138341666667;233.119559725895;"2020";"07";"2020-07";"2020-07-04";31;"16:00:00";2
2020-07-05;25.6231695833333;37.8144266666667;226.374289985206;"2020";"07";"2020-07";"2020-07-05";31;"09:00:00";1
2020-07-15;25.0029333333333;37.86075;221.561959765693;"2020";"07";"2020-07";"2020-07-15";31;"16:00:00";1
2020-07-16;24.7183166666667;37.8558;221.559126845295;"2020";"07";"2020-07";"2020-07-16";31;"09:00:00";2
2020-07-16;25.1810833333333;37.8615;221.519644906905;"2020";"07";"2020-07";"2020-07-16";31;"16:00:00";2
2020-07-17;24.8129;37.8567833333333;224.747893969706;"2020";"07";"2020-07";"2020-07-17";31;"09:00:00";2
2020-07-17;25.30995;37.8968166666667;224.103241832104;"2020";"07";"2020-07";"2020-07-17";31;"16:00:00";2
2020-07-18;24.8677333333333;37.9372833333333;223.080449997652;"2020";"07";"2020-07";"2020-07-18";31;"09:00:00";2
2020-07-18;25.327;37.9331;221.852282222859;"2020";"07";"2020-07";"2020-07-18";31;"16:00:00";2
2020-07-19;25.14195;37.9249333333333;217.682949150623;"2020";"07";"2020-07";"2020-07-19";31;"09:00:00";2
2020-07-19;25.5187833333333;37.9255833333333;221.405758189023;"2020";"07";"2020-07";"2020-07-19";31;"16:00:00";2
2020-07-20;25.5137166666667;37.8874166666667;219.23468817358;"2020";"07";"2020-07";"2020-07-20";31;"09:00:00";2
2020-07-20;26.1143166666667;37.2078833333333;221.698178680595;"2020";"07";"2020-07";"2020-07-20";31;"16:00:00";2
2020-07-21;25.5085666666667;37.7858840099371;223.102304320184;"2020";"07";"2020-07";"2020-07-21";31;"09:00:00";2
2020-07-21;26.1914666666667;37.565494875389;220.45064245527;"2020";"07";"2020-07";"2020-07-21";31;"16:00:00";2
2020-07-22;25.5506833333333;37.6965355486291;220.982035596317;"2020";"07";"2020-07";"2020-07-22";31;"09:00:00";2
2020-07-22;26.3631666666667;37.6078630807476;219.486191927298;"2020";"07";"2020-07";"2020-07-22";31;"16:00:00";2
2020-07-23;25.8634833333333;37.6801537539877;216.573249460923;"2020";"07";"2020-07";"2020-07-23";31;"09:00:00";2
2020-07-23;26.2845666666667;37.7406812861062;218.170774753357;"2020";"07";"2020-07";"2020-07-23";31;"16:00:00";2
2020-07-24;26.3192;37.7277552926796;213.78245193894;"2020";"07";"2020-07";"2020-07-24";31;"09:00:00";2
2020-07-24;26.60995;37.7739828247981;213.863182131636;"2020";"07";"2020-07";"2020-07-24";31;"16:00:00";2
2020-07-25;25.4121666666667;37.8780568313716;213.775915956011;"2020";"07";"2020-07";"2020-07-25";31;"09:00:00";2
2020-07-25;25.8731666666667;37.8790343634901;216.843742930873;"2020";"07";"2020-07";"2020-07-25";31;"16:00:00";2
2020-07-26;25.5274833333333;37.8755250367302;211.58094423145;"2020";"07";"2020-07";"2020-07-26";31;"09:00:00";2
2020-07-26;25.96475;37.8941192355153;213.540998199258;"2020";"07";"2020-07";"2020-07-26";31;"16:00:00";2
2020-07-27;25.5693166666667;37.9068099087555;220.947117044842;"2020";"07";"2020-07";"2020-07-27";31;"09:00:00";2
2020-07-27;26.1477333333333;37.9088207742073;212.893801710063;"2020";"07";"2020-07";"2020-07-27";31;"16:00:00";2
2020-07-28;26.04225;37.9129947807807;207.478049775645;"2020";"07";"2020-07";"2020-07-28";31;"09:00:00";2
2020-07-28;26.4942333333333;37.9209223128992;210.769502317089;"2020";"07";"2020-07";"2020-07-28";31;"16:00:00";2
2020-07-29;26.3443833333333;37.928929652806;208.326881488928;"2020";"07";"2020-07";"2020-07-29";31;"09:00:00";2
2020-07-29;26.3815333333333;37.9320405182578;211.954995332806;"2020";"07";"2020-07";"2020-07-29";31;"16:00:00";2
2020-07-30;26.57775;37.9401645248313;209.948923655952;"2020";"07";"2020-07";"2020-07-30";31;"09:00:00";2
2020-07-30;26.9113333333333;37.9457253902831;210.103879641069;"2020";"07";"2020-07";"2020-07-30";31;"16:00:00";2
2020-07-31;27.0345;37.9435160635232;213.896720552861;"2020";"07";"2020-07";"2020-07-31";31;"09:00:00";2
2020-07-31;27.2409166666667;37.9418769289751;205.351597976401;"2020";"07";"2020-07";"2020-07-31";31;"16:00:00";2
2020-08-01;26.9458833333333;37.8943342688819;208.17995452067;"2020";"08";"2020-08";"2020-08-01";31;"09:00:00";2
2020-08-01;27.75065;37.6835618010003;210.33146239234;"2020";"08";"2020-08";"2020-08-01";31;"16:00:00";2
2020-08-02;27.6399833333333;37.7284524742405;204.411874622666;"2020";"08";"2020-08";"2020-08-02";31;"09:00:00";2
2020-08-02;28.0838;37.6954966730256;212.790796390615;"2020";"08";"2020-08";"2020-08-02";31;"16:00:00";2
2020-08-03;27.7809333333333;37.7064873462657;207.922849702665;"2020";"08";"2020-08";"2020-08-03";31;"09:00:00";2
2020-08-03;27.7360666666667;37.6751148783842;211.924007699335;"2020";"08";"2020-08";"2020-08-03";31;"16:00:00";2
2020-08-04;26.4065833333333;37.7777555516243;214.48488615927;"2020";"08";"2020-08";"2020-08-04";31;"09:00:00";2
2020-08-04;26.7679;37.7550664170762;214.457841203503;"2020";"08";"2020-08";"2020-08-04";31;"16:00:00";2
2020-08-05;26.5991;37.773173756983;207.901085693666;"2020";"08";"2020-08";"2020-08-05";31;"09:00:00";2
2020-08-05;26.8015;37.7940846224348;207.986948713673;"2020";"08";"2020-08";"2020-08-05";31;"16:00:00";2
2020-08-06;26.56935;37.8025419623416;199.903159769287;"2020";"08";"2020-08";"2020-08-06";31;"09:00:00";2
2020-08-06;27.1144833333333;37.8201194944601;201.281689971773;"2020";"08";"2020-08";"2020-08-06";31;"16:00:00";2
2020-08-07;26.6158333333333;37.8319268343668;198.351600026911;"2020";"08";"2020-08";"2020-08-07";31;"09:00:00";2
2020-08-07;27.0647166666667;37.808371033152;204.814176223224;"2020";"08";"2020-08";"2020-08-07";31;"16:00:00";2
2020-08-08;26.29815;37.6968283730588;208.580628777856;"2020";"08";"2020-08";"2020-08-08";31;"09:00:00";2
2020-08-08;27.0311666666667;37.8077392385106;205.680397366457;"2020";"08";"2020-08";"2020-08-08";31;"16:00:00";2
2020-08-09;26.1149;37.7549299117507;205.078367458726;"2020";"08";"2020-08";"2020-08-09";31;"09:00:00";2
2020-08-09;27.1597;37.7921407772026;208.164725164245;"2020";"08";"2020-08";"2020-08-09";31;"16:00:00";2
2020-08-10;26.41285;37.797064783776;200.832560436721;"2020";"08";"2020-08";"2020-08-10";31;"09:00:00";2
2020-08-10;27.0051666666667;37.6463256492278;207.316205891736;"2020";"08";"2020-08";"2020-08-10";31;"16:00:00";2
2020-08-11;26.5975666666667;37.7314996558013;200.872152816893;"2020";"08";"2020-08";"2020-08-11";31;"09:00:00";2
2020-08-11;26.8063666666667;37.7973938545864;209.593861121789;"2020";"08";"2020-08";"2020-08-11";31;"16:00:00";2
2020-08-12;26.7087666666667;37.8396511944932;203.444907843472;"2020";"08";"2020-08";"2020-08-12";31;"09:00:00";2
2020-08-12;26.9221166666667;37.8456953932784;212.953343139502;"2020";"08";"2020-08";"2020-08-12";31;"16:00:00";2
2020-08-13;26.9361;37.8484027331852;202.757802133294;"2020";"08";"2020-08";"2020-08-13";31;"09:00:00";2
2020-08-13;26.9817;37.8608969319703;211.607995849434;"2020";"08";"2020-08";"2020-08-13";31;"16:00:00";2
2020-08-14;26.79875;37.8751042718771;199.895041736517;"2020";"08";"2020-08";"2020-08-14";31;"09:00:00";2
2020-08-14;27.2192166666667;37.9179318039956;206.084704334848;"2020";"08";"2020-08";"2020-08-14";31;"16:00:00";2
2020-08-15;26.9271333333333;37.9058224772357;207.317230841114;"2020";"08";"2020-08";"2020-08-15";31;"09:00:00";2
2020-08-15;27.34305;37.9051500093542;208.698960498532;"2020";"08";"2020-08";"2020-08-15";31;"16:00:00";2
2020-08-16;27.1966333333333;37.9097406825943;202.537574768858;"2020";"08";"2020-08";"2020-08-16";31;"09:00:00";2
2020-08-16;27.49095;37.9116515480462;206.024166061785;"2020";"08";"2020-08";"2020-08-16";31;"16:00:00";2
2020-08-17;27.18075;37.9052755546196;207.240248733949;"2020";"08";"2020-08";"2020-08-17";31;"09:00:00";2
2020-08-17;27.4489833333333;37.9196864200714;210.650930487198;"2020";"08";"2020-08";"2020-08-17";31;"16:00:00";2
2020-08-18;26.8624166666667;37.9103437599782;210.802885003554;"2020";"08";"2020-08";"2020-08-18";31;"09:00:00";2
2020-08-18;26.6834;37.9194379587634;217.618894428654;"2020";"08";"2020-08";"2020-08-18";31;"16:00:00";2
2020-08-19;26.6280833333333;37.9113286320035;211.422971461726;"2020";"08";"2020-08";"2020-08-19";31;"09:00:00";2
2020-08-19;26.81925;37.9226394974553;211.96730535567;"2020";"08";"2020-08";"2020-08-19";31;"16:00:00";2
2020-08-20;26.8234333333333;37.9262968373621;206.303455669176;"2020";"08";"2020-08";"2020-08-20";31;"09:00:00";2
2020-08-20;26.9742;37.9367410361473;210.134767269715;"2020";"08";"2020-08";"2020-08-20";31;"16:00:00";2
2020-08-21;26.9952333333333;37.9413983760541;190.905722874699;"2020";"08";"2020-08";"2020-08-21";31;"09:00:00";2
2020-08-21;27.2448833333333;37.9448425748392;209.835889116265;"2020";"08";"2020-08";"2020-08-21";31;"16:00:00";2
2020-08-22;26.9612166666667;37.906749914746;200.20106971017;"2020";"08";"2020-08";"2020-08-22";31;"09:00:00";2
2020-08-22;27.48175;37.9362941135312;209.028999452405;"2020";"08";"2020-08";"2020-08-22";31;"16:00:00";2
2020-08-23;27.1261166666667;37.9498014534379;206.716278561988;"2020";"08";"2020-08";"2020-08-23";31;"09:00:00";2
2020-08-23;27.4150666666667;37.9576456522231;208.662163145926;"2020";"08";"2020-08";"2020-08-23";31;"16:00:00";2
2020-08-24;26.4245166666667;38.0091529921299;209.889450761087;"2020";"08";"2020-08";"2020-08-24";31;"09:00:00";2
2020-08-24;26.64595;38.007447190915;212.536169984831;"2020";"08";"2020-08";"2020-08-24";31;"16:00:00";2
2020-08-25;26.4381833333333;37.9833211974885;200.328650259049;"2020";"08";"2020-08";"2020-08-25";31;"09:00:00";2
2020-08-25;26.8424833333333;37.9931320629403;211.088428913891;"2020";"08";"2020-08";"2020-08-25";31;"16:00:00";2
2020-08-26;26.7249333333333;37.9967227361804;206.1358591943;"2020";"08";"2020-08";"2020-08-26";31;"09:00:00";2
2020-08-26;26.6253833333333;37.9822669349656;205.677435085428;"2020";"08";"2020-08";"2020-08-26";31;"16:00:00";2
2020-08-27;26.6139666666667;37.9846909415391;208.574258199025;"2020";"08";"2020-08";"2020-08-27";31;"09:00:00";2
2020-08-27;27.0944666666667;37.9843684736576;207.752091728028;"2020";"08";"2020-08";"2020-08-27";31;"16:00:00";2
2020-08-28;26.95885;37.9842091468977;207.969101638656;"2020";"08";"2020-08";"2020-08-28";31;"09:00:00";2
2020-08-28;27.2291;37.9902033456828;206.464077522704;"2020";"08";"2020-08";"2020-08-28";31;"16:00:00";2
2020-08-29;27.0282333333333;37.9951273522563;206.530763730559;"2020";"08";"2020-08";"2020-08-29";31;"09:00:00";2
2020-08-29;27.0259333333333;37.9830215510414;207.320096643815;"2020";"08";"2020-08";"2020-08-29";31;"16:00:00";2
2020-08-30;26.2669833333333;37.9939955576149;208.881695437833;"2020";"08";"2020-08";"2020-08-30";31;"09:00:00";2
2020-08-30;26.1156166666667;37.9513730897334;215.967660832864;"2020";"08";"2020-08";"2020-08-30";31;"16:00:00";2
2020-08-31;21.30205;37.8813137629735;244.425807996392;"2020";"08";"2020-08";"2020-08-31";31;"09:00:00";2
2020-08-31;23.3563;37.7571246284253;223.733317944801;"2020";"08";"2020-08";"2020-08-31";31;"16:00:00";2
2020-09-01;21.2472833333333;37.8464653016654;238.813687705748;"2020";"09";"2020-09";"2020-09-01";30;"09:00:00";2
2020-09-01;21.8792666666667;37.8482761671173;230.191928158644;"2020";"09";"2020-09";"2020-09-01";30;"16:00:00";2
2020-09-02;22.64625;37.9526835070241;222.47814936289;"2020";"09";"2020-09";"2020-09-02";30;"09:00:00";2
2020-09-02;23.982;38.0231443724759;214.458444796557;"2020";"09";"2020-09";"2020-09-02";30;"16:00:00";2
2020-09-03;24.4812666666667;38.046835045716;199.488579676316;"2020";"09";"2020-09";"2020-09-03";30;"09:00:00";2
2020-09-03;24.8366666666667;38.0458625778345;208.918071405536;"2020";"09";"2020-09";"2020-09-03";30;"16:00:00";2
2020-09-04;24.6720166666667;38.0392865844079;200.651514541931;"2020";"09";"2020-09";"2020-09-04";30;"09:00:00";2
2020-09-04;25.3645666666667;38.0468641165264;210.83489408547;"2020";"09";"2020-09";"2020-09-04";30;"16:00:00";2
2020-09-05;24.8564666666667;38.0093047897666;211.50580896249;"2020";"09";"2020-09";"2020-09-05";30;"09:00:00";2
2020-09-05;25.1749833333333;38.0465656552184;211.958978660708;"2020";"09";"2020-09";"2020-09-05";30;"16:00:00";2
2020-09-06;24.7314;38.0316729951252;206.846862479572;"2020";"09";"2020-09";"2020-09-06";30;"09:00:00";2
2020-09-06;24.9627166666667;38.034783860577;211.087668064884;"2020";"09";"2020-09";"2020-09-06";30;"16:00:00";2
2020-09-07;24.7963666666667;38.0349412004838;206.672929542033;"2020";"09";"2020-09";"2020-09-07";30;"09:00:00";2
2020-09-07;24.8783166666667;38.0405687326023;214.641264969888;"2020";"09";"2020-09";"2020-09-07";30;"16:00:00";2
2020-09-08;24.6316666666667;37.6464594058424;199.880851183673;"2020";"09";"2020-09";"2020-09-08";30;"09:00:00";2
2020-09-08;24.883;38.0011702712942;209.673431361816;"2020";"09";"2020-09";"2020-09-08";30;"16:00:00";2
2020-09-09;24.4163;38.0033942778677;203.070503351218;"2020";"09";"2020-09";"2020-09-09";30;"09:00:00";2
2020-09-09;24.8319;38.0051884766528;207.351314336922;"2020";"09";"2020-09";"2020-09-09";30;"16:00:00";2
2020-09-10;24.5054666666667;37.9958624832263;201.194301903823;"2020";"09";"2020-09";"2020-09-10";30;"09:00:00";2
2020-09-10;24.7593333333333;37.9968566820114;201.640817518376;"2020";"09";"2020-09";"2020-09-10";30;"16:00:00";2
2020-09-11;24.2748;37.9698806885849;212.108778644592;"2020";"09";"2020-09";"2020-09-11";30;"09:00:00";2
2020-09-11;24.22085;37.8416082207034;212.390010596261;"2020";"09";"2020-09";"2020-09-11";30;"16:00:00";2
2020-09-12;24.0477833333333;37.9629655606102;209.494974036734;"2020";"09";"2020-09";"2020-09-12";30;"09:00:00";2
2020-09-12;24.5181666666667;37.958826426062;210.725066417258;"2020";"09";"2020-09";"2020-09-12";30;"16:00:00";2
2020-09-13;24.3146833333333;37.9311837659688;218.24244835101;"2020";"09";"2020-09";"2020-09-13";30;"09:00:00";2
2020-09-13;24.8852666666667;37.9377112980873;211.655473158729;"2020";"09";"2020-09";"2020-09-13";30;"16:00:00";2
2020-09-14;24.4456333333333;37.9754519713274;220.040004666769;"2020";"09";"2020-09";"2020-09-14";30;"09:00:00";2
2020-09-14;25.3077;37.8925961701125;213.362851971546;"2020";"09";"2020-09";"2020-09-14";30;"16:00:00";2
2020-09-15;24.6086833333333;38.016320176686;213.959745688935;"2020";"09";"2020-09";"2020-09-15";30;"09:00:00";2
2020-09-15;25.0782833333333;38.0275143754711;214.891311786471;"2020";"09";"2020-09";"2020-09-15";30;"16:00:00";2
2020-09-16;24.8516;38.0311717153779;213.585002016531;"2020";"09";"2020-09";"2020-09-16";30;"09:00:00";2
2020-09-16;25.21215;38.0122659141631;211.858206430093;"2020";"09";"2020-09";"2020-09-16";30;"16:00:00";2
